,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.01,0.00,-15.88,8.25,50.13,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667525
1,0.00,0.01,-0.00,-15.88,8.25,50.13,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667565
2,0.00,0.01,-0.00,-15.88,8.25,50.13,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4667606
3,0.00,0.01,-0.00,-15.88,8.25,50.13,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667645
4,0.00,0.01,-0.00,-16.69,6.94,52.06,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667684
5,0.00,-0.02,0.00,-16.69,6.94,52.06,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667724
6,0.00,-0.02,0.00,-16.69,6.94,52.06,2.97,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667764
7,0.00,-0.02,0.00,-16.69,6.94,52.06,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667804
8,0.00,-0.02,0.00,-16.69,6.94,52.06,2.97,1.26,9.17,-0.03,-0.19,-0.49,0.85,4667845
9,0.00,-0.02,0.00,-16.63,7.38,50.56,2.97,1.26,9.17,-0.03,-0.19,-0.49,0.85,4667884
10,0.00,-0.02,0.00,-16.63,7.38,50.56,2.97,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667925
11,0.00,0.01,0.00,-16.63,7.38,50.56,2.97,1.22,9.17,-0.03,-0.19,-0.49,0.85,4667965
12,0.00,0.01,0.00,-16.63,7.38,50.56,2.97,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668005
13,0.00,0.01,0.00,-16.63,7.38,50.56,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4668045
14,0.00,0.01,0.00,-15.38,10.69,51.63,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4668084
15,-0.00,0.01,-0.00,-15.38,10.69,51.63,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4668124
16,-0.00,0.01,-0.00,-15.38,10.69,51.63,2.97,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668165
17,-0.00,0.01,-0.00,-15.38,10.69,51.63,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4668207
18,-0.00,0.01,-0.00,-15.38,10.69,51.63,2.97,1.22,9.13,-0.03,-0.19,-0.49,0.85,4668250
19,-0.00,0.01,-0.00,-15.38,10.69,51.63,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668290
20,0.01,-0.01,0.00,-15.38,10.69,51.63,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668332
21,-0.00,0.02,0.00,-15.38,10.69,51.63,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668372
22,-0.00,0.02,0.00,-15.38,10.69,51.63,2.97,1.22,9.17,-0.03,-0.19,-0.49,0.85,4668413
23,-0.00,0.02,0.00,-15.38,10.69,51.63,2.97,1.26,9.21,-0.03,-0.19,-0.49,0.85,4668454
24,-0.00,0.02,0.00,-15.38,10.69,51.63,2.97,1.22,9.13,-0.03,-0.19,-0.49,0.85,4668495
25,-0.00,0.02,0.00,-16.19,8.63,50.13,2.97,1.22,9.13,-0.03,-0.19,-0.49,0.85,4668534
26,0.00,-0.00,0.00,-16.19,8.63,50.13,2.97,1.22,9.13,-0.03,-0.19,-0.49,0.85,4668575
27,0.00,-0.00,0.00,-16.19,8.63,50.13,2.93,1.26,9.21,-0.03,-0.19,-0.49,0.85,4668615
28,0.00,-0.00,0.00,-16.19,8.63,50.13,2.93,1.22,9.17,-0.03,-0.19,-0.49,0.85,4668655
29,0.00,-0.00,0.00,-16.19,8.63,50.13,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668695
30,0.00,-0.00,0.00,-16.00,10.63,50.50,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668734
31,0.00,-0.00,0.00,-16.00,10.63,50.50,2.97,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668775
32,-0.01,0.02,-0.00,-16.00,10.63,50.50,2.97,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668816
33,-0.01,0.02,-0.00,-16.00,10.63,50.50,2.93,1.26,9.17,-0.03,-0.19,-0.49,0.85,4668857
34,-0.01,0.02,-0.00,-16.00,10.63,50.50,2.93,1.22,9.25,-0.03,-0.19,-0.49,0.85,4668900
35,-0.01,0.02,-0.00,-16.00,10.63,50.50,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668941
36,0.04,0.04,-0.01,-16.00,10.63,50.50,2.93,1.22,9.21,-0.03,-0.19,-0.49,0.85,4668982
37,0.04,0.04,-0.01,-16.00,10.63,50.50,2.90,1.26,9.17,-0.03,-0.19,-0.49,0.85,4669024
38,0.02,0.20,-0.01,-16.00,10.63,50.50,2.90,1.26,9.17,-0.03,-0.19,-0.49,0.85,4669065
39,0.02,0.20,-0.01,-16.00,10.63,50.50,2.78,1.26,9.32,-0.03,-0.19,-0.49,0.85,4669105
40,0.02,0.20,-0.01,-16.00,10.63,50.50,2.78,1.26,9.25,-0.03,-0.19,-0.49,0.85,4669146
41,0.02,0.20,-0.01,-17.75,9.31,50.19,2.78,1.26,9.25,-0.03,-0.19,-0.49,0.85,4669186
42,-0.02,0.08,-0.02,-17.75,9.31,50.19,2.78,1.26,9.25,-0.03,-0.19,-0.49,0.85,4669227
43,-0.02,0.08,-0.02,-17.75,9.31,50.19,2.74,1.26,9.29,-0.03,-0.19,-0.49,0.85,4669268
44,-0.02,0.08,-0.02,-17.75,9.31,50.19,2.74,1.26,9.25,-0.03,-0.19,-0.49,0.85,4669310
45,-0.02,0.08,-0.02,-17.75,9.31,50.19,2.78,1.26,9.17,-0.03,-0.19,-0.49,0.85,4669351
46,-0.02,0.08,-0.02,-17.75,9.31,50.19,2.71,1.22,9.25,-0.03,-0.19,-0.49,0.85,4669391
47,0.11,-0.01,0.01,-17.75,9.31,50.19,2.71,1.22,9.25,-0.03,-0.19,-0.49,0.85,4669432
48,0.04,0.14,0.16,-17.75,9.31,50.19,2.71,1.22,9.25,-0.03,-0.19,-0.49,0.85,4669473
49,0.04,0.14,0.16,-17.75,9.31,50.19,2.55,1.22,9.36,-0.03,-0.19,-0.49,0.85,4669513
50,0.04,0.14,0.16,-17.75,9.31,50.19,2.55,1.29,9.21,-0.03,-0.19,-0.49,0.85,4669554
51,0.04,0.14,0.16,-17.75,9.31,50.19,2.78,0.84,9.36,-0.03,-0.19,-0.49,0.85,4669593
52,0.04,0.14,0.16,-16.88,11.81,49.38,2.78,0.84,9.36,-0.03,-0.19,-0.49,0.85,4669632
53,-0.01,0.02,0.00,-16.88,11.81,49.38,2.78,0.84,9.36,-0.03,-0.19,-0.49,0.85,4669673
54,-0.01,0.02,0.00,-16.88,11.81,49.38,2.55,1.26,9.29,-0.03,-0.19,-0.49,0.85,4669714
55,-0.01,0.02,0.00,-16.88,11.81,49.38,2.55,1.22,9.32,-0.03,-0.19,-0.49,0.85,4669754
56,-0.01,0.02,0.00,-16.88,11.81,49.38,2.55,1.22,9.29,-0.03,-0.19,-0.49,0.85,4669795
57,-0.01,0.02,0.00,-16.56,11.44,48.19,2.55,1.22,9.29,-0.03,-0.19,-0.49,0.85,4669836
58,0.01,-0.00,0.00,-16.56,11.44,48.19,2.55,1.22,9.29,-0.03,-0.19,-0.49,0.85,4669878
59,-0.02,0.01,-0.00,-16.56,11.44,48.19,2.55,1.22,9.29,-0.03,-0.19,-0.49,0.85,4669919
60,-0.02,0.01,-0.00,-16.56,11.44,48.19,2.52,1.22,9.29,-0.03,-0.19,-0.49,0.85,4669961
61,-0.02,0.01,-0.00,-16.56,11.44,48.19,2.52,1.22,9.32,-0.03,-0.19,-0.49,0.85,4670003
62,-0.02,0.01,-0.00,-16.56,11.44,48.19,2.52,1.22,9.32,-0.03,-0.19,-0.49,0.85,4670043
63,0.01,-0.01,0.00,-16.56,11.44,48.19,2.52,1.22,9.32,-0.03,-0.19,-0.49,0.85,4670085
64,-0.01,0.00,-0.03,-16.56,11.44,48.19,2.52,1.22,9.32,-0.03,-0.19,-0.49,0.85,4670126
65,-0.01,0.01,-0.00,-16.56,11.44,48.19,2.52,1.22,9.32,-0.03,-0.19,-0.49,0.85,4670167
66,-0.01,0.01,-0.00,-16.56,11.44,48.19,2.52,1.22,9.29,-0.03,-0.19,-0.49,0.85,4670210
67,-0.01,0.01,-0.00,-16.56,11.44,48.19,2.55,1.18,9.36,-0.03,-0.19,-0.49,0.85,4670252
68,-0.01,0.01,-0.00,-16.56,11.44,48.19,2.55,1.22,9.29,-0.03,-0.19,-0.49,0.85,4670291
69,-0.02,0.02,-0.12,-16.56,11.44,48.19,2.55,1.22,9.29,-0.03,-0.19,-0.49,0.85,4670333
70,-0.02,0.02,-0.12,-16.56,11.44,48.19,2.52,1.26,9.25,-0.03,-0.19,-0.49,0.85,4670375
71,-0.02,0.08,-0.04,-16.56,11.44,48.19,2.52,1.26,9.25,-0.03,-0.19,-0.49,0.85,4670417
72,-0.02,0.08,-0.04,-16.56,11.44,48.19,2.32,1.22,9.36,-0.03,-0.19,-0.49,0.85,4670460
73,-0.02,0.08,-0.04,-16.56,11.44,48.19,2.36,1.22,9.36,-0.03,-0.19,-0.49,0.85,4670501
74,-0.02,0.08,-0.04,-16.56,11.44,48.19,2.32,1.18,9.29,-0.03,-0.19,-0.49,0.85,4670541
