,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.00,-0.00,0.00,27.44,14.50,18.50,-9.35,2.44,0.84,-0.13,0.66,0.29,0.67,251136
1,-0.00,-0.00,0.00,27.44,14.50,18.50,-9.35,2.48,0.84,-0.13,0.66,0.29,0.67,251175
2,-0.00,-0.00,0.00,27.44,14.50,18.50,-9.35,2.48,0.84,-0.13,0.66,0.29,0.67,251214
3,-0.00,-0.00,-0.00,27.44,14.50,18.50,-9.35,2.48,0.84,-0.13,0.66,0.29,0.67,251254
4,-0.00,0.00,-0.01,27.44,14.50,18.50,-9.35,2.48,0.84,-0.13,0.66,0.29,0.67,251294
5,-0.00,0.00,-0.01,27.44,14.50,18.50,-9.35,2.44,0.88,-0.13,0.66,0.29,0.67,251334
6,-0.00,0.00,-0.01,27.44,14.50,18.50,-9.35,2.48,0.84,-0.13,0.66,0.29,0.67,251375
7,-0.00,0.00,-0.01,27.44,14.50,18.50,-9.35,2.48,0.88,-0.13,0.66,0.29,0.67,251413
8,0.02,0.00,-0.04,27.44,14.50,18.50,-9.35,2.48,0.88,-0.13,0.66,0.29,0.67,251454
9,0.02,0.00,-0.04,27.44,14.50,18.50,-9.35,2.40,0.88,-0.13,0.66,0.29,0.67,251495
10,-0.00,0.00,-0.03,27.44,14.50,18.50,-9.35,2.40,0.88,-0.13,0.66,0.29,0.67,251534
11,-0.00,0.00,-0.03,27.44,14.50,18.50,-9.35,2.36,0.88,-0.13,0.66,0.29,0.67,251574
12,-0.00,0.00,-0.03,27.44,14.50,18.50,-9.35,2.44,0.84,-0.13,0.66,0.29,0.67,251613
13,0.00,-0.00,-0.02,27.44,14.50,18.50,-9.35,2.44,0.84,-0.13,0.66,0.29,0.67,251654
14,-0.00,0.03,0.00,27.44,14.50,18.50,-9.35,2.44,0.84,-0.13,0.66,0.29,0.67,251694
15,-0.00,0.03,0.00,27.44,14.50,18.50,-9.39,2.40,0.84,-0.13,0.66,0.29,0.67,251734
16,-0.00,0.03,0.00,27.44,14.50,18.50,-9.35,2.36,0.84,-0.13,0.66,0.29,0.67,251773
17,-0.00,0.03,0.00,27.44,14.50,18.50,-9.35,2.36,0.84,-0.13,0.66,0.29,0.67,251812
18,-0.01,-0.00,-0.00,27.44,14.50,18.50,-9.35,2.36,0.84,-0.13,0.66,0.29,0.67,251852
19,-0.00,-0.00,0.01,27.44,14.50,18.50,-9.35,2.36,0.84,-0.13,0.66,0.29,0.67,251892
20,-0.00,-0.00,0.01,27.44,14.50,18.50,-9.39,2.40,0.80,-0.13,0.66,0.29,0.67,251933
21,-0.00,-0.00,0.01,27.44,14.50,18.50,-9.46,2.48,0.76,-0.13,0.66,0.29,0.67,251974
22,-0.00,-0.00,0.01,27.44,14.50,18.50,-9.31,2.44,0.92,-0.13,0.66,0.29,0.67,252012
23,-0.04,-0.02,0.05,27.44,14.50,18.50,-9.31,2.44,0.92,-0.13,0.66,0.29,0.67,252053
