,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,-0.01,-0.01,6.88,-2.69,10.63,2.71,-7.10,5.81,-0.39,-0.22,0.14,0.89,27542
1,0.01,-0.01,-0.01,6.88,-2.69,10.63,2.71,-7.02,5.89,-0.39,-0.22,0.14,0.89,27580
2,-0.02,0.00,-0.01,6.88,-2.69,10.63,2.71,-7.02,5.89,-0.39,-0.22,0.14,0.89,27620
3,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.71,-7.02,5.89,-0.39,-0.22,0.14,0.89,27660
4,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.67,-7.18,5.77,-0.39,-0.22,0.14,0.89,27700
5,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.71,-7.10,5.77,-0.39,-0.22,0.14,0.89,27740
6,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.79,-7.14,5.81,-0.39,-0.22,0.14,0.89,27778
7,0.00,0.02,0.00,6.88,-2.69,10.63,2.79,-7.14,5.81,-0.39,-0.22,0.14,0.89,27817
8,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.79,-7.14,5.81,-0.39,-0.22,0.14,0.89,27856
9,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.67,-7.14,5.77,-0.39,-0.22,0.14,0.89,27895
10,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.86,-7.14,5.81,-0.39,-0.22,0.14,0.89,27936
11,-0.01,0.01,-0.01,6.88,-2.69,10.63,2.71,-7.10,5.81,-0.39,-0.22,0.14,0.89,27974
12,-0.02,0.01,0.01,6.88,-2.69,10.63,2.71,-7.10,5.81,-0.39,-0.22,0.14,0.89,28013
13,-0.02,0.01,0.01,6.88,-2.69,10.63,2.75,-7.21,5.70,-0.39,-0.22,0.14,0.89,28052
14,-0.02,0.01,0.01,6.88,-2.69,10.63,2.71,-7.14,5.81,-0.39,-0.22,0.14,0.89,28091
15,-0.02,0.01,0.01,6.88,-2.69,10.63,2.79,-7.14,5.85,-0.39,-0.22,0.14,0.89,28129
16,-0.00,0.01,-0.01,6.88,-2.69,10.63,2.79,-7.14,5.85,-0.39,-0.22,0.14,0.89,28168
17,-0.00,0.01,-0.01,6.88,-2.69,10.63,2.75,-7.10,5.81,-0.39,-0.22,0.14,0.89,28208
18,-0.00,0.01,-0.01,6.88,-2.69,10.63,2.64,-7.18,5.70,-0.39,-0.22,0.14,0.89,28249
19,-0.00,0.01,-0.01,6.88,-2.69,10.63,2.75,-7.14,5.85,-0.39,-0.22,0.14,0.89,28289
20,-0.00,0.01,-0.01,6.88,-2.69,10.63,2.83,-7.10,5.81,-0.39,-0.22,0.14,0.89,28326
21,-0.01,0.02,0.02,6.88,-2.69,10.63,2.83,-7.10,5.81,-0.39,-0.22,0.14,0.89,28366
22,-0.01,0.02,0.02,6.88,-2.69,10.63,2.64,-7.14,5.77,-0.39,-0.22,0.14,0.89,28406
23,-0.01,0.02,0.02,6.88,-2.69,10.63,2.83,-7.33,5.66,-0.39,-0.22,0.14,0.89,28444
24,-0.01,0.02,0.02,6.88,-2.69,10.63,2.94,-7.06,5.89,-0.39,-0.22,0.14,0.89,28483
25,-0.01,0.02,0.02,6.88,-2.69,10.63,2.67,-7.18,5.81,-0.39,-0.22,0.14,0.89,28520
26,-0.01,0.02,0.02,6.88,-2.69,10.63,2.67,-7.18,5.77,-0.39,-0.22,0.14,0.89,28560
27,-0.00,-0.02,-0.01,6.88,-2.69,10.63,2.67,-7.18,5.77,-0.39,-0.22,0.14,0.89,28600
28,-0.00,-0.02,-0.01,6.88,-2.69,10.63,2.90,-7.18,5.81,-0.39,-0.22,0.14,0.89,28640
29,-0.00,-0.02,-0.01,6.88,-2.69,10.63,2.64,-7.10,5.81,-0.39,-0.22,0.14,0.89,28679
30,-0.01,-0.01,-0.05,6.88,-2.69,10.63,2.64,-7.10,5.81,-0.39,-0.22,0.14,0.89,28720
31,-0.02,-0.01,0.02,6.88,-2.69,10.63,2.64,-7.10,5.81,-0.39,-0.22,0.14,0.89,28760
32,-0.02,-0.01,0.02,6.88,-2.69,10.63,2.75,-7.14,5.81,-0.39,-0.22,0.14,0.89,28800
33,-0.02,-0.01,0.02,6.88,-2.69,10.63,2.75,-7.18,5.77,-0.39,-0.22,0.14,0.89,28839
34,-0.02,-0.01,0.02,6.88,-2.69,10.63,2.75,-7.21,5.66,-0.39,-0.22,0.14,0.89,28877
35,-0.00,0.00,0.01,6.88,-2.69,10.63,2.75,-7.21,5.66,-0.39,-0.22,0.14,0.89,28917
36,-0.00,0.00,0.01,6.88,-2.69,10.63,2.79,-7.18,5.81,-0.39,-0.22,0.14,0.89,28956
37,-0.00,0.00,0.01,6.88,-2.69,10.63,2.79,-7.29,5.81,-0.39,-0.22,0.14,0.89,28996
38,-0.00,0.00,0.01,6.88,-2.69,10.63,2.56,-7.25,5.81,-0.39,-0.22,0.14,0.89,29035
