,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,2.85,-1.24,-0.84,14.75,-12.19,19.81,-6.29,10.16,3.52,0.33,0.40,0.08,0.85,313862
1,2.85,-1.24,-0.84,14.75,-12.19,19.81,-5.68,9.66,4.59,0.33,0.40,0.08,0.85,313904
2,2.85,-1.24,-0.84,14.75,-12.19,19.81,-4.61,8.89,5.86,0.33,0.40,0.08,0.85,313945
3,2.85,-1.24,-0.84,14.75,-12.19,19.81,-3.80,8.63,5.32,0.33,0.40,0.08,0.85,313982
4,1.29,-1.08,-0.72,14.75,-12.19,19.81,-3.80,8.63,5.32,0.33,0.40,0.08,0.85,314022
5,1.29,-1.08,-0.72,14.75,-12.19,19.81,-3.65,8.09,5.05,0.33,0.40,0.08,0.85,314063
6,-0.20,0.18,0.05,14.75,-12.19,19.81,-3.65,8.09,5.05,0.33,0.40,0.08,0.85,314103
7,-0.20,0.18,0.05,14.75,-12.19,19.81,-3.92,7.78,3.98,0.33,0.40,0.08,0.85,314143
8,-0.20,0.18,0.05,14.75,-12.19,19.81,-4.41,8.28,3.94,0.33,0.40,0.08,0.85,314181
9,-0.99,1.29,0.67,14.75,-12.19,19.81,-4.41,8.28,3.94,0.33,0.40,0.08,0.85,314221
10,-1.34,1.76,0.85,14.75,-12.19,19.81,-4.41,8.28,3.94,0.33,0.40,0.08,0.85,314261
11,-1.34,1.76,0.85,14.75,-12.19,19.81,-5.18,8.89,4.25,0.33,0.40,0.08,0.85,314300
12,-1.34,1.76,0.85,14.75,-12.19,19.81,-5.18,9.28,4.71,0.33,0.40,0.08,0.85,314341
13,-1.34,1.76,0.85,14.75,-12.19,19.81,-7.17,10.23,5.48,0.33,0.40,0.08,0.85,314380
14,-3.30,2.33,0.37,14.75,-12.19,19.81,-7.17,10.23,5.48,0.33,0.40,0.08,0.85,314420
15,-3.30,2.33,0.37,14.75,-12.19,19.81,-8.44,11.00,4.06,0.33,0.40,0.08,0.85,314461
16,-3.30,2.33,0.37,14.75,-12.19,19.81,-8.59,11.38,3.60,0.33,0.40,0.08,0.85,314502
17,-3.30,2.33,0.37,14.75,-12.19,19.81,-8.59,11.73,2.79,0.33,0.40,0.08,0.85,314543
18,-3.30,2.33,0.37,14.75,-12.19,19.81,-8.02,11.46,2.22,0.33,0.40,0.08,0.85,314582
19,-3.56,0.09,-1.57,14.75,-12.19,19.81,-8.02,11.46,2.22,0.33,0.40,0.08,0.85,314622
20,-2.90,-0.23,-1.31,14.75,-12.19,19.81,-8.02,11.46,2.22,0.33,0.40,0.08,0.85,314662
21,-2.90,-0.23,-1.31,14.75,-12.19,19.81,-5.26,6.90,0.27,0.33,0.40,0.08,0.85,314703
22,-2.90,-0.23,-1.31,14.75,-12.19,19.81,-4.84,6.02,0.23,0.33,0.40,0.08,0.85,314744
23,-2.90,-0.23,-1.31,14.75,-12.19,19.81,-4.07,5.14,-0.00,0.33,0.40,0.08,0.85,314783
24,-0.63,-0.38,0.06,14.75,-12.19,19.81,-4.07,5.14,-0.00,0.33,0.40,0.08,0.85,314824
25,0.37,-0.19,0.52,14.75,-12.19,19.81,-4.07,5.14,-0.00,0.33,0.40,0.08,0.85,314865
26,0.37,-0.19,0.52,14.75,-12.19,19.81,-4.68,4.83,-0.12,0.33,0.40,0.08,0.85,314905
27,0.37,-0.19,0.52,14.75,-12.19,19.81,-5.52,6.36,1.41,0.33,0.40,0.08,0.85,314945
28,0.37,-0.19,0.52,14.75,-12.19,19.81,-6.02,7.02,2.03,0.33,0.40,0.08,0.85,314984
29,0.37,-0.19,0.52,12.44,-12.50,22.94,-6.02,7.02,2.03,0.33,0.40,0.08,0.85,315022
30,0.37,-0.19,0.52,12.44,-12.50,22.94,-7.06,8.66,2.11,0.33,0.40,0.08,0.85,315063
31,3.18,-1.14,0.34,12.44,-12.50,22.94,-7.06,8.66,2.11,0.33,0.40,0.08,0.85,315102
32,3.18,-1.14,0.34,12.44,-12.50,22.94,-7.48,10.50,2.91,0.33,0.40,0.08,0.85,315142
33,3.18,-1.14,0.34,12.44,-12.50,22.94,-7.52,11.07,2.91,0.33,0.40,0.08,0.85,315181
34,3.28,-0.73,-0.10,12.44,-12.50,22.94,-7.52,11.07,2.91,0.33,0.40,0.08,0.85,315223
35,3.29,-0.85,-0.41,12.44,-12.50,22.94,-7.52,11.07,2.91,0.33,0.40,0.08,0.85,315262
36,3.29,-0.85,-0.41,12.44,-12.50,22.94,-6.75,11.61,4.82,0.33,0.40,0.08,0.85,315302
37,3.29,-0.85,-0.41,12.44,-12.50,22.94,-5.98,11.15,5.17,0.33,0.40,0.08,0.85,315344
38,3.29,-0.85,-0.41,12.44,-12.50,22.94,-4.14,9.85,5.74,0.33,0.40,0.08,0.85,315384
39,3.29,-0.85,-0.41,8.50,15.75,1.94,-4.14,9.85,5.74,0.33,0.40,0.08,0.85,315423
40,2.05,-1.81,-1.27,8.50,15.75,1.94,-4.14,9.85,5.74,0.33,0.40,0.08,0.85,315462
41,2.05,-1.81,-1.27,8.50,15.75,1.94,-2.23,8.51,5.86,0.33,0.40,0.08,0.85,315501
42,2.05,-1.81,-1.27,8.50,15.75,1.94,-2.27,8.05,5.93,0.33,0.40,0.08,0.85,315541
43,2.05,-1.81,-1.27,8.50,15.75,1.94,-2.65,8.09,5.82,0.33,0.40,0.08,0.85,315578
44,-0.33,0.07,0.59,8.50,15.75,1.94,-2.65,8.09,5.82,0.33,0.40,0.08,0.85,315617
45,-0.33,0.07,0.59,8.50,15.75,1.94,-4.14,8.13,5.05,0.33,0.40,0.08,0.85,315656
46,-1.20,0.35,1.00,8.50,15.75,1.94,-4.14,8.13,5.05,0.33,0.40,0.08,0.85,315694
47,-1.20,0.35,1.00,8.50,15.75,1.94,-3.61,9.96,4.79,0.33,0.40,0.08,0.85,315730
48,-1.83,0.82,1.31,8.50,15.75,1.94,-3.61,9.96,4.79,0.33,0.40,0.08,0.85,315769
49,-1.83,0.82,1.31,8.50,15.75,1.94,-4.03,10.58,4.82,0.33,0.40,0.08,0.85,315809
50,-3.75,3.23,1.56,8.50,15.75,1.94,-4.03,10.58,4.82,0.33,0.40,0.08,0.85,315847
51,-3.75,3.23,1.56,8.50,15.75,1.94,-4.99,11.30,4.75,0.33,0.40,0.08,0.85,315885
52,-3.75,3.23,1.56,8.50,15.75,1.94,-6.41,11.57,4.40,0.33,0.40,0.08,0.85,315922
53,-4.67,3.10,0.75,8.50,15.75,1.94,-6.41,11.57,4.40,0.33,0.40,0.08,0.85,315962
54,-4.67,3.10,0.75,8.50,15.75,1.94,-5.75,11.27,4.75,0.33,0.40,0.08,0.85,316002
55,-4.67,3.10,0.75,8.50,15.75,1.94,-6.79,10.20,2.95,0.33,0.40,0.08,0.85,316041
56,-4.67,3.10,0.75,8.50,15.75,1.94,-6.60,9.39,2.37,0.33,0.40,0.08,0.85,316079
57,-3.28,1.63,-0.35,8.50,15.75,1.94,-6.60,9.39,2.37,0.33,0.40,0.08,0.85,316116
58,-3.28,1.63,-0.35,8.50,15.75,1.94,-5.41,8.13,1.88,0.33,0.40,0.08,0.85,316155
59,-2.02,1.51,-0.22,8.50,15.75,1.94,-5.41,8.13,1.88,0.33,0.40,0.08,0.85,316194
60,-2.02,1.51,-0.22,8.50,15.75,1.94,-4.45,6.40,0.50,0.33,0.40,0.08,0.85,316231
61,-2.02,1.51,-0.22,8.50,15.75,1.94,-4.45,6.40,0.50,-0.23,0.45,0.56,0.65,316270
