,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.07,-0.15,-0.11,5.25,-1.25,-8.19,9.61,-1.58,2.29,-0.01,-0.62,0.14,0.77,457149
1,-0.07,-0.15,-0.11,5.25,-1.25,-8.19,9.19,-1.74,2.10,-0.01,-0.62,0.14,0.77,457190
2,-0.07,-0.15,-0.11,5.25,-1.25,-8.19,8.96,-1.77,1.83,-0.01,-0.62,0.14,0.77,457229
3,0.11,-0.07,-0.01,5.25,-1.25,-8.19,8.96,-1.77,1.83,-0.01,-0.62,0.14,0.77,457269
4,0.12,-0.15,-0.09,5.25,-1.25,-8.19,8.96,-1.77,1.83,-0.01,-0.62,0.14,0.77,457309
5,-0.00,-0.07,-0.11,5.25,-1.25,-8.19,8.96,-1.77,1.83,-0.01,-0.62,0.14,0.77,457349
6,-0.00,-0.07,-0.11,5.25,-1.25,-8.19,9.45,-1.39,2.25,-0.01,-0.62,0.14,0.77,457389
7,-0.00,-0.07,-0.11,5.25,-1.25,-8.19,9.76,-1.47,2.10,-0.01,-0.62,0.14,0.77,457428
8,-0.04,0.13,0.12,5.25,-1.25,-8.19,9.76,-1.47,2.10,-0.01,-0.62,0.14,0.77,457468
9,0.06,-0.01,0.13,5.25,-1.25,-8.19,9.76,-1.47,2.10,-0.01,-0.62,0.14,0.77,457508
10,0.06,-0.01,0.13,5.25,-1.25,-8.19,8.65,-1.89,1.91,-0.01,-0.62,0.14,0.77,457548
11,0.06,-0.01,0.13,5.25,-1.25,-8.19,8.73,-1.62,2.14,-0.01,-0.62,0.14,0.77,457588
12,0.06,-0.01,0.13,5.25,-1.25,-8.19,9.41,-1.39,2.52,-0.01,-0.62,0.14,0.77,457626
13,-0.04,0.02,-0.05,5.25,-1.25,-8.19,9.41,-1.39,2.52,-0.01,-0.62,0.14,0.77,457665
14,-0.04,0.02,-0.05,5.25,-1.25,-8.19,9.38,-1.43,1.98,-0.01,-0.62,0.14,0.77,457707
15,0.06,-0.07,0.17,5.25,-1.25,-8.19,9.38,-1.43,1.98,-0.01,-0.62,0.14,0.77,457747
16,0.06,-0.07,0.17,5.25,-1.25,-8.19,8.92,-1.62,2.25,-0.01,-0.62,0.14,0.77,457787
17,0.06,-0.07,0.17,5.25,-1.25,-8.19,8.96,-1.62,2.10,-0.01,-0.62,0.14,0.77,457825
18,0.02,0.08,-0.04,5.25,-1.25,-8.19,8.96,-1.62,2.10,-0.01,-0.62,0.14,0.77,457866
19,0.21,-0.20,0.11,5.25,-1.25,-8.19,8.96,-1.62,2.10,-0.01,-0.62,0.14,0.77,457905
20,0.21,-0.20,0.11,5.25,-1.25,-8.19,8.92,-1.51,2.40,-0.01,-0.62,0.14,0.77,457945
21,0.21,-0.20,0.11,5.25,-1.25,-8.19,9.22,-1.47,2.25,-0.01,-0.62,0.14,0.77,457985
22,0.21,-0.20,0.11,5.25,-1.25,-8.19,9.41,-1.47,1.98,-0.01,-0.62,0.14,0.77,458022
23,0.02,-0.06,0.09,5.25,-1.25,-8.19,9.41,-1.47,1.98,-0.01,-0.62,0.14,0.77,458062
24,0.08,0.02,0.05,5.25,-1.25,-8.19,9.41,-1.47,1.98,-0.01,-0.62,0.14,0.77,458101
25,0.08,0.02,0.05,5.25,-1.25,-8.19,9.22,-1.62,2.18,-0.01,-0.62,0.14,0.77,458140
26,0.08,0.02,0.05,5.25,-1.25,-8.19,9.15,-1.66,2.14,-0.01,-0.62,0.14,0.77,458177
27,-0.04,0.02,0.02,5.25,-1.25,-8.19,9.15,-1.66,2.14,-0.01,-0.62,0.14,0.77,458217
