,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93087
1,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93126
2,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.11,-0.11,0.62,0.10,0.77,93167
3,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.11,-0.11,0.62,0.10,0.77,93207
4,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.11,-0.11,0.62,0.10,0.77,93246
5,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.11,-0.11,0.62,0.10,0.77,93286
6,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.44,2.11,-0.11,0.62,0.10,0.77,93328
7,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.44,2.11,-0.11,0.62,0.10,0.77,93368
8,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93408
9,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93447
10,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93488
11,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93528
12,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93568
13,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.44,2.11,-0.11,0.62,0.10,0.77,93608
14,0.00,0.00,0.00,17.00,-24.69,-21.31,-9.43,-0.44,2.07,-0.11,0.62,0.10,0.77,93647
15,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.07,-0.11,0.62,0.10,0.77,93686
16,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.07,-0.11,0.62,0.10,0.77,93726
17,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.39,-0.44,2.07,-0.11,0.62,0.10,0.77,93767
18,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.07,-0.11,0.62,0.10,0.77,93808
19,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93846
20,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,93886
21,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.47,2.11,-0.11,0.62,0.10,0.77,93927
22,-0.00,-0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.47,2.11,-0.11,0.62,0.10,0.77,93968
23,-0.00,-0.00,0.00,17.25,-22.81,-20.75,-9.39,-0.47,2.07,-0.11,0.62,0.10,0.77,94008
24,-0.00,-0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.11,-0.11,0.62,0.10,0.77,94048
25,0.00,0.00,0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.11,-0.11,0.62,0.10,0.77,94089
26,0.00,0.00,-0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.11,-0.11,0.62,0.10,0.77,94129
27,0.00,0.00,-0.00,17.25,-22.81,-20.75,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,94168
28,0.00,0.00,-0.00,17.25,-22.81,-20.75,-9.43,-0.44,2.07,-0.11,0.62,0.10,0.77,94209
29,0.00,0.00,-0.00,17.25,-22.81,-20.75,-9.39,-0.44,2.07,-0.11,0.62,0.10,0.77,94248
30,0.00,0.00,-0.00,17.25,-23.75,-20.81,-9.39,-0.44,2.07,-0.11,0.62,0.10,0.77,94287
31,0.00,0.00,-0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,94328
32,0.01,0.00,0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,94368
33,0.01,0.00,0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,94408
34,0.01,0.00,0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.03,-0.11,0.62,0.10,0.77,94446
35,0.00,-0.00,0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.03,-0.11,0.62,0.10,0.77,94487
36,0.00,-0.01,0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.03,-0.11,0.62,0.10,0.77,94527
37,0.00,-0.01,0.00,17.25,-23.75,-20.81,-9.43,-0.47,2.07,-0.11,0.62,0.10,0.77,94568
