,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.32,-0.01,-0.93,8.06,0.19,11.94,6.66,-8.90,2.98,-0.53,-0.00,0.76,0.39,702830
1,-0.40,-1.03,-0.25,8.06,0.19,11.94,6.66,-8.90,2.98,-0.53,-0.00,0.76,0.39,702870
2,-0.40,-1.03,-0.25,8.06,0.19,11.94,6.39,-8.36,1.29,-0.53,-0.00,0.76,0.39,702910
3,-0.40,-1.03,-0.25,8.06,0.19,11.94,7.08,-8.98,1.10,-0.53,-0.00,0.76,0.39,702950
4,-0.40,-1.03,-0.25,8.06,0.19,11.94,6.54,-8.82,0.99,-0.53,-0.00,0.76,0.39,702989
5,0.19,-1.60,0.79,8.06,0.19,11.94,6.54,-8.82,0.99,-0.53,-0.00,0.76,0.39,703030
6,0.58,-0.25,0.89,8.06,0.19,11.94,6.54,-8.82,0.99,-0.53,-0.00,0.76,0.39,703069
7,0.58,-0.25,0.89,8.06,0.19,11.94,4.21,-7.25,2.48,-0.53,-0.00,0.76,0.39,703108
8,0.58,-0.25,0.89,8.06,0.19,11.94,4.40,-7.98,2.79,-0.53,-0.00,0.76,0.39,703149
9,0.58,-0.25,0.89,8.06,0.19,11.94,4.89,-8.29,1.48,-0.53,-0.00,0.76,0.39,703186
10,-0.32,-0.40,0.34,8.06,0.19,11.94,4.89,-8.29,1.48,-0.53,-0.00,0.76,0.39,703224
11,-0.32,-0.40,0.34,8.06,0.19,11.94,4.24,-8.44,0.34,-0.53,-0.00,0.76,0.39,703263
12,-0.32,-0.40,0.34,8.06,0.19,11.94,4.44,-8.17,0.87,-0.53,-0.00,0.76,0.39,703303
13,-0.32,-0.40,0.34,8.06,0.19,11.94,5.66,-8.06,1.56,-0.53,-0.00,0.76,0.39,703343
14,-0.32,-0.40,0.34,9.25,-3.00,20.31,5.66,-8.06,1.56,-0.53,-0.00,0.76,0.39,703381
15,-0.32,-0.40,0.34,9.25,-3.00,20.31,4.51,-8.40,1.06,-0.53,-0.00,0.76,0.39,703421
16,-0.32,-0.40,0.34,9.25,-3.00,20.31,3.98,-8.32,0.61,-0.53,-0.00,0.76,0.39,703463
17,-0.32,-0.40,0.34,9.25,-3.00,20.31,4.78,-8.13,0.03,-0.53,-0.00,0.76,0.39,703502
18,-0.32,-0.40,0.34,9.25,-3.00,20.31,5.47,-8.44,0.30,-0.53,-0.00,0.76,0.39,703541
