,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.58,0.31,0.25,0.50,-14.44,22.50,7.78,5.05,5.38,0.30,-0.46,-0.40,0.73,1159583
1,-0.86,0.02,-0.01,0.50,-14.44,22.50,7.78,5.05,5.38,0.30,-0.46,-0.40,0.73,1159623
2,-0.86,0.02,-0.01,0.50,-14.44,22.50,7.74,4.28,6.00,0.30,-0.46,-0.40,0.73,1159663
3,-0.86,0.02,-0.01,0.50,-14.44,22.50,7.82,3.89,5.42,0.30,-0.46,-0.40,0.73,1159704
4,-0.86,0.02,-0.01,0.50,-14.44,22.50,8.08,3.09,5.42,0.30,-0.46,-0.40,0.73,1159744
5,-0.86,0.02,-0.01,1.50,-17.94,24.06,8.08,3.09,5.42,0.30,-0.46,-0.40,0.73,1159784
6,-0.95,0.27,0.35,1.50,-17.94,24.06,8.08,3.09,5.42,0.30,-0.46,-0.40,0.73,1159824
7,-0.95,0.27,0.35,1.50,-17.94,24.06,7.16,2.36,6.11,0.30,-0.46,-0.40,0.73,1159864
8,-0.95,0.27,0.35,1.50,-17.94,24.06,7.74,2.21,5.88,0.30,-0.46,-0.40,0.73,1159904
9,-0.95,0.27,0.35,1.50,-17.94,24.06,7.51,2.29,6.00,0.30,-0.46,-0.40,0.73,1159942
10,-1.35,-0.05,0.27,1.50,-17.94,24.06,7.51,2.29,6.00,0.30,-0.46,-0.40,0.73,1159982
11,-1.35,-0.05,0.27,1.50,-17.94,24.06,8.35,1.75,5.42,0.30,-0.46,-0.40,0.73,1160023
12,-1.14,0.22,0.37,1.50,-17.94,24.06,8.35,1.75,5.42,0.30,-0.46,-0.40,0.73,1160064
13,-1.14,0.22,0.37,1.50,-17.94,24.06,6.63,1.18,5.00,0.30,-0.46,-0.40,0.73,1160103
14,-1.14,0.22,0.37,1.50,-17.94,24.06,6.82,0.33,6.07,0.30,-0.46,-0.40,0.73,1160142
15,-1.12,-0.17,0.12,1.50,-17.94,24.06,6.82,0.33,6.07,0.30,-0.46,-0.40,0.73,1160182
16,-0.74,0.15,-0.26,1.50,-17.94,24.06,6.82,0.33,6.07,0.30,-0.46,-0.40,0.73,1160223
17,-0.74,0.15,-0.26,1.50,-17.94,24.06,8.43,-2.00,7.80,0.30,-0.46,-0.40,0.73,1160263
18,-0.74,0.15,-0.26,1.50,-17.94,24.06,8.77,-2.23,6.73,0.30,-0.46,-0.40,0.73,1160305
19,-0.74,0.15,-0.26,1.50,-17.94,24.06,8.54,-3.00,5.92,0.30,-0.46,-0.40,0.73,1160346
20,-0.74,0.15,-0.26,-6.88,-30.69,14.88,8.54,-3.00,5.92,0.30,-0.46,-0.40,0.73,1160386
21,-0.74,0.15,-0.26,-6.88,-30.69,14.88,8.04,-3.46,6.38,0.30,-0.46,-0.40,0.73,1160429
22,-0.53,-0.16,1.00,-6.88,-30.69,14.88,8.04,-3.46,6.38,0.30,-0.46,-0.40,0.73,1160471
23,-0.53,-0.16,1.00,-6.88,-30.69,14.88,7.01,-3.19,6.23,0.30,-0.46,-0.40,0.73,1160513
24,-0.53,-0.16,1.00,-6.88,-30.69,14.88,7.97,-4.15,7.49,0.30,-0.46,-0.40,0.73,1160555
25,-0.53,-0.16,1.00,-6.88,-30.69,14.88,7.89,-3.61,6.92,0.30,-0.46,-0.40,0.73,1160596
26,-0.53,-0.16,1.00,-10.81,-27.81,11.00,7.89,-3.61,6.92,0.30,-0.46,-0.40,0.73,1160637
27,-0.53,-0.16,1.00,-10.81,-27.81,11.00,6.21,-3.65,5.92,0.30,-0.46,-0.40,0.73,1160680
28,-0.93,0.65,0.71,-10.81,-27.81,11.00,6.21,-3.65,5.92,0.30,-0.46,-0.40,0.73,1160723
29,-0.93,0.65,0.71,-10.81,-27.81,11.00,3.95,-3.11,4.58,0.30,-0.46,-0.40,0.73,1160764
30,-0.93,0.65,0.71,-10.81,-27.81,11.00,5.25,-3.27,4.54,0.30,-0.46,-0.40,0.73,1160806
31,-0.93,0.65,0.71,-10.81,-27.81,11.00,7.13,-6.14,6.99,0.30,-0.46,-0.40,0.73,1160848
32,-0.93,0.65,0.71,-10.81,-27.81,11.00,8.23,-7.52,6.50,0.30,-0.46,-0.40,0.73,1160888
33,-0.93,0.65,0.71,-10.81,-27.81,11.00,6.78,-6.25,4.96,0.30,-0.46,-0.40,0.73,1160931
34,-0.48,0.25,0.31,-10.81,-27.81,11.00,6.78,-6.25,4.96,0.30,-0.46,-0.40,0.73,1160973
35,-0.48,0.25,0.31,-10.81,-27.81,11.00,2.80,-4.15,-0.02,0.30,-0.46,-0.40,0.73,1161014
36,-0.48,0.25,0.31,-10.81,-27.81,11.00,6.02,-6.10,4.23,0.30,-0.46,-0.40,0.73,1161057
37,-0.48,0.25,0.31,-10.81,-27.81,11.00,4.56,-4.30,-1.20,0.30,-0.46,-0.40,0.73,1161099
38,-0.48,0.25,0.31,-10.81,-27.81,11.00,4.33,-4.95,1.25,0.30,-0.46,-0.40,0.73,1161140
39,-0.48,0.25,0.31,-10.81,-27.81,11.00,5.52,-5.30,0.63,0.30,-0.46,-0.40,0.73,1161183
40,1.41,0.62,-0.33,-10.81,-27.81,11.00,5.52,-5.30,0.63,0.30,-0.46,-0.40,0.73,1161224
41,1.41,0.62,-0.33,-10.81,-27.81,11.00,5.36,-6.22,6.19,0.30,-0.46,-0.40,0.73,1161266
42,1.41,0.62,-0.33,-10.81,-27.81,11.00,6.89,-6.10,5.42,0.30,-0.46,-0.40,0.73,1161309
43,1.41,0.62,-0.33,-10.81,-27.81,11.00,5.09,-4.61,7.99,0.30,-0.46,-0.40,0.73,1161351
44,1.41,0.62,-0.33,-10.81,-27.81,11.00,5.02,-3.34,6.80,0.30,-0.46,-0.40,0.73,1161391
45,1.14,1.08,-0.74,-10.81,-27.81,11.00,5.02,-3.34,6.80,0.30,-0.46,-0.40,0.73,1161434
46,0.09,-0.21,-1.92,-10.81,-27.81,11.00,5.02,-3.34,6.80,0.30,-0.46,-0.40,0.73,1161475
47,0.09,-0.21,-1.92,-10.81,-27.81,11.00,6.24,-1.93,7.49,0.30,-0.46,-0.40,0.73,1161516
48,0.09,-0.21,-1.92,-10.81,-27.81,11.00,6.70,-2.12,8.49,0.30,-0.46,-0.40,0.73,1161560
49,0.09,-0.21,-1.92,-10.81,-27.81,11.00,6.47,-2.39,11.13,0.30,-0.46,-0.40,0.73,1161602
50,0.09,-0.21,-1.92,-10.81,-27.81,11.00,6.40,-2.20,10.06,0.30,-0.46,-0.40,0.73,1161643
51,0.05,0.03,-0.79,-10.81,-27.81,11.00,6.40,-2.20,10.06,0.30,-0.46,-0.40,0.73,1161687
52,-0.04,0.11,-0.82,-10.81,-27.81,11.00,6.40,-2.20,10.06,0.30,-0.46,-0.40,0.73,1161730
53,-0.04,0.11,-0.82,-10.81,-27.81,11.00,6.24,-0.86,7.30,0.30,-0.46,-0.40,0.73,1161773
54,0.20,0.07,-0.70,-10.81,-27.81,11.00,6.24,-0.86,7.30,0.30,-0.46,-0.40,0.73,1161814
55,0.20,0.07,-0.70,-10.81,-27.81,11.00,6.55,-0.47,6.27,0.30,-0.46,-0.40,0.73,1161854
56,0.20,0.07,-0.70,-10.81,-27.81,11.00,6.21,-0.13,6.76,0.30,-0.46,-0.40,0.73,1161896
57,0.20,0.07,-0.70,-5.81,-34.88,10.31,6.21,-0.13,6.76,0.30,-0.46,-0.40,0.73,1161938
58,0.64,0.16,-0.23,-5.81,-34.88,10.31,6.21,-0.13,6.76,0.30,-0.46,-0.40,0.73,1161979
59,0.64,0.16,-0.23,-5.81,-34.88,10.31,5.59,0.41,8.75,0.30,-0.46,-0.40,0.73,1162022
60,0.46,0.43,-0.09,-5.81,-34.88,10.31,5.59,0.41,8.75,0.30,-0.46,-0.40,0.73,1162062
61,0.46,0.43,-0.09,-5.81,-34.88,10.31,5.25,1.60,8.03,0.30,-0.46,-0.40,0.73,1162103
62,0.46,0.43,-0.09,-5.81,-34.88,10.31,5.75,1.45,7.49,0.30,-0.46,-0.40,0.73,1162141
63,0.51,0.11,-0.29,-5.81,-34.88,10.31,5.75,1.45,7.49,0.30,-0.46,-0.40,0.73,1162183
64,0.50,0.12,-0.43,-5.81,-34.88,10.31,5.75,1.45,7.49,0.30,-0.46,-0.40,0.73,1162223
65,0.50,0.12,-0.43,-5.81,-34.88,10.31,5.94,1.21,7.41,0.30,-0.46,-0.40,0.73,1162263
66,0.50,0.12,-0.43,-5.81,-34.88,10.31,6.24,1.14,7.68,0.30,-0.46,-0.40,0.73,1162304
67,0.50,0.12,-0.43,-5.81,-34.88,10.31,5.98,1.87,8.52,0.30,-0.46,-0.40,0.73,1162344
68,0.50,0.12,-0.43,-1.06,-32.06,13.63,5.98,1.87,8.52,0.30,-0.46,-0.40,0.73,1162383
69,0.55,-0.09,-0.05,-1.06,-32.06,13.63,5.98,1.87,8.52,0.30,-0.46,-0.40,0.73,1162423
70,0.55,-0.09,-0.05,-1.06,-32.06,13.63,6.02,2.09,9.75,0.30,-0.46,-0.40,0.73,1162465
71,0.55,-0.09,-0.05,-1.06,-32.06,13.63,5.44,2.21,9.18,0.30,-0.46,-0.40,0.73,1162505
72,0.55,-0.09,-0.05,-1.06,-32.06,13.63,5.25,2.44,9.52,0.30,-0.46,-0.40,0.73,1162547
73,0.55,-0.09,-0.05,-1.06,-32.06,13.63,5.09,2.75,9.45,0.30,-0.46,-0.40,0.73,1162587
74,-0.15,0.24,0.19,-1.06,-32.06,13.63,5.09,2.75,9.45,0.30,-0.46,-0.40,0.73,1162628
75,-0.05,0.21,0.10,-1.06,-32.06,13.63,5.09,2.75,9.45,0.30,-0.46,-0.40,0.73,1162669
76,-0.05,0.21,0.10,-1.06,-32.06,13.63,4.67,3.13,8.11,0.30,-0.46,-0.40,0.73,1162711
77,-0.05,0.21,0.10,-1.06,-32.06,13.63,4.71,3.02,7.64,0.30,-0.46,-0.40,0.73,1162752
78,-0.05,0.21,0.10,-1.06,-32.06,13.63,4.75,2.94,7.49,0.30,-0.46,-0.40,0.73,1162790
79,0.03,0.23,-0.15,-1.06,-32.06,13.63,4.75,2.94,7.49,0.30,-0.46,-0.40,0.73,1162831
80,0.03,0.23,-0.15,-1.06,-32.06,13.63,4.75,2.63,7.53,0.30,-0.46,-0.40,0.73,1162872
81,-0.06,-0.16,-0.25,-1.06,-32.06,13.63,4.75,2.63,7.53,0.30,-0.46,-0.40,0.73,1162912
82,-0.06,-0.16,-0.25,-1.06,-32.06,13.63,4.60,3.02,7.11,0.30,-0.46,-0.40,0.73,1162953
83,-0.06,-0.16,-0.25,-1.06,-32.06,13.63,4.52,2.98,7.03,0.30,-0.46,-0.40,0.73,1162995
84,-0.06,-0.16,-0.25,-0.94,-33.38,16.38,4.52,2.98,7.03,0.30,-0.46,-0.40,0.73,1163035
85,0.27,-0.29,-0.46,-0.94,-33.38,16.38,4.52,2.98,7.03,0.30,-0.46,-0.40,0.73,1163078
86,0.27,-0.29,-0.46,-0.94,-33.38,16.38,4.60,3.44,7.30,0.30,-0.46,-0.40,0.73,1163120
87,0.50,-0.61,-0.40,-0.94,-33.38,16.38,4.60,3.44,7.30,0.30,-0.46,-0.40,0.73,1163161
88,0.50,-0.61,-0.40,-0.94,-33.38,16.38,4.90,4.89,5.73,0.30,-0.46,-0.40,0.73,1163203
89,0.50,-0.61,-0.40,-0.94,-33.38,16.38,4.52,5.20,6.73,0.30,-0.46,-0.40,0.73,1163242
90,1.20,-0.73,-0.58,-0.94,-33.38,16.38,4.52,5.20,6.73,0.30,-0.46,-0.40,0.73,1163283
91,1.47,-1.56,-1.04,-0.94,-33.38,16.38,4.52,5.20,6.73,0.30,-0.46,-0.40,0.73,1163324
92,1.47,-1.56,-1.04,-0.94,-33.38,16.38,2.95,7.73,9.41,0.30,-0.46,-0.40,0.73,1163365
93,1.47,-1.56,-1.04,-0.94,-33.38,16.38,2.41,9.07,7.84,0.30,-0.46,-0.40,0.73,1163406
94,1.47,-1.56,-1.04,-0.94,-33.38,16.38,5.79,8.91,7.26,0.30,-0.46,-0.40,0.73,1163448
95,1.47,-1.56,-1.04,-0.94,-33.38,16.38,5.75,8.68,5.38,0.30,-0.46,-0.40,0.73,1163487
96,1.47,-1.56,-1.04,-0.94,-33.38,16.38,5.52,8.07,6.38,0.30,-0.46,-0.40,0.73,1163530
97,-0.66,-0.82,-2.05,-0.94,-33.38,16.38,5.52,8.07,6.38,0.30,-0.46,-0.40,0.73,1163571
98,-0.66,-0.82,-2.05,-0.94,-33.38,16.38,4.25,8.34,3.96,0.30,-0.46,-0.40,0.73,1163612
99,-0.66,-0.82,-2.05,-0.94,-33.38,16.38,3.64,8.38,3.96,0.30,-0.46,-0.40,0.73,1163654
100,-0.66,-0.82,-2.05,-0.94,-33.38,16.38,3.10,8.72,3.47,0.30,-0.46,-0.40,0.73,1163695
101,-0.66,-0.82,-2.05,12.56,-7.06,15.63,3.10,8.72,3.47,0.30,-0.46,-0.40,0.73,1163736
102,-0.66,-0.82,-2.05,12.56,-7.06,15.63,1.99,8.64,3.74,0.30,-0.46,-0.40,0.73,1163779
103,0.13,0.12,-1.71,12.56,-7.06,15.63,1.99,8.64,3.74,0.30,-0.46,-0.40,0.73,1163820
104,0.13,0.12,-1.71,12.56,-7.06,15.63,2.99,7.19,3.09,0.30,-0.46,-0.40,0.73,1163858
105,0.13,0.12,-1.71,12.56,-7.06,15.63,4.56,6.39,3.09,0.30,-0.46,-0.40,0.73,1163899
106,0.13,0.12,-1.71,12.56,-7.06,15.63,6.02,5.89,2.05,0.30,-0.46,-0.40,0.73,1163938
107,0.82,1.38,1.23,12.56,-7.06,15.63,6.02,5.89,2.05,0.30,-0.46,-0.40,0.73,1163978
108,1.62,1.05,1.96,12.56,-7.06,15.63,6.02,5.89,2.05,0.30,-0.46,-0.40,0.73,1164018
109,1.62,1.05,1.96,12.56,-7.06,15.63,5.25,8.30,4.77,0.30,-0.46,-0.40,0.73,1164058
110,1.62,1.05,1.96,12.56,-7.06,15.63,9.39,9.30,3.96,0.30,-0.46,-0.40,0.73,1164098
111,1.62,1.05,1.96,12.56,-7.06,15.63,8.23,11.06,4.73,0.30,-0.46,-0.40,0.73,1164136
112,-0.10,-0.04,3.55,12.56,-7.06,15.63,8.23,11.06,4.73,0.30,-0.46,-0.40,0.73,1164176
113,-0.10,-0.04,3.55,12.56,-7.06,15.63,9.58,11.18,6.76,0.30,-0.46,-0.40,0.73,1164219
114,-0.93,0.30,4.06,12.56,-7.06,15.63,9.58,11.18,6.76,0.30,-0.46,-0.40,0.73,1164260
115,-0.93,0.30,4.06,12.56,-7.06,15.63,7.51,10.64,4.43,0.30,-0.46,-0.40,0.73,1164301
116,-0.93,0.30,4.06,12.56,-7.06,15.63,7.66,9.95,4.81,0.30,-0.46,-0.40,0.73,1164340
117,-0.14,1.12,3.40,12.56,-7.06,15.63,7.66,9.95,4.81,0.30,-0.46,-0.40,0.73,1164381
118,0.25,0.82,2.73,12.56,-7.06,15.63,7.66,9.95,4.81,0.30,-0.46,-0.40,0.73,1164421
119,0.25,0.82,2.73,12.56,-7.06,15.63,3.03,7.34,6.65,0.30,-0.46,-0.40,0.73,1164461
