,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,0.00,8.75,5.13,0.88,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450164
1,0.00,0.00,0.00,9.56,7.00,0.88,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450202
2,0.00,0.00,-0.00,9.56,7.00,0.88,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450240
3,0.00,0.00,-0.00,9.56,7.00,0.88,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450278
4,0.00,0.00,-0.00,9.56,7.00,0.88,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450316
5,0.00,0.00,-0.00,8.88,6.31,-1.13,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450354
6,0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450393
7,0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450433
8,0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450471
9,0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450508
10,0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450547
11,0.00,0.00,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450586
12,0.00,0.00,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450624
13,0.00,0.00,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450662
14,-0.00,0.00,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450702
15,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450742
16,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.04,2.59,2.52,0.61,-0.05,-0.78,0.14,450781
17,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450822
18,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.00,2.55,2.52,0.61,-0.05,-0.78,0.14,450859
19,-0.01,0.01,-0.01,8.88,6.31,-1.13,-9.00,2.55,2.52,0.61,-0.05,-0.78,0.14,450897
20,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.00,2.55,2.52,0.61,-0.05,-0.78,0.14,450935
21,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,450974
22,-0.01,0.01,0.00,8.88,6.31,-1.13,-9.04,2.55,2.49,0.61,-0.05,-0.78,0.14,451012
23,-0.00,0.01,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.49,0.61,-0.05,-0.78,0.14,451051
24,0.00,0.01,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.49,0.61,-0.05,-0.78,0.14,451091
25,0.00,0.01,-0.00,8.88,6.31,-1.13,-9.04,2.52,2.52,0.61,-0.05,-0.78,0.14,451130
26,0.00,0.01,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.49,0.61,-0.05,-0.78,0.14,451170
27,0.00,0.01,-0.00,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,451207
28,0.02,-0.00,-0.01,8.88,6.31,-1.13,-9.04,2.55,2.52,0.61,-0.05,-0.78,0.14,451246
29,0.02,-0.00,-0.01,8.88,6.31,-1.13,-9.08,2.55,2.49,0.61,-0.05,-0.78,0.14,451286
30,0.02,-0.00,-0.01,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451324
31,0.02,-0.00,-0.01,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451362
32,-0.01,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451402
33,-0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451442
34,-0.00,0.00,-0.01,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451483
35,-0.00,0.00,-0.01,8.88,6.31,-1.13,-9.08,2.52,2.52,0.61,-0.05,-0.78,0.14,451523
36,-0.00,0.00,-0.01,8.88,6.31,-1.13,-9.08,2.52,2.49,0.61,-0.05,-0.78,0.14,451561
37,-0.01,0.00,-0.01,8.88,6.31,-1.13,-9.08,2.52,2.49,0.61,-0.05,-0.78,0.14,451601
38,-0.01,0.00,-0.01,8.88,6.31,-1.13,-9.08,2.48,2.49,0.61,-0.05,-0.78,0.14,451641
39,0.01,-0.01,-0.00,8.88,6.31,-1.13,-9.08,2.48,2.49,0.61,-0.05,-0.78,0.14,451681
40,0.01,-0.01,-0.00,8.88,6.31,-1.13,-9.08,2.52,2.49,0.61,-0.05,-0.78,0.14,451721
41,0.01,-0.01,-0.00,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451759
42,0.02,0.01,-0.04,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451799
43,0.03,0.01,-0.03,8.88,6.31,-1.13,-9.04,2.52,2.49,0.61,-0.05,-0.78,0.14,451836
44,0.03,0.01,-0.03,8.88,6.31,-1.13,-9.08,2.48,2.45,0.61,-0.05,-0.78,0.14,451875
45,0.03,0.01,-0.03,8.88,6.31,-1.13,-9.16,2.52,2.45,0.61,-0.05,-0.78,0.14,451913
46,0.15,-0.09,0.04,8.88,6.31,-1.13,-9.16,2.52,2.45,0.61,-0.05,-0.78,0.14,451953
47,0.05,-0.05,0.67,8.88,6.31,-1.13,-9.16,2.52,2.45,0.61,-0.05,-0.78,0.14,451993
48,0.05,-0.05,0.67,8.88,6.31,-1.13,-10.34,2.13,2.79,0.61,-0.05,-0.78,0.14,452032
49,0.05,-0.05,0.67,8.88,6.31,-1.13,-10.23,0.21,1.45,0.61,-0.05,-0.78,0.14,452073
50,0.05,-0.05,0.67,8.88,6.31,-1.13,-9.62,-0.25,0.76,0.61,-0.05,-0.78,0.14,452110
51,0.05,-0.05,0.67,7.44,0.06,-4.38,-9.62,-0.25,0.76,0.61,-0.05,-0.78,0.14,452150
52,1.17,0.09,-0.45,7.44,0.06,-4.38,-9.62,-0.25,0.76,0.61,-0.05,-0.78,0.14,452190
53,1.17,0.09,-0.45,7.44,0.06,-4.38,-9.92,1.90,1.76,0.61,-0.05,-0.78,0.14,452231
54,1.17,0.09,-0.45,7.44,0.06,-4.38,-9.23,2.74,2.14,0.61,-0.05,-0.78,0.14,452270
55,1.17,0.09,-0.45,7.44,0.06,-4.38,-9.08,2.74,2.07,0.61,-0.05,-0.78,0.14,452306
56,0.57,0.04,-0.60,7.44,0.06,-4.38,-9.08,2.74,2.07,0.61,-0.05,-0.78,0.14,452345
57,0.57,0.04,-0.60,7.44,0.06,-4.38,-9.00,3.47,1.88,0.61,-0.05,-0.78,0.14,452384
58,0.57,0.04,-0.60,7.44,0.06,-4.38,-8.62,3.86,1.91,0.61,-0.05,-0.78,0.14,452424
59,0.57,0.04,-0.60,7.44,0.06,-4.38,-8.66,5.16,3.18,0.61,-0.05,-0.78,0.14,452462
60,-0.03,-0.86,0.07,7.44,0.06,-4.38,-8.66,5.16,3.18,0.61,-0.05,-0.78,0.14,452501
61,-0.03,-0.86,0.07,7.44,0.06,-4.38,-6.51,9.10,3.25,0.61,-0.05,-0.78,0.14,452542
62,-0.10,-0.58,0.40,7.44,0.06,-4.38,-6.51,9.10,3.25,0.61,-0.05,-0.78,0.14,452581
63,-0.10,-0.58,0.40,7.44,0.06,-4.38,-8.73,2.63,2.68,0.61,-0.05,-0.78,0.14,452621
64,-0.10,-0.58,0.40,7.44,0.06,-4.38,-9.84,2.74,2.60,0.61,-0.05,-0.78,0.14,452658
65,-0.05,0.19,-0.03,7.44,0.06,-4.38,-9.84,2.74,2.60,0.61,-0.05,-0.78,0.14,452698
66,0.01,0.04,-0.03,7.44,0.06,-4.38,-9.84,2.74,2.60,0.61,-0.05,-0.78,0.14,452737
67,0.01,0.04,-0.03,7.44,0.06,-4.38,-9.08,2.40,2.49,0.61,-0.05,-0.78,0.14,452775
68,0.01,0.04,-0.03,7.44,0.06,-4.38,-9.08,2.40,2.45,0.61,-0.05,-0.78,0.14,452812
69,0.00,0.11,-0.06,7.44,0.06,-4.38,-9.08,2.40,2.45,0.61,-0.05,-0.78,0.14,452852
70,0.00,0.11,-0.06,7.44,0.06,-4.38,-9.12,2.29,2.26,0.61,-0.05,-0.78,0.14,452892
71,0.04,-0.05,0.12,7.44,0.06,-4.38,-9.12,2.29,2.26,0.61,-0.05,-0.78,0.14,452931
72,0.04,-0.05,0.12,7.44,0.06,-4.38,-9.08,2.48,2.33,0.61,-0.05,-0.78,0.14,452970
73,0.04,-0.05,0.12,7.44,0.06,-4.38,-9.08,2.55,2.37,0.61,-0.05,-0.78,0.14,453008
74,-0.01,0.01,0.04,7.44,0.06,-4.38,-9.08,2.55,2.37,0.61,-0.05,-0.78,0.14,453046
75,0.01,0.03,0.06,7.44,0.06,-4.38,-9.08,2.55,2.37,0.61,-0.05,-0.78,0.14,453085
76,0.01,0.03,0.06,7.44,0.06,-4.38,-9.04,2.55,2.30,0.61,-0.05,-0.78,0.14,453124
77,0.01,0.03,0.06,7.44,0.06,-4.38,-9.08,2.52,2.30,0.61,-0.05,-0.78,0.14,453160
78,-0.03,-0.01,0.15,7.44,0.06,-4.38,-9.08,2.52,2.30,0.61,-0.05,-0.78,0.14,453200
79,-0.03,-0.01,0.15,7.44,0.06,-4.38,-9.08,2.52,2.30,0.61,-0.05,-0.78,0.14,453240
80,-0.03,-0.01,0.15,7.44,0.06,-4.38,-9.00,2.74,2.33,0.61,-0.05,-0.78,0.14,453280
81,-0.03,-0.01,0.15,7.44,0.06,-4.38,-9.00,2.82,2.37,0.61,-0.05,-0.78,0.14,453320
82,-0.03,-0.01,0.15,7.44,0.06,-4.38,-8.96,2.90,2.33,0.61,-0.05,-0.78,0.14,453358
83,-0.06,-0.12,0.52,7.44,0.06,-4.38,-8.96,2.90,2.33,0.61,-0.05,-0.78,0.14,453397
84,-0.19,-0.30,1.08,7.44,0.06,-4.38,-8.96,2.90,2.33,0.61,-0.05,-0.78,0.14,453436
85,-0.19,-0.30,1.08,7.44,0.06,-4.38,-10.19,2.97,2.75,0.61,-0.05,-0.78,0.14,453475
86,-0.19,-0.30,1.08,7.44,0.06,-4.38,-11.76,4.09,3.37,0.61,-0.05,-0.78,0.14,453514
