,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-2.39,-0.29,-2.13,11.50,12.88,0.75,-6.52,7.67,2.37,-0.24,0.05,-0.20,0.95,279316
1,-2.39,-0.29,-2.13,11.50,12.88,0.75,-4.72,5.91,0.15,-0.24,0.05,-0.20,0.95,279356
2,-2.39,-0.29,-2.13,11.50,12.88,0.75,-3.99,5.06,-0.08,-0.24,0.05,-0.20,0.95,279395
3,-1.15,0.37,-0.49,11.50,12.88,0.75,-3.99,5.06,-0.08,-0.24,0.05,-0.20,0.95,279436
4,-1.15,0.37,-0.49,11.50,12.88,0.75,-3.76,4.45,-0.43,-0.24,0.05,-0.20,0.95,279477
5,0.02,0.31,0.72,11.50,12.88,0.75,-3.76,4.45,-0.43,-0.24,0.05,-0.20,0.95,279517
6,0.02,0.31,0.72,11.50,12.88,0.75,-3.38,4.75,-2.04,-0.24,0.05,-0.20,0.95,279556
7,0.02,0.31,0.72,11.50,12.88,0.75,-4.53,5.41,-0.62,-0.24,0.05,-0.20,0.95,279595
8,2.00,-0.08,1.85,11.50,12.88,0.75,-4.53,5.41,-0.62,-0.24,0.05,-0.20,0.95,279634
9,2.74,-0.83,2.02,11.50,12.88,0.75,-4.53,5.41,-0.62,-0.24,0.05,-0.20,0.95,279673
10,2.74,-0.83,2.02,11.50,12.88,0.75,-7.40,10.04,1.99,-0.24,0.05,-0.20,0.95,279713
11,2.74,-0.83,2.02,11.50,12.88,0.75,-7.10,11.57,2.71,-0.24,0.05,-0.20,0.95,279753
12,2.74,-0.83,2.02,11.50,12.88,0.75,-6.87,12.99,3.25,-0.24,0.05,-0.20,0.95,279792
13,4.18,-0.81,1.83,11.50,12.88,0.75,-6.87,12.99,3.25,-0.24,0.05,-0.20,0.95,279833
14,4.05,-0.95,1.63,11.50,12.88,0.75,-6.87,12.99,3.25,-0.24,0.05,-0.20,0.95,279873
15,4.05,-0.95,1.63,11.50,12.88,0.75,-7.10,12.88,4.59,-0.24,0.05,-0.20,0.95,279913
16,4.05,-0.95,1.63,11.50,12.88,0.75,-6.75,11.50,3.48,-0.24,0.05,-0.20,0.95,279954
17,4.05,-0.95,1.63,11.50,12.88,0.75,-6.41,10.88,1.76,-0.24,0.05,-0.20,0.95,279992
18,1.86,-0.76,0.56,11.50,12.88,0.75,-6.41,10.88,1.76,-0.24,0.05,-0.20,0.95,280033
19,1.97,-2.02,0.24,11.50,12.88,0.75,-6.41,10.88,1.76,-0.24,0.05,-0.20,0.95,280074
20,1.68,-2.57,0.11,11.50,12.88,0.75,-6.41,10.88,1.76,-0.24,0.05,-0.20,0.95,280113
21,1.68,-2.57,0.11,11.50,12.88,0.75,-4.53,8.01,2.71,-0.24,0.05,-0.20,0.95,280154
22,1.68,-2.57,0.11,11.50,12.88,0.75,-4.41,7.67,2.83,-0.24,0.05,-0.20,0.95,280192
23,0.24,-0.12,-0.10,11.50,12.88,0.75,-4.41,7.67,2.83,-0.24,0.05,-0.20,0.95,280231
24,-0.39,0.80,-0.10,11.50,12.88,0.75,-4.41,7.67,2.83,-0.24,0.05,-0.20,0.95,280272
25,-0.39,0.80,-0.10,11.50,12.88,0.75,-4.38,8.32,2.91,-0.24,0.05,-0.20,0.95,280312
26,-0.39,0.80,-0.10,11.50,12.88,0.75,-4.57,8.82,2.56,-0.24,0.05,-0.20,0.95,280353
27,-0.39,0.80,-0.10,11.50,12.88,0.75,-5.03,9.85,1.95,-0.24,0.05,-0.20,0.95,280392
28,-2.20,1.87,-0.27,11.50,12.88,0.75,-5.03,9.85,1.95,-0.24,0.05,-0.20,0.95,280432
29,-2.20,1.87,-0.27,11.50,12.88,0.75,-5.33,10.96,1.34,-0.24,0.05,-0.20,0.95,280473
30,-2.99,2.32,-1.03,11.50,12.88,0.75,-5.33,10.96,1.34,-0.24,0.05,-0.20,0.95,280514
31,-2.99,2.32,-1.03,11.50,12.88,0.75,-5.71,12.72,0.61,-0.24,0.05,-0.20,0.95,280554
32,-2.99,2.32,-1.03,11.50,12.88,0.75,-5.68,12.91,0.57,-0.24,0.05,-0.20,0.95,280594
33,-2.78,0.87,-1.67,11.50,12.88,0.75,-5.68,12.91,0.57,-0.24,0.05,-0.20,0.95,280635
34,-3.04,1.01,-1.98,11.50,12.88,0.75,-5.68,12.91,0.57,-0.24,0.05,-0.20,0.95,280675
