,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.23,0.02,-0.09,12.19,4.94,-0.06,8.99,-2.96,2.14,0.06,-0.64,0.16,0.75,614335
1,-0.23,0.02,-0.09,12.19,4.94,-0.06,9.19,-2.96,2.94,0.06,-0.64,0.16,0.75,614373
2,0.01,0.15,0.07,12.19,4.94,-0.06,9.19,-2.96,2.94,0.06,-0.64,0.16,0.75,614413
3,0.13,-0.23,0.01,12.19,4.94,-0.06,9.19,-2.96,2.94,0.06,-0.64,0.16,0.75,614452
4,0.13,-0.23,0.01,12.19,4.94,-0.06,8.84,-2.96,3.44,0.06,-0.64,0.16,0.75,614491
5,0.13,-0.23,0.01,12.19,4.94,-0.06,8.34,-2.85,3.44,0.06,-0.64,0.16,0.75,614532
6,0.13,-0.23,0.01,12.19,4.94,-0.06,8.77,-3.04,2.63,0.06,-0.64,0.16,0.75,614569
7,0.07,-0.04,-0.03,12.19,4.94,-0.06,8.77,-3.04,2.63,0.06,-0.64,0.16,0.75,614608
8,0.08,0.01,-0.01,12.19,4.94,-0.06,8.77,-3.04,2.63,0.06,-0.64,0.16,0.75,614648
9,0.08,0.01,-0.01,12.19,4.94,-0.06,8.54,-2.93,3.05,0.06,-0.64,0.16,0.75,614687
10,0.08,0.01,-0.01,12.19,4.94,-0.06,8.77,-2.73,3.40,0.06,-0.64,0.16,0.75,614725
11,0.08,0.01,-0.01,12.19,4.94,-0.06,8.77,-2.89,3.25,0.06,-0.64,0.16,0.75,614763
12,-0.13,0.13,0.00,12.19,4.94,-0.06,8.77,-2.89,3.25,0.06,-0.64,0.16,0.75,614802
13,-0.13,0.13,0.00,12.19,4.94,-0.06,8.73,-2.93,2.56,0.06,-0.64,0.16,0.75,614842
14,-0.13,0.13,0.00,12.19,4.94,-0.06,8.34,-2.81,3.36,0.06,-0.64,0.16,0.75,614882
15,-0.13,0.13,0.00,12.19,4.94,-0.06,8.92,-2.93,2.71,0.06,-0.64,0.16,0.75,614920
16,0.10,-0.01,0.05,12.19,4.94,-0.06,8.92,-2.93,2.71,0.06,-0.64,0.16,0.75,614959
17,0.10,-0.01,0.05,12.19,4.94,-0.06,8.34,-2.73,3.29,0.06,-0.64,0.16,0.75,614999
18,0.10,-0.01,0.05,12.19,4.94,-0.06,8.88,-2.89,2.94,0.06,-0.64,0.16,0.75,615037
19,0.10,-0.01,0.05,12.19,4.94,-0.06,8.46,-2.96,2.98,0.06,-0.64,0.16,0.75,615075
20,0.10,-0.01,0.05,12.19,4.94,-0.06,8.34,-2.77,3.17,0.06,-0.64,0.16,0.75,615113
21,-0.05,-0.02,-0.04,12.19,4.94,-0.06,8.34,-2.77,3.17,0.06,-0.64,0.16,0.75,615152
22,-0.05,-0.02,-0.04,12.19,4.94,-0.06,8.69,-2.89,3.05,0.06,-0.64,0.16,0.75,615193
23,-0.05,-0.02,-0.04,12.19,4.94,-0.06,8.54,-2.77,3.13,0.06,-0.64,0.16,0.75,615233
24,-0.05,-0.02,-0.04,12.19,4.94,-0.06,8.77,-2.93,3.17,0.06,-0.64,0.16,0.75,615272
25,0.06,-0.02,0.06,12.19,4.94,-0.06,8.77,-2.93,3.17,0.06,-0.64,0.16,0.75,615312
26,0.06,-0.02,0.06,12.19,4.94,-0.06,8.42,-2.77,3.13,0.06,-0.64,0.16,0.75,615353
27,-0.04,0.07,0.04,12.19,4.94,-0.06,8.42,-2.77,3.13,0.06,-0.64,0.16,0.75,615392
28,-0.04,0.07,0.04,12.19,4.94,-0.06,8.54,-2.77,2.79,0.06,-0.64,0.16,0.75,615431
29,-0.04,0.07,0.04,12.19,4.94,-0.06,8.65,-2.85,3.05,0.06,-0.64,0.16,0.75,615469
30,-0.01,0.06,0.02,12.19,4.94,-0.06,8.65,-2.85,3.05,0.06,-0.64,0.16,0.75,615507
31,-0.02,-0.11,0.02,12.19,4.94,-0.06,8.65,-2.85,3.05,0.06,-0.64,0.16,0.75,615545
32,-0.02,-0.11,0.02,12.19,4.94,-0.06,8.34,-2.77,2.90,0.06,-0.64,0.16,0.75,615584
33,-0.02,-0.11,0.02,12.19,4.94,-0.06,8.92,-2.77,2.90,0.06,-0.64,0.16,0.75,615623
34,-0.02,-0.11,0.02,12.19,4.94,-0.06,8.92,-2.77,2.90,-0.05,-0.58,0.18,0.79,615663
35,-0.04,0.11,0.12,12.19,4.94,-0.06,8.92,-2.77,2.90,-0.05,-0.58,0.18,0.79,615702
36,-0.04,0.11,0.12,12.19,4.94,-0.06,7.58,-2.66,2.94,-0.05,-0.58,0.18,0.79,615742
37,-0.04,0.11,0.12,12.19,4.94,-0.06,8.69,-2.96,2.90,-0.05,-0.58,0.18,0.79,615782
38,-0.04,0.11,0.12,12.19,4.94,-0.06,8.99,-3.16,2.63,-0.05,-0.58,0.18,0.79,615821
39,0.17,0.05,-0.13,12.19,4.94,-0.06,8.99,-3.16,2.63,-0.05,-0.58,0.18,0.79,615860
40,0.24,-0.10,0.06,12.19,4.94,-0.06,8.99,-3.16,2.63,-0.05,-0.58,0.18,0.79,615900
41,0.24,-0.10,0.06,12.19,4.94,-0.06,8.99,-2.54,3.63,-0.05,-0.58,0.18,0.79,615941
42,0.24,-0.10,0.06,12.19,4.94,-0.06,8.84,-2.93,3.94,-0.05,-0.58,0.18,0.79,615981
43,0.24,-0.10,0.06,12.19,4.94,-0.06,7.84,-2.96,2.75,-0.05,-0.58,0.18,0.79,616018
44,0.23,0.12,-0.07,12.19,4.94,-0.06,7.84,-2.96,2.75,-0.05,-0.58,0.18,0.79,616058
45,0.23,0.12,-0.07,12.19,4.94,-0.06,9.07,-3.31,2.56,-0.05,-0.58,0.18,0.79,616099
46,0.01,-0.06,-0.06,12.19,4.94,-0.06,9.07,-3.31,2.56,-0.05,-0.58,0.18,0.79,616139
47,0.01,-0.06,-0.06,12.19,4.94,-0.06,8.69,-2.39,3.55,-0.05,-0.58,0.18,0.79,616179
48,0.01,-0.06,-0.06,12.19,4.94,-0.06,9.76,-2.43,2.79,-0.05,-0.58,0.18,0.79,616218
49,0.01,-0.06,-0.06,12.19,4.94,-0.06,10.64,-3.54,2.48,-0.05,-0.58,0.18,0.79,616259
50,0.25,0.41,0.30,12.19,4.94,-0.06,10.64,-3.54,2.48,-0.05,-0.58,0.18,0.79,616300
51,0.25,0.41,0.30,12.19,4.94,-0.06,6.50,-1.77,3.40,-0.05,-0.58,0.18,0.79,616340
52,0.25,0.41,0.30,12.19,4.94,-0.06,11.10,-2.66,2.37,-0.05,-0.58,0.18,0.79,616381
53,0.25,0.41,0.30,12.19,4.94,-0.06,8.77,-3.84,4.28,-0.05,-0.58,0.18,0.79,616419
54,0.42,0.62,0.75,12.19,4.94,-0.06,8.77,-3.84,4.28,-0.05,-0.58,0.18,0.79,616458
55,0.42,0.62,0.75,12.19,4.94,-0.06,5.78,-1.28,4.70,-0.05,-0.58,0.18,0.79,616497
56,0.42,0.62,0.75,12.19,4.94,-0.06,11.10,-1.58,1.98,-0.05,-0.58,0.18,0.79,616536
57,0.42,0.62,0.75,12.19,4.94,-0.06,9.72,-4.73,3.40,-0.05,-0.58,0.18,0.79,616574
58,0.42,0.62,0.75,8.63,0.94,-0.31,9.72,-4.73,3.40,-0.05,-0.58,0.18,0.79,616612
59,0.78,-0.12,-0.98,8.63,0.94,-0.31,9.72,-4.73,3.40,-0.05,-0.58,0.18,0.79,616651
60,0.78,-0.12,-0.98,8.63,0.94,-0.31,8.00,-1.09,5.24,-0.05,-0.58,0.18,0.79,616691
61,0.78,-0.12,-0.98,8.63,0.94,-0.31,13.05,-1.36,1.64,-0.05,-0.58,0.18,0.79,616731
62,0.78,-0.12,-0.98,8.63,0.94,-0.31,8.73,-3.73,4.05,-0.05,-0.58,0.18,0.79,616770
63,0.51,-0.15,1.29,8.63,0.94,-0.31,8.73,-3.73,4.05,-0.05,-0.58,0.18,0.79,616810
64,0.51,-0.15,1.29,8.63,0.94,-0.31,2.14,-1.28,5.24,-0.05,-0.58,0.18,0.79,616850
65,-0.39,-1.04,-0.13,8.63,0.94,-0.31,2.14,-1.28,5.24,-0.05,-0.58,0.18,0.79,616890
66,-0.39,-1.04,-0.13,8.63,0.94,-0.31,11.45,-3.84,2.10,-0.05,-0.58,0.18,0.79,616930
67,-0.39,-1.04,-0.13,8.63,0.94,-0.31,4.51,-3.46,4.59,-0.05,-0.58,0.18,0.79,616969
68,0.25,-0.12,-0.93,8.63,0.94,-0.31,4.51,-3.46,4.59,-0.05,-0.58,0.18,0.79,617011
69,-0.73,-0.85,-1.35,8.63,0.94,-0.31,4.51,-3.46,4.59,-0.05,-0.58,0.18,0.79,617050
70,-0.73,-0.85,-1.35,8.63,0.94,-0.31,14.63,-3.54,1.52,-0.05,-0.58,0.18,0.79,617091
71,-0.73,-0.85,-1.35,8.63,0.94,-0.31,7.16,-3.73,2.71,-0.05,-0.58,0.18,0.79,617132
72,-0.73,-0.85,-1.35,8.63,0.94,-0.31,3.67,-1.05,5.28,-0.05,-0.58,0.18,0.79,617170
73,-0.73,-0.85,-1.35,9.69,1.94,-2.63,3.67,-1.05,5.28,-0.05,-0.58,0.18,0.79,617210
74,-1.04,-0.44,0.06,9.69,1.94,-2.63,3.67,-1.05,5.28,-0.05,-0.58,0.18,0.79,617250
75,-1.04,-0.44,0.06,9.69,1.94,-2.63,12.10,-3.73,0.38,-0.05,-0.58,0.18,0.79,617291
76,-1.04,-0.44,0.06,9.69,1.94,-2.63,3.32,-2.50,4.36,-0.05,-0.58,0.18,0.79,617332
77,-1.04,-0.44,0.06,9.69,1.94,-2.63,6.23,0.37,5.43,-0.05,-0.58,0.18,0.79,617370
78,-0.96,-0.63,-1.09,9.69,1.94,-2.63,6.23,0.37,5.43,-0.05,-0.58,0.18,0.79,617409
79,-0.96,-0.63,-1.09,9.69,1.94,-2.63,14.01,-2.20,2.06,-0.05,-0.58,0.18,0.79,617450
80,0.31,-0.29,0.39,9.69,1.94,-2.63,14.01,-2.20,2.06,-0.05,-0.58,0.18,0.79,617491
81,0.31,-0.29,0.39,9.69,1.94,-2.63,5.55,-1.89,4.28,-0.05,-0.58,0.18,0.79,617530
82,0.31,-0.29,0.39,9.69,1.94,-2.63,10.45,-0.59,4.51,-0.05,-0.58,0.18,0.79,617568
83,-0.22,-0.18,0.72,9.69,1.94,-2.63,10.45,-0.59,4.51,-0.05,-0.58,0.18,0.79,617608
84,-0.21,-0.19,0.49,9.69,1.94,-2.63,10.45,-0.59,4.51,-0.05,-0.58,0.18,0.79,617649
85,-0.21,-0.19,0.49,9.69,1.94,-2.63,5.55,-3.92,3.78,-0.05,-0.58,0.18,0.79,617689
86,-0.21,-0.19,0.49,9.69,1.94,-2.63,6.96,-1.70,3.71,-0.05,-0.58,0.18,0.79,617730
87,-0.21,-0.19,0.49,9.69,1.94,-2.63,11.91,-1.85,2.29,-0.05,-0.58,0.18,0.79,617767
88,0.27,0.18,0.69,9.69,1.94,-2.63,11.91,-1.85,2.29,-0.05,-0.58,0.18,0.79,617807
89,0.27,0.18,0.69,9.69,1.94,-2.63,7.58,-4.54,4.13,-0.05,-0.58,0.18,0.79,617847
90,0.27,0.18,0.69,9.69,1.94,-2.63,5.51,-2.85,3.71,-0.05,-0.58,0.18,0.79,617885
91,0.27,0.18,0.69,9.69,1.94,-2.63,14.32,-1.16,2.29,-0.05,-0.58,0.18,0.79,617924
92,0.27,0.18,0.69,9.69,1.94,-2.63,10.57,-2.85,2.02,-0.05,-0.58,0.18,0.79,617961
93,0.35,0.11,0.94,9.69,1.94,-2.63,10.57,-2.85,2.02,-0.05,-0.58,0.18,0.79,618000
94,0.35,0.11,0.94,9.69,1.94,-2.63,5.47,-4.30,4.32,-0.05,-0.58,0.18,0.79,618041
95,0.35,0.11,0.94,9.69,1.94,-2.63,9.99,-1.85,2.44,-0.05,-0.58,0.18,0.79,618080
96,0.35,0.11,0.94,9.69,1.94,-2.63,12.56,-2.08,1.71,-0.05,-0.58,0.18,0.79,618117
97,0.21,0.24,0.74,9.69,1.94,-2.63,12.56,-2.08,1.71,-0.05,-0.58,0.18,0.79,618155
98,0.21,0.24,0.74,9.69,1.94,-2.63,6.08,-2.12,2.79,-0.05,-0.58,0.18,0.79,618193
99,0.21,0.24,0.74,9.69,1.94,-2.63,5.55,-1.89,4.17,-0.05,-0.58,0.18,0.79,618232
100,0.21,0.24,0.74,9.69,1.94,-2.63,11.95,-2.77,1.75,-0.05,-0.58,0.18,0.79,618269
101,0.31,0.01,0.52,9.69,1.94,-2.63,11.95,-2.77,1.75,-0.05,-0.58,0.18,0.79,618309
102,0.31,0.01,0.52,9.69,1.94,-2.63,7.84,-2.58,2.98,-0.05,-0.58,0.18,0.79,618348
103,0.31,0.01,0.52,9.69,1.94,-2.63,7.54,-2.96,3.36,-0.05,-0.58,0.18,0.79,618388
104,0.31,0.01,0.52,9.69,1.94,-2.63,8.92,-2.54,3.13,-0.05,-0.58,0.18,0.79,618427
105,0.31,0.01,0.52,9.69,1.94,-2.63,9.34,-2.66,2.21,-0.05,-0.58,0.18,0.79,618463
106,0.11,0.03,0.13,9.69,1.94,-2.63,9.34,-2.66,2.21,-0.05,-0.58,0.18,0.79,618502
107,0.11,0.03,0.13,9.69,1.94,-2.63,8.34,-3.04,2.63,-0.05,-0.58,0.18,0.79,618542
108,0.11,0.03,0.13,9.69,1.94,-2.63,8.42,-2.70,2.94,-0.05,-0.58,0.18,0.79,618580
109,0.11,0.03,0.13,9.69,1.94,-2.63,9.07,-2.66,3.13,-0.05,-0.58,0.18,0.79,618617
110,-0.15,0.11,-0.07,9.69,1.94,-2.63,9.07,-2.66,3.13,-0.05,-0.58,0.18,0.79,618656
111,-0.15,0.11,-0.07,9.69,1.94,-2.63,9.15,-2.62,2.21,-0.05,-0.58,0.18,0.79,618695
112,-0.04,0.09,0.03,9.69,1.94,-2.63,9.15,-2.62,2.21,-0.05,-0.58,0.18,0.79,618734
113,-0.04,0.09,0.03,9.69,1.94,-2.63,9.03,-2.85,2.56,-0.05,-0.58,0.18,0.79,618773
114,-0.04,0.09,0.03,10.50,-1.13,-7.19,9.03,-2.85,2.56,-0.05,-0.58,0.18,0.79,618811
115,-0.04,0.09,0.03,10.50,-1.13,-7.19,8.38,-2.70,2.29,-0.05,-0.58,0.18,0.79,618851
116,-0.04,0.09,0.03,10.50,-1.13,-7.19,9.22,-3.08,2.90,-0.05,-0.58,0.18,0.79,618892
117,-0.04,0.09,0.03,10.50,-1.13,-7.19,8.57,-2.39,2.82,-0.05,-0.58,0.18,0.79,618932
118,-0.04,0.09,0.03,10.50,-1.13,-7.19,9.11,-2.73,2.82,-0.05,-0.58,0.18,0.79,618971
119,-0.12,0.08,0.10,10.50,-1.13,-7.19,9.11,-2.73,2.82,-0.05,-0.58,0.18,0.79,619012
120,-0.17,0.05,-0.08,10.50,-1.13,-7.19,9.11,-2.73,2.82,-0.05,-0.58,0.18,0.79,619052
121,-0.17,0.05,-0.08,10.50,-1.13,-7.19,8.69,-2.89,2.86,-0.05,-0.58,0.18,0.79,619091
122,-0.17,0.05,-0.08,10.50,-1.13,-7.19,8.50,-2.54,3.02,-0.05,-0.58,0.18,0.79,619132
