,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.18,-0.32,-0.31,-3.00,-7.00,16.69,3.02,5.35,-1.08,-0.31,-0.55,-0.61,0.47,122580
1,0.18,-0.32,-0.31,-3.00,-7.00,16.69,3.36,3.74,-1.73,-0.31,-0.55,-0.61,0.47,122621
2,0.18,-0.32,-0.31,-3.00,-7.00,16.69,3.94,6.31,-2.08,-0.31,-0.55,-0.61,0.47,122661
3,0.18,-0.32,-0.31,-3.00,-7.00,16.69,4.55,8.45,-2.27,-0.31,-0.55,-0.61,0.47,122703
4,0.18,-0.32,-0.31,-3.00,-7.00,16.69,5.13,10.83,-1.85,-0.31,-0.55,-0.61,0.47,122743
5,4.46,0.18,0.90,-3.00,-7.00,16.69,5.13,10.83,-1.85,-0.31,-0.55,-0.61,0.47,122785
6,5.22,0.71,1.53,-3.00,-7.00,16.69,5.13,10.83,-1.85,-0.31,-0.55,-0.61,0.47,122826
7,5.22,0.71,1.53,-3.00,-7.00,16.69,7.39,20.33,-0.85,-0.31,-0.55,-0.61,0.47,122867
8,5.22,0.71,1.53,-3.00,-7.00,16.69,6.93,21.13,-0.28,-0.31,-0.55,-0.61,0.47,122908
9,5.22,0.71,1.53,-3.00,-7.00,16.69,5.05,20.52,-0.20,-0.31,-0.55,-0.61,0.47,122947
10,3.72,3.57,2.51,-3.00,-7.00,16.69,5.05,20.52,-0.20,-0.31,-0.55,-0.61,0.47,122988
11,3.72,3.57,2.51,-3.00,-7.00,16.69,3.48,18.14,-0.58,-0.31,-0.55,-0.61,0.47,123029
12,1.32,1.66,1.59,-3.00,-7.00,16.69,3.48,18.14,-0.58,-0.31,-0.55,-0.61,0.47,123069
13,1.32,1.66,1.59,-3.00,-7.00,16.69,6.20,11.36,-1.62,-0.31,-0.55,-0.61,0.47,123110
14,1.32,1.66,1.59,-3.00,-7.00,16.69,3.02,11.55,-0.43,-0.31,-0.55,-0.61,0.47,123148
15,1.43,2.53,1.22,-3.00,-7.00,16.69,3.02,11.55,-0.43,-0.31,-0.55,-0.61,0.47,123190
16,1.25,1.26,1.04,-3.00,-7.00,16.69,3.02,11.55,-0.43,-0.31,-0.55,-0.61,0.47,123230
17,1.25,1.26,1.04,-3.00,-7.00,16.69,6.70,7.15,-0.74,-0.31,-0.55,-0.61,0.47,123270
18,1.25,1.26,1.04,-3.00,-7.00,16.69,4.86,7.04,-0.85,-0.31,-0.55,-0.61,0.47,123310
19,1.25,1.26,1.04,-3.00,-7.00,16.69,2.83,6.61,0.53,-0.31,-0.55,-0.61,0.47,123348
