,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,681887
1,0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,681926
2,0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,681966
3,0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682006
4,0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682043
5,-0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682082
6,-0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682122
7,-0.00,0.00,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682162
8,-0.00,0.00,0.00,3.94,-8.13,-11.56,-9.23,1.79,2.49,-0.60,0.13,0.79,0.02,682200
9,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.23,1.79,2.49,-0.60,0.13,0.79,0.02,682240
10,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682279
11,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682319
12,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682359
13,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.23,1.75,2.49,-0.60,0.13,0.79,0.02,682397
14,0.00,0.00,0.00,3.94,-8.13,-11.56,-9.23,1.75,2.49,-0.60,0.13,0.79,0.02,682437
15,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.23,1.75,2.49,-0.60,0.13,0.79,0.02,682476
16,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682515
17,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.20,1.75,2.49,-0.60,0.13,0.79,0.02,682556
18,0.00,0.00,-0.00,3.94,-8.13,-11.56,-9.23,1.75,2.49,-0.60,0.13,0.79,0.02,682593
19,-0.00,0.01,0.00,3.94,-8.13,-11.56,-9.23,1.75,2.49,-0.60,0.13,0.79,0.02,682632
20,-0.00,0.01,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682672
21,-0.00,0.01,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682712
22,-0.00,0.01,0.00,3.94,-8.13,-11.56,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682750
23,-0.00,0.01,0.00,5.19,-9.13,-12.25,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682789
24,0.01,0.01,0.00,5.19,-9.13,-12.25,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682828
25,0.01,0.01,0.00,5.19,-9.13,-12.25,-9.20,1.79,2.45,-0.60,0.13,0.79,0.02,682869
26,0.01,0.01,0.00,5.19,-9.13,-12.25,-9.20,1.75,2.45,-0.60,0.13,0.79,0.02,682908
27,0.01,0.01,0.00,5.19,-9.13,-12.25,-9.23,1.75,2.41,-0.60,0.13,0.79,0.02,682946
28,0.02,0.03,-0.02,5.19,-9.13,-12.25,-9.23,1.75,2.41,-0.60,0.13,0.79,0.02,682985
29,0.02,0.03,-0.02,5.19,-9.13,-12.25,-9.16,1.75,2.41,-0.60,0.13,0.79,0.02,683025
30,0.04,0.07,-0.04,5.19,-9.13,-12.25,-9.16,1.75,2.41,-0.60,0.13,0.79,0.02,683064
31,0.04,0.07,-0.04,5.19,-9.13,-12.25,-9.20,1.75,2.37,-0.60,0.13,0.79,0.02,683103
32,0.04,0.07,-0.04,5.19,-9.13,-12.25,-9.27,1.75,2.26,-0.60,0.13,0.79,0.02,683141
33,0.04,0.07,-0.04,5.19,-9.13,-12.25,-9.23,1.75,2.30,-0.60,0.13,0.79,0.02,683181
34,-0.01,0.08,-0.01,5.19,-9.13,-12.25,-9.23,1.75,2.30,-0.60,0.13,0.79,0.02,683219
35,-0.01,0.08,-0.01,5.19,-9.13,-12.25,-9.35,1.75,2.26,-0.60,0.13,0.79,0.02,683260
36,-0.01,0.08,-0.01,5.19,-9.13,-12.25,-9.35,1.75,2.26,-0.60,0.13,0.79,0.02,683298
37,0.05,0.06,0.02,5.19,-9.13,-12.25,-9.35,1.75,2.26,-0.60,0.13,0.79,0.02,683339
38,0.00,0.02,0.04,5.19,-9.13,-12.25,-9.35,1.75,2.26,-0.60,0.13,0.79,0.02,683378
39,0.00,0.02,0.04,5.19,-9.13,-12.25,-9.27,1.75,2.14,-0.60,0.13,0.79,0.02,683418
40,0.00,0.02,0.04,5.19,-9.13,-12.25,-9.27,1.75,2.14,-0.60,0.13,0.79,0.02,683457
41,0.00,0.02,0.04,5.19,-9.13,-12.25,-9.27,1.75,2.22,-0.60,0.13,0.79,0.02,683495
42,-0.02,0.00,0.02,5.19,-9.13,-12.25,-9.27,1.75,2.22,-0.60,0.13,0.79,0.02,683534
43,0.03,0.02,0.05,5.19,-9.13,-12.25,-9.27,1.75,2.22,-0.60,0.13,0.79,0.02,683573
44,0.03,0.02,0.05,5.19,-9.13,-12.25,-9.27,1.79,2.14,-0.60,0.13,0.79,0.02,683612
45,0.03,0.02,0.05,5.19,-9.13,-12.25,-9.27,1.79,2.18,-0.60,0.13,0.79,0.02,683650
46,-0.02,-0.02,0.05,5.19,-9.13,-12.25,-9.27,1.79,2.18,-0.60,0.13,0.79,0.02,683688
47,-0.04,-0.02,0.05,5.19,-9.13,-12.25,-9.27,1.79,2.18,-0.60,0.13,0.79,0.02,683728
