,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.54,-0.13,0.19,-15.44,-28.06,0.81,-7.51,-1.72,6.14,0.11,0.65,-0.06,0.75,113341
1,-0.63,-0.17,0.26,-15.44,-28.06,0.81,-7.51,-1.72,6.14,0.11,0.65,-0.06,0.75,113382
2,-0.63,-0.17,0.26,-15.44,-28.06,0.81,-7.16,-1.72,6.22,0.11,0.65,-0.06,0.75,113423
3,-0.63,-0.17,0.26,-15.44,-28.06,0.81,-7.09,-1.64,6.26,0.11,0.65,-0.06,0.75,113465
4,-0.63,-0.17,0.26,-15.44,-28.06,0.81,-6.93,-1.64,6.18,0.11,0.65,-0.06,0.75,113505
5,-0.63,-0.17,0.26,-14.81,-23.56,-1.19,-6.93,-1.64,6.18,0.11,0.65,-0.06,0.75,113544
6,-0.81,-0.18,0.67,-14.81,-23.56,-1.19,-6.93,-1.64,6.18,0.11,0.65,-0.06,0.75,113585
7,-0.81,-0.18,0.67,-14.81,-23.56,-1.19,-6.78,-1.57,6.18,0.11,0.65,-0.06,0.75,113628
8,-0.81,-0.18,0.67,-14.81,-23.56,-1.19,-6.01,-1.61,5.57,0.11,0.65,-0.06,0.75,113670
9,-0.81,-0.18,0.67,-14.81,-23.56,-1.19,-6.24,-1.41,5.91,0.11,0.65,-0.06,0.75,113712
10,-0.81,-0.18,0.67,-14.81,-23.56,-1.19,-6.82,-1.76,6.30,0.11,0.65,-0.06,0.75,113753
11,-1.08,-0.34,1.09,-14.81,-23.56,-1.19,-6.82,-1.76,6.30,0.11,0.65,-0.06,0.75,113794
12,-1.10,-0.21,1.18,-14.81,-23.56,-1.19,-6.82,-1.76,6.30,0.11,0.65,-0.06,0.75,113835
13,-1.10,-0.21,1.18,-14.81,-23.56,-1.19,-6.59,-1.80,6.45,0.11,0.65,-0.06,0.75,113878
