,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067494
1,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067534
2,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.54,9.66,0.04,-0.01,-0.04,1.00,1067573
3,-0.01,0.00,-0.01,-25.31,24.19,8.63,-0.12,0.54,9.66,0.04,-0.01,-0.04,1.00,1067613
4,-0.01,0.00,-0.01,-25.31,24.19,8.63,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1067655
5,0.00,0.00,-0.00,-25.31,24.19,8.63,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1067696
6,0.00,0.00,-0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067736
7,0.00,0.00,-0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067774
8,0.00,-0.00,-0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067815
9,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067855
10,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067895
11,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1067936
12,0.01,0.00,0.00,-25.31,24.19,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1067975
13,0.01,0.00,0.00,-25.25,25.00,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1068014
14,0.01,0.00,0.00,-25.25,25.00,8.63,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1068054
15,0.01,0.00,0.00,-25.25,25.00,8.63,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1068094
16,0.01,0.00,0.00,-25.25,25.00,8.63,-0.12,0.50,9.74,0.04,-0.01,-0.04,1.00,1068134
17,0.01,0.00,0.00,-25.25,25.00,8.63,0.04,0.73,9.74,0.04,-0.01,-0.04,1.00,1068173
18,0.11,0.00,-0.83,-25.25,25.00,8.63,0.04,0.73,9.74,0.04,-0.01,-0.04,1.00,1068213
19,0.16,-0.07,-0.98,-25.25,25.00,8.63,0.04,0.73,9.74,0.04,-0.01,-0.04,1.00,1068254
