,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.55,0.66,0.41,-7.75,-4.00,20.50,2.34,-7.52,3.24,0.30,-0.46,-0.40,0.73,1190172
1,-0.44,0.35,0.38,-7.75,-4.00,20.50,2.34,-7.52,3.24,0.30,-0.46,-0.40,0.73,1190213
2,-0.44,0.35,0.38,-7.75,-4.00,20.50,1.95,-8.09,2.63,0.30,-0.46,-0.40,0.73,1190253
3,-0.44,0.35,0.38,-7.75,-4.00,20.50,2.03,-7.94,1.78,0.30,-0.46,-0.40,0.73,1190294
4,-0.44,0.35,0.38,-7.75,-4.00,20.50,0.84,-8.44,2.55,0.30,-0.46,-0.40,0.73,1190334
5,-0.44,0.35,0.38,-7.94,-7.13,17.50,0.84,-8.44,2.55,0.30,-0.46,-0.40,0.73,1190373
6,0.22,0.63,-0.09,-7.94,-7.13,17.50,0.84,-8.44,2.55,0.30,-0.46,-0.40,0.73,1190413
7,0.22,0.63,-0.09,-7.94,-7.13,17.50,1.19,-8.09,2.36,0.30,-0.46,-0.40,0.73,1190454
8,0.22,0.63,-0.09,-7.94,-7.13,17.50,1.76,-8.79,2.70,0.30,-0.46,-0.40,0.73,1190494
9,0.22,0.63,-0.09,-7.94,-7.13,17.50,1.61,-8.75,2.59,0.30,-0.46,-0.40,0.73,1190534
10,0.22,0.63,-0.09,-10.31,-4.88,15.94,1.61,-8.75,2.59,0.30,-0.46,-0.40,0.73,1190573
11,0.22,0.63,-0.09,-10.31,-4.88,15.94,2.61,-8.75,3.20,0.30,-0.46,-0.40,0.73,1190615
12,0.13,0.32,-0.68,-10.31,-4.88,15.94,2.61,-8.75,3.20,0.30,-0.46,-0.40,0.73,1190657
13,0.13,0.32,-0.68,-10.31,-4.88,15.94,2.26,-7.52,3.01,0.30,-0.46,-0.40,0.73,1190697
14,0.13,0.32,-0.68,-10.31,-4.88,15.94,1.76,-7.21,2.82,0.30,-0.46,-0.40,0.73,1190740
15,0.13,0.32,-0.68,-10.31,-4.88,15.94,2.64,-7.25,3.81,0.30,-0.46,-0.40,0.73,1190780
16,0.29,0.51,-1.07,-10.31,-4.88,15.94,2.64,-7.25,3.81,0.30,-0.46,-0.40,0.73,1190821
17,0.29,0.51,-1.07,-10.31,-4.88,15.94,2.41,-7.29,4.50,0.30,-0.46,-0.40,0.73,1190862
18,0.18,0.46,-1.62,-10.31,-4.88,15.94,2.41,-7.29,4.50,0.30,-0.46,-0.40,0.73,1190903
19,0.18,0.46,-1.62,-10.31,-4.88,15.94,2.07,-5.64,3.93,0.30,-0.46,-0.40,0.73,1190944
20,0.18,0.46,-1.62,-10.31,-4.88,15.94,5.02,-6.14,3.93,0.30,-0.46,-0.40,0.73,1190985
21,0.18,0.46,-1.62,-13.44,-16.06,14.31,5.02,-6.14,3.93,0.30,-0.46,-0.40,0.73,1191025
22,-0.17,-0.12,-2.52,-13.44,-16.06,14.31,5.02,-6.14,3.93,0.30,-0.46,-0.40,0.73,1191067
23,-0.17,-0.12,-2.52,-13.44,-16.06,14.31,6.97,-4.49,4.12,0.30,-0.46,-0.40,0.73,1191111
24,-0.23,-0.18,-2.70,-13.44,-16.06,14.31,6.97,-4.49,4.12,0.30,-0.46,-0.40,0.73,1191154
25,-0.23,-0.18,-2.70,-13.44,-16.06,14.31,8.81,-2.77,3.62,0.30,-0.46,-0.40,0.73,1191196
26,-0.23,-0.18,-2.70,-13.44,-16.06,14.31,8.50,-2.12,3.89,0.30,-0.46,-0.40,0.73,1191240
27,-0.23,-0.18,-2.70,-13.44,-16.06,14.31,11.26,-2.16,4.62,0.30,-0.46,-0.40,0.73,1191281
28,-0.11,-0.17,-2.04,-13.44,-16.06,14.31,11.26,-2.16,4.62,0.30,-0.46,-0.40,0.73,1191324
29,-0.11,-0.17,-2.04,-13.44,-16.06,14.31,8.85,-0.89,5.00,0.30,-0.46,-0.40,0.73,1191369
30,0.03,-0.04,-1.38,-13.44,-16.06,14.31,8.85,-0.89,5.00,0.30,-0.46,-0.40,0.73,1191411
31,0.03,-0.04,-1.38,-13.44,-16.06,14.31,9.20,-0.36,5.42,0.30,-0.46,-0.40,0.73,1191453
32,0.03,-0.04,-1.38,-13.44,-16.06,14.31,11.53,0.22,3.58,0.30,-0.46,-0.40,0.73,1191494
33,0.03,-0.04,-1.38,-13.44,-16.06,14.31,9.00,0.71,5.00,0.30,-0.46,-0.40,0.73,1191537
34,0.03,-0.04,-1.38,0.38,-29.19,15.44,9.00,0.71,5.00,0.30,-0.46,-0.40,0.73,1191578
35,-0.31,-0.18,-0.82,0.38,-29.19,15.44,9.00,0.71,5.00,0.30,-0.46,-0.40,0.73,1191619
36,-0.15,-0.13,-0.93,0.38,-29.19,15.44,9.00,0.71,5.00,0.30,-0.46,-0.40,0.73,1191661
37,-0.15,-0.13,-0.93,0.38,-29.19,15.44,8.70,2.59,4.20,0.30,-0.46,-0.40,0.73,1191744
38,-0.15,-0.13,-0.93,0.38,-29.19,15.44,8.62,2.71,4.54,0.30,-0.46,-0.40,0.73,1191784
39,-0.15,-0.13,-0.93,7.13,-26.13,15.69,8.62,2.71,4.54,0.30,-0.46,-0.40,0.73,1191823
40,-0.15,-0.13,-0.93,7.13,-26.13,15.69,9.46,3.05,3.93,0.30,-0.46,-0.40,0.73,1191865
41,-0.09,-0.04,-0.43,7.13,-26.13,15.69,9.46,3.05,3.93,0.30,-0.46,-0.40,0.73,1191907
42,-0.09,-0.04,-0.43,7.13,-26.13,15.69,8.73,3.55,4.00,0.30,-0.46,-0.40,0.73,1191948
43,-0.09,-0.04,-0.43,7.13,-26.13,15.69,8.39,3.82,3.81,0.30,-0.46,-0.40,0.73,1191991
44,-0.09,-0.04,-0.43,7.13,-26.13,15.69,8.73,3.63,4.00,0.30,-0.46,-0.40,0.73,1192030
45,0.07,0.01,-0.12,7.13,-26.13,15.69,8.73,3.63,4.00,0.30,-0.46,-0.40,0.73,1192071
46,0.07,0.01,-0.12,7.13,-26.13,15.69,7.82,3.82,4.04,0.30,-0.46,-0.40,0.73,1192112
47,0.05,0.01,-0.12,7.13,-26.13,15.69,7.82,3.82,4.04,0.30,-0.46,-0.40,0.73,1192152
48,0.05,0.01,-0.12,7.13,-26.13,15.69,8.16,3.86,3.93,0.30,-0.46,-0.40,0.73,1192190
49,0.05,0.01,-0.12,7.13,-26.13,15.69,7.93,3.93,4.04,0.30,-0.46,-0.40,0.73,1192229
50,0.07,0.05,-0.11,7.13,-26.13,15.69,7.93,3.93,4.04,0.30,-0.46,-0.40,0.73,1192270
51,0.04,-0.01,-0.04,7.13,-26.13,15.69,7.97,4.13,4.04,0.30,-0.46,-0.40,0.73,1192351
52,0.04,-0.01,-0.04,7.13,-26.13,15.69,7.89,4.20,3.96,0.30,-0.46,-0.40,0.73,1192392
53,0.04,-0.01,-0.04,7.13,-26.13,15.69,7.70,4.24,4.12,0.30,-0.46,-0.40,0.73,1192432
54,0.04,-0.01,-0.04,8.75,-26.75,17.63,7.70,4.24,4.12,0.30,-0.46,-0.40,0.73,1192471
55,0.10,0.08,-0.06,8.75,-26.75,17.63,7.70,4.24,4.12,0.30,-0.46,-0.40,0.73,1192512
56,0.10,0.08,-0.06,8.75,-26.75,17.63,7.55,4.43,4.12,0.30,-0.46,-0.40,0.73,1192553
