,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.33,-0.11,0.59,-13.63,-15.19,-9.88,-8.70,3.14,-0.33,0.23,0.57,-0.30,0.73,63688
1,0.33,-0.11,0.59,-13.63,-15.19,-9.88,-8.73,3.49,1.86,0.23,0.57,-0.30,0.73,63729
2,0.33,-0.11,0.59,-13.63,-15.19,-9.88,-8.85,2.76,1.93,0.23,0.57,-0.30,0.73,63767
3,-0.41,-0.54,-0.16,-13.63,-15.19,-9.88,-8.85,2.76,1.93,0.23,0.57,-0.30,0.73,63808
4,-0.62,-0.32,-0.45,-13.63,-15.19,-9.88,-8.85,2.76,1.93,0.23,0.57,-0.30,0.73,63849
5,-0.62,-0.32,-0.45,-13.63,-15.19,-9.88,-8.89,2.80,-0.25,0.23,0.57,-0.30,0.73,63890
6,-0.62,-0.32,-0.45,-13.63,-15.19,-9.88,-9.38,3.41,0.13,0.23,0.57,-0.30,0.73,63932
7,-0.62,-0.32,-0.45,-13.63,-15.19,-9.88,-9.88,3.26,0.29,0.23,0.57,-0.30,0.73,63972
8,-0.62,-0.32,-0.45,-14.69,-19.44,-5.19,-9.88,3.26,0.29,0.23,0.57,-0.30,0.73,64012
9,-3.60,0.87,-0.84,-14.69,-19.44,-5.19,-9.88,3.26,0.29,0.23,0.57,-0.30,0.73,64052
10,-3.60,0.87,-0.84,-14.69,-19.44,-5.19,-9.23,4.06,1.13,0.23,0.57,-0.30,0.73,64093
11,-3.60,0.87,-0.84,-14.69,-19.44,-5.19,-9.04,3.03,-0.90,0.23,0.57,-0.30,0.73,64133
12,-3.60,0.87,-0.84,-14.69,-19.44,-5.19,-9.27,2.57,-0.45,0.23,0.57,-0.30,0.73,64175
13,-3.60,0.87,-0.84,-14.69,-19.44,-5.19,-9.92,2.64,-1.59,0.23,0.57,-0.30,0.73,64215
14,-1.30,-0.91,-0.61,-14.69,-19.44,-5.19,-9.92,2.64,-1.59,0.23,0.57,-0.30,0.73,64256
15,-0.89,-0.53,-0.67,-14.69,-19.44,-5.19,-9.92,2.64,-1.59,0.23,0.57,-0.30,0.73,64297
16,-0.89,-0.53,-0.67,-14.69,-19.44,-5.19,-10.46,3.22,1.39,0.23,0.57,-0.30,0.73,64339
17,-1.09,-0.19,-0.82,-14.69,-19.44,-5.19,-10.46,3.22,1.39,0.23,0.57,-0.30,0.73,64380
18,-1.09,-0.19,-0.82,-14.69,-19.44,-5.19,-10.61,2.91,1.01,0.23,0.57,-0.30,0.73,64420
19,-1.09,-0.19,-0.82,-14.69,-19.44,-5.19,-10.61,2.91,1.01,0.11,0.65,-0.06,0.75,64461
20,-1.09,-0.19,-0.82,-14.69,-19.44,-5.19,-9.50,3.18,1.55,0.11,0.65,-0.06,0.75,64504
