,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-1.44,0.58,-0.04,5.50,-2.56,15.44,6.73,-6.98,6.00,-0.01,-0.62,0.14,0.77,468455
1,-1.12,0.59,-0.37,5.50,-2.56,15.44,6.73,-6.98,6.00,-0.01,-0.62,0.14,0.77,468495
2,-1.12,0.59,-0.37,5.50,-2.56,15.44,6.31,-7.06,3.13,-0.01,-0.62,0.14,0.77,468534
3,-1.12,0.59,-0.37,5.50,-2.56,15.44,4.82,-7.06,4.63,-0.01,-0.62,0.14,0.77,468573
4,-0.93,0.82,-0.12,5.50,-2.56,15.44,4.82,-7.06,4.63,-0.01,-0.62,0.14,0.77,468614
5,0.36,1.45,-0.16,5.50,-2.56,15.44,4.82,-7.06,4.63,-0.01,-0.62,0.14,0.77,468654
6,0.36,1.45,-0.16,5.50,-2.56,15.44,4.82,-6.75,7.50,-0.01,-0.62,0.14,0.77,468694
7,0.36,1.45,-0.16,5.50,-2.56,15.44,5.89,-7.25,7.96,-0.01,-0.62,0.14,0.77,468733
8,0.36,1.45,-0.16,5.50,-2.56,15.44,3.98,-8.06,1.45,-0.01,-0.62,0.14,0.77,468772
9,-2.04,0.83,0.42,5.50,-2.56,15.44,3.98,-8.06,1.45,-0.01,-0.62,0.14,0.77,468811
10,-2.04,0.83,0.42,5.50,-2.56,15.44,3.36,-9.63,-3.34,-0.01,-0.62,0.14,0.77,468852
11,0.72,0.45,0.37,5.50,-2.56,15.44,3.36,-9.63,-3.34,-0.01,-0.62,0.14,0.77,468892
12,0.72,0.45,0.37,5.50,-2.56,15.44,3.94,-10.55,0.45,-0.01,-0.62,0.14,0.77,468932
13,0.72,0.45,0.37,5.50,-2.56,15.44,4.66,-10.59,-1.46,-0.01,-0.62,0.14,0.77,468970
14,0.78,-0.52,1.05,5.50,-2.56,15.44,4.66,-10.59,-1.46,-0.01,-0.62,0.14,0.77,469012
15,2.00,-0.51,1.04,5.50,-2.56,15.44,4.66,-10.59,-1.46,-0.01,-0.62,0.14,0.77,469053
16,2.00,-0.51,1.04,5.50,-2.56,15.44,3.55,-7.79,-1.20,-0.01,-0.62,0.14,0.77,469093
17,2.00,-0.51,1.04,5.50,-2.56,15.44,3.59,-6.18,0.14,-0.01,-0.62,0.14,0.77,469133
18,2.00,-0.51,1.04,5.50,-2.56,15.44,3.55,-4.88,2.79,-0.01,-0.62,0.14,0.77,469171
19,3.88,-1.16,1.04,5.50,-2.56,15.44,3.55,-4.88,2.79,-0.01,-0.62,0.14,0.77,469211
20,5.53,-0.69,0.64,5.50,-2.56,15.44,3.55,-4.88,2.79,-0.01,-0.62,0.14,0.77,469251
21,5.53,-0.69,0.64,5.50,-2.56,15.44,5.85,1.06,11.52,-0.01,-0.62,0.14,0.77,469291
22,5.53,-0.69,0.64,5.50,-2.56,15.44,1.87,2.79,14.59,-0.01,-0.62,0.14,0.77,469330
23,5.53,-0.69,0.64,5.50,-2.56,15.44,1.75,3.82,16.62,-0.01,-0.62,0.14,0.77,469368
24,-0.16,-0.51,1.60,5.50,-2.56,15.44,1.75,3.82,16.62,-0.01,-0.62,0.14,0.77,469407
25,-0.16,-0.51,1.60,5.50,-2.56,15.44,1.03,4.28,18.26,-0.01,-0.62,0.14,0.77,469446
26,-0.16,-0.51,1.60,5.50,-2.56,15.44,1.68,3.70,15.16,-0.01,-0.62,0.14,0.77,469487
27,-0.16,-0.51,1.60,5.50,-2.56,15.44,1.14,2.32,9.95,-0.01,-0.62,0.14,0.77,469526
28,-0.16,-0.51,1.60,6.63,-2.56,5.56,1.14,2.32,9.95,-0.01,-0.62,0.14,0.77,469564
29,-0.16,-0.51,1.60,6.63,-2.56,5.56,-1.43,-0.32,5.93,-0.01,-0.62,0.14,0.77,469605
30,-4.50,2.57,-1.89,6.63,-2.56,5.56,-1.43,-0.32,5.93,-0.01,-0.62,0.14,0.77,469645
31,-4.50,2.57,-1.89,6.63,-2.56,5.56,3.90,-5.88,-2.65,-0.01,-0.62,0.14,0.77,469685
32,-4.50,2.57,-1.89,6.63,-2.56,5.56,8.38,-8.55,-0.89,-0.01,-0.62,0.14,0.77,469723
33,-2.71,0.63,0.54,6.63,-2.56,5.56,8.38,-8.55,-0.89,-0.01,-0.62,0.14,0.77,469764
34,-1.23,2.35,0.23,6.63,-2.56,5.56,8.38,-8.55,-0.89,-0.01,-0.62,0.14,0.77,469804
35,-1.23,2.35,0.23,6.63,-2.56,5.56,2.94,-11.77,-5.03,-0.01,-0.62,0.14,0.77,469842
36,-1.23,2.35,0.23,6.63,-2.56,5.56,1.41,-11.66,-6.94,-0.01,-0.62,0.14,0.77,469882
37,-1.23,2.35,0.23,6.63,-2.56,5.56,-0.39,-11.28,-7.90,-0.01,-0.62,0.14,0.77,469921
38,0.90,-0.14,0.29,6.63,-2.56,5.56,-0.39,-11.28,-7.90,-0.01,-0.62,0.14,0.77,469962
39,1.41,-0.12,-0.13,6.63,-2.56,5.56,-0.39,-11.28,-7.90,-0.01,-0.62,0.14,0.77,470003
40,1.41,-0.12,-0.13,6.63,-2.56,5.56,0.61,-9.97,-4.57,-0.01,-0.62,0.14,0.77,470044
41,1.41,-0.12,-0.13,6.63,-2.56,5.56,0.38,-7.37,-1.46,-0.01,-0.62,0.14,0.77,470084
42,1.41,-0.12,-0.13,6.63,-2.56,5.56,1.83,-6.79,-0.36,-0.01,-0.62,0.14,0.77,470122
43,3.72,-1.81,-0.44,6.63,-2.56,5.56,1.83,-6.79,-0.36,-0.01,-0.62,0.14,0.77,470163
44,3.72,-1.81,-0.44,6.63,-2.56,5.56,3.79,-5.11,3.75,-0.01,-0.62,0.14,0.77,470204
45,3.96,-1.90,-0.56,6.63,-2.56,5.56,3.79,-5.11,3.75,-0.01,-0.62,0.14,0.77,470244
46,3.96,-1.90,-0.56,6.63,-2.56,5.56,6.20,-2.43,7.42,-0.01,-0.62,0.14,0.77,470283
47,3.96,-1.90,-0.56,6.63,-2.56,5.56,5.85,-1.55,11.83,-0.01,-0.62,0.14,0.77,470321
48,2.64,-1.57,1.34,6.63,-2.56,5.56,5.85,-1.55,11.83,-0.01,-0.62,0.14,0.77,470362
49,-0.15,-0.33,0.11,6.63,-2.56,5.56,5.85,-1.55,11.83,-0.01,-0.62,0.14,0.77,470401
50,-0.15,-0.33,0.11,6.63,-2.56,5.56,4.93,1.71,18.38,-0.01,-0.62,0.14,0.77,470441
51,-0.15,-0.33,0.11,6.63,-2.56,5.56,4.86,1.06,14.55,-0.01,-0.62,0.14,0.77,470482
52,-0.15,-0.33,0.11,6.63,-2.56,5.56,3.25,0.91,6.58,-0.01,-0.62,0.14,0.77,470520
53,-3.04,1.46,0.89,6.63,-2.56,5.56,3.25,0.91,6.58,-0.01,-0.62,0.14,0.77,470559
54,-3.04,1.46,0.89,6.63,-2.56,5.56,0.22,-3.31,4.17,-0.01,-0.62,0.14,0.77,470597
55,-3.04,1.46,0.89,6.63,-2.56,5.56,-0.09,-5.07,0.26,-0.01,-0.62,0.14,0.77,470636
56,-3.04,1.46,0.89,6.63,-2.56,5.56,5.24,-7.71,3.17,-0.01,-0.62,0.14,0.77,470675
57,-3.04,1.46,0.89,5.81,-5.75,18.63,5.24,-7.71,3.17,-0.01,-0.62,0.14,0.77,470713
58,-2.23,0.34,-1.20,5.81,-5.75,18.63,5.24,-7.71,3.17,-0.01,-0.62,0.14,0.77,470752
59,-2.23,0.34,-1.20,5.81,-5.75,18.63,6.12,-13.00,-3.99,-0.01,-0.62,0.14,0.77,470793
60,-2.23,0.34,-1.20,5.81,-5.75,18.63,5.32,-12.73,-0.58,-0.01,-0.62,0.14,0.77,470834
61,-2.23,0.34,-1.20,5.81,-5.75,18.63,5.39,-12.16,-1.89,-0.01,-0.62,0.14,0.77,470874
62,-0.68,-0.26,1.08,5.81,-5.75,18.63,5.39,-12.16,-1.89,-0.01,-0.62,0.14,0.77,470915
63,-0.68,-0.26,1.08,5.81,-5.75,18.63,3.05,-10.70,-6.21,-0.01,-0.62,0.14,0.77,470956
64,2.41,-1.00,1.21,5.81,-5.75,18.63,3.05,-10.70,-6.21,-0.01,-0.62,0.14,0.77,470996
65,2.41,-1.00,1.21,5.81,-5.75,18.63,-0.47,-7.37,-0.58,-0.01,-0.62,0.14,0.77,471036
66,2.41,-1.00,1.21,5.81,-5.75,18.63,6.54,-5.76,0.95,-0.01,-0.62,0.14,0.77,471075
67,2.41,-1.00,1.21,6.38,-4.00,13.56,6.54,-5.76,0.95,-0.01,-0.62,0.14,0.77,471114
68,4.44,-0.35,1.36,6.38,-4.00,13.56,6.54,-5.76,0.95,-0.01,-0.62,0.14,0.77,471154
69,4.44,-0.35,1.36,6.38,-4.00,13.56,-1.43,-3.92,10.91,-0.01,-0.62,0.14,0.77,471193
70,4.44,-0.35,1.36,6.38,-4.00,13.56,4.24,-4.76,9.76,-0.01,-0.62,0.14,0.77,471234
71,4.44,-0.35,1.36,6.38,-4.00,13.56,3.67,-3.80,10.07,-0.01,-0.62,0.14,0.77,471272
72,1.12,-0.25,0.37,6.38,-4.00,13.56,3.67,-3.80,10.07,-0.01,-0.62,0.14,0.77,471312
73,1.69,0.36,0.21,6.38,-4.00,13.56,3.67,-3.80,10.07,-0.01,-0.62,0.14,0.77,471353
74,1.69,0.36,0.21,6.38,-4.00,13.56,1.37,-3.42,11.18,-0.01,-0.62,0.14,0.77,471392
75,1.69,0.36,0.21,6.38,-4.00,13.56,2.45,-1.85,11.83,-0.01,-0.62,0.14,0.77,471432
76,1.69,0.36,0.21,6.38,-4.00,13.56,0.22,-1.43,13.09,-0.01,-0.62,0.14,0.77,471470
77,-0.09,0.57,0.40,6.38,-4.00,13.56,0.22,-1.43,13.09,-0.01,-0.62,0.14,0.77,471510
78,-0.09,0.57,0.40,6.38,-4.00,13.56,2.02,-1.32,12.71,-0.01,-0.62,0.14,0.77,471552
79,-1.93,-0.61,1.27,6.38,-4.00,13.56,2.02,-1.32,12.71,-0.01,-0.62,0.14,0.77,471591
80,-1.93,-0.61,1.27,6.38,-4.00,13.56,-2.69,-1.70,9.38,-0.01,-0.62,0.14,0.77,471632
81,-1.93,-0.61,1.27,6.38,-4.00,13.56,-3.46,-2.66,9.18,-0.01,-0.62,0.14,0.77,471671
