,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,622630
1,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,622669
2,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.20,1.75,2.52,0.38,0.47,0.12,0.79,622707
3,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.20,1.75,2.52,0.38,0.47,0.12,0.79,622746
4,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,622785
5,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.20,1.75,2.52,0.38,0.47,0.12,0.79,622826
6,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,622863
7,-0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,622903
8,-0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,622943
9,-0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.20,1.75,2.52,0.38,0.47,0.12,0.79,622983
10,-0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623023
11,-0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623060
12,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623099
13,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623138
14,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623177
15,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,623215
16,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,623254
17,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623293
18,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623333
19,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623373
20,0.00,0.00,-0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623411
21,-0.00,0.01,0.00,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623449
22,-0.00,0.01,0.00,7.50,-9.50,-14.13,-9.20,1.75,2.49,0.38,0.47,0.12,0.79,623489
23,-0.00,0.01,0.00,7.50,-9.50,-14.13,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,623527
24,-0.00,0.01,0.00,7.50,-9.50,-14.13,-9.20,1.75,2.52,0.38,0.47,0.12,0.79,623565
25,-0.01,-0.00,-0.01,7.50,-9.50,-14.13,-9.20,1.75,2.52,0.38,0.47,0.12,0.79,623604
26,-0.01,-0.00,-0.01,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623646
27,0.01,0.01,-0.01,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623686
28,0.01,0.01,-0.01,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623725
29,0.01,0.01,-0.01,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623763
30,0.02,0.02,-0.01,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623803
31,0.03,0.03,-0.03,7.50,-9.50,-14.13,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,623842
32,0.03,0.03,-0.03,7.50,-9.50,-14.13,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,623881
33,0.03,0.03,-0.03,7.50,-9.50,-14.13,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,623919
34,0.03,0.03,-0.03,7.50,-9.50,-14.13,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,623956
35,0.05,0.09,-0.06,7.50,-9.50,-14.13,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,623996
36,0.05,0.09,-0.06,7.50,-9.50,-14.13,-9.20,1.71,2.41,0.38,0.47,0.12,0.79,624035
37,0.05,0.09,-0.06,7.50,-9.50,-14.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,624074
38,0.05,0.09,-0.06,7.50,-9.50,-14.13,-9.27,1.75,2.45,0.38,0.47,0.12,0.79,624112
39,0.02,0.01,0.05,7.50,-9.50,-14.13,-9.27,1.75,2.45,0.38,0.47,0.12,0.79,624151
40,0.02,0.05,-0.01,7.50,-9.50,-14.13,-9.27,1.75,2.45,0.38,0.47,0.12,0.79,624189
41,0.02,0.05,-0.01,7.50,-9.50,-14.13,-9.12,1.67,2.26,0.38,0.47,0.12,0.79,624228
42,0.02,0.05,-0.01,7.50,-9.50,-14.13,-9.20,1.71,2.30,0.38,0.47,0.12,0.79,624266
43,0.04,0.07,0.03,7.50,-9.50,-14.13,-9.20,1.71,2.30,0.38,0.47,0.12,0.79,624305
44,0.02,0.01,0.03,7.50,-9.50,-14.13,-9.20,1.71,2.30,0.38,0.47,0.12,0.79,624344
45,0.02,0.01,0.03,7.50,-9.50,-14.13,-9.27,1.75,2.26,0.38,0.47,0.12,0.79,624382
46,0.02,0.01,0.03,7.50,-9.50,-14.13,-9.23,1.75,2.33,0.38,0.47,0.12,0.79,624423
47,0.02,0.01,0.03,7.50,-9.50,-14.13,-9.23,1.75,2.33,0.38,0.47,0.12,0.79,624460
48,-0.01,-0.01,0.05,7.50,-9.50,-14.13,-9.23,1.75,2.33,0.38,0.47,0.12,0.79,624498
49,-0.01,-0.01,0.05,7.50,-9.50,-14.13,-9.23,1.75,2.30,0.38,0.47,0.12,0.79,624538
50,-0.01,-0.01,0.05,7.50,-9.50,-14.13,-9.23,1.75,2.33,0.38,0.47,0.12,0.79,624577
51,-0.01,-0.01,0.05,7.50,-9.50,-14.13,-9.23,1.82,2.33,0.38,0.47,0.12,0.79,624616
52,-0.08,-0.08,0.10,7.50,-9.50,-14.13,-9.23,1.82,2.33,0.38,0.47,0.12,0.79,624656
53,0.02,-0.05,0.17,7.50,-9.50,-14.13,-9.23,1.82,2.33,0.38,0.47,0.12,0.79,624696
54,0.02,-0.05,0.17,7.50,-9.50,-14.13,-9.23,1.94,2.37,0.38,0.47,0.12,0.79,624735
55,0.02,-0.05,0.17,7.50,-9.50,-14.13,-9.50,2.05,2.26,0.38,0.47,0.12,0.79,624775
56,0.02,-0.05,0.17,7.50,-9.50,-14.13,-9.69,2.09,2.37,0.38,0.47,0.12,0.79,624812
57,0.07,-0.41,0.86,7.50,-9.50,-14.13,-9.69,2.09,2.37,0.38,0.47,0.12,0.79,624851
58,0.07,-0.41,0.86,7.50,-9.50,-14.13,-11.11,2.71,2.83,0.38,0.47,0.12,0.79,624891
59,0.60,-0.47,3.58,7.50,-9.50,-14.13,-11.11,2.71,2.83,0.38,0.47,0.12,0.79,624930
60,0.60,-0.47,3.58,7.50,-9.50,-14.13,-12.68,4.35,3.25,0.38,0.47,0.12,0.79,624970
61,0.60,-0.47,3.58,7.50,-9.50,-14.13,-9.73,3.74,1.80,0.38,0.47,0.12,0.79,625007
62,0.60,-0.47,3.58,7.50,-9.50,-14.13,-9.81,-0.86,-0.69,0.38,0.47,0.12,0.79,625047
63,-0.03,-0.92,-0.26,7.50,-9.50,-14.13,-9.81,-0.86,-0.69,0.38,0.47,0.12,0.79,625087
64,-0.03,-0.92,-0.26,7.50,-9.50,-14.13,-6.47,3.13,4.98,0.38,0.47,0.12,0.79,625128
65,-0.03,-0.92,-0.26,7.50,-9.50,-14.13,-6.02,3.51,3.87,0.38,0.47,0.12,0.79,625166
66,0.04,-0.18,-1.43,7.50,-9.50,-14.13,-6.02,3.51,3.87,0.38,0.47,0.12,0.79,625207
67,0.43,-0.12,-1.58,7.50,-9.50,-14.13,-6.02,3.51,3.87,0.38,0.47,0.12,0.79,625246
68,0.43,-0.12,-1.58,7.50,-9.50,-14.13,-7.89,6.54,2.68,0.38,0.47,0.12,0.79,625286
69,0.43,-0.12,-1.58,7.50,-9.50,-14.13,-8.24,6.61,2.33,0.38,0.47,0.12,0.79,625326
70,0.43,-0.12,-1.58,7.50,-9.50,-14.13,-8.12,6.30,1.22,0.38,0.47,0.12,0.79,625363
71,0.58,0.50,-1.55,7.50,-9.50,-14.13,-8.12,6.30,1.22,0.38,0.47,0.12,0.79,625403
72,-0.51,0.11,-1.75,7.50,-9.50,-14.13,-8.12,6.30,1.22,0.38,0.47,0.12,0.79,625443
73,-0.51,0.11,-1.75,7.50,-9.50,-14.13,-9.46,5.00,2.56,0.38,0.47,0.12,0.79,625482
74,-0.51,0.11,-1.75,7.50,-9.50,-14.13,-9.00,4.47,2.22,0.38,0.47,0.12,0.79,625523
75,-0.51,0.11,-1.75,7.50,-9.50,-14.13,-9.04,4.31,2.60,0.38,0.47,0.12,0.79,625561
76,-0.63,1.00,-1.14,7.50,-9.50,-14.13,-9.04,4.31,2.60,0.38,0.47,0.12,0.79,625601
77,-0.63,1.00,-1.14,7.50,-9.50,-14.13,-8.54,4.96,3.75,0.38,0.47,0.12,0.79,625641
78,-0.04,-0.27,-0.94,7.50,-9.50,-14.13,-8.54,4.96,3.75,0.38,0.47,0.12,0.79,625681
79,-0.04,-0.27,-0.94,7.50,-9.50,-14.13,-5.44,9.41,3.60,0.38,0.47,0.12,0.79,625722
80,-0.04,-0.27,-0.94,7.50,-9.50,-14.13,-7.85,3.78,0.65,0.38,0.47,0.12,0.79,625760
81,-0.04,-0.27,-0.94,7.50,-9.50,-14.13,-9.04,-2.96,4.71,0.38,0.47,0.12,0.79,625801
82,0.10,0.26,0.01,7.50,-9.50,-14.13,-9.04,-2.96,4.71,0.38,0.47,0.12,0.79,625842
83,0.10,0.26,0.01,7.50,-9.50,-14.13,-9.16,1.59,2.14,0.38,0.47,0.12,0.79,625881
84,0.10,0.26,0.01,7.50,-9.50,-14.13,-9.16,1.82,2.41,0.38,0.47,0.12,0.79,625918
85,0.10,0.26,0.01,7.50,-9.50,-14.13,-9.16,1.82,2.41,0.38,0.47,0.12,0.79,625956
86,0.01,0.00,0.11,7.50,-9.50,-14.13,-9.16,1.82,2.41,0.38,0.47,0.12,0.79,625995
87,0.01,0.00,0.11,7.50,-9.50,-14.13,-9.20,1.82,2.37,0.38,0.47,0.12,0.79,626034
88,0.01,0.00,0.11,7.50,-9.50,-14.13,-9.12,2.05,2.52,0.38,0.47,0.12,0.79,626073
89,0.01,0.00,0.11,7.50,-9.50,-14.13,-9.20,1.86,2.71,0.38,0.47,0.12,0.79,626111
90,0.00,0.04,0.09,7.50,-9.50,-14.13,-9.20,1.86,2.71,0.38,0.47,0.12,0.79,626149
91,-0.01,0.05,0.04,7.50,-9.50,-14.13,-9.20,1.86,2.71,0.38,0.47,0.12,0.79,626187
92,-0.01,0.05,0.04,7.50,-9.50,-14.13,-9.16,1.98,2.45,0.38,0.47,0.12,0.79,626226
93,-0.01,0.05,0.04,7.50,-9.50,-14.13,-9.16,2.09,2.41,0.38,0.47,0.12,0.79,626264
94,-0.01,0.02,0.06,7.50,-9.50,-14.13,-9.16,2.09,2.41,0.38,0.47,0.12,0.79,626304
95,-0.02,-0.00,0.10,7.50,-9.50,-14.13,-9.16,2.09,2.41,0.38,0.47,0.12,0.79,626343
96,-0.02,-0.00,0.10,7.50,-9.50,-14.13,-9.12,2.17,2.45,0.38,0.47,0.12,0.79,626382
97,-0.02,-0.00,0.10,7.50,-9.50,-14.13,-9.16,2.13,2.41,0.38,0.47,0.12,0.79,626422
98,-0.02,-0.00,0.10,7.50,-9.50,-14.13,-9.12,2.21,2.41,0.38,0.47,0.12,0.79,626460
99,-0.10,-0.04,0.21,7.50,-9.50,-14.13,-9.12,2.21,2.41,0.38,0.47,0.12,0.79,626499
100,-0.02,-0.00,0.61,7.50,-9.50,-14.13,-9.12,2.21,2.41,0.38,0.47,0.12,0.79,626538
101,-0.02,-0.00,0.61,7.50,-9.50,-14.13,-9.62,2.93,2.26,0.38,0.47,0.12,0.79,626577
102,-0.02,-0.00,0.61,7.50,-9.50,-14.13,-10.11,3.16,2.79,0.38,0.47,0.12,0.79,626616
103,0.55,-0.72,1.94,7.50,-9.50,-14.13,-10.11,3.16,2.79,0.38,0.47,0.12,0.79,626656
104,0.76,-0.63,3.24,7.50,-9.50,-14.13,-10.11,3.16,2.79,0.38,0.47,0.12,0.79,626696
105,0.76,-0.63,3.24,7.50,-9.50,-14.13,-12.95,5.50,3.25,0.38,0.47,0.12,0.79,626734
106,0.76,-0.63,3.24,7.50,-9.50,-14.13,-13.29,5.58,3.48,0.38,0.47,0.12,0.79,626774
107,0.76,-0.63,3.24,7.50,-9.50,-14.13,-10.77,2.78,0.34,0.38,0.47,0.12,0.79,626812
108,-0.79,-0.16,-0.69,7.50,-9.50,-14.13,-10.77,2.78,0.34,0.38,0.47,0.12,0.79,626851
109,-0.79,-0.16,-0.69,7.50,-9.50,-14.13,-5.75,0.71,1.26,0.38,0.47,0.12,0.79,626893
110,0.35,0.27,-2.18,7.50,-9.50,-14.13,-5.75,0.71,1.26,0.38,0.47,0.12,0.79,626934
111,0.35,0.27,-2.18,7.50,-9.50,-14.13,-6.36,3.74,2.56,0.38,0.47,0.12,0.79,626973
112,0.35,0.27,-2.18,7.50,-9.50,-14.13,-7.16,4.81,2.71,0.38,0.47,0.12,0.79,627011
113,-0.47,0.59,-3.13,7.50,-9.50,-14.13,-7.16,4.81,2.71,0.38,0.47,0.12,0.79,627051
114,-1.14,0.88,-3.12,7.50,-9.50,-14.13,-7.16,4.81,2.71,0.38,0.47,0.12,0.79,627091
115,-1.14,0.88,-3.12,7.50,-9.50,-14.13,-10.69,6.88,3.18,0.38,0.47,0.12,0.79,627130
116,-1.14,0.88,-3.12,7.50,-9.50,-14.13,-10.34,7.53,3.06,0.38,0.47,0.12,0.79,627170
117,-1.14,0.88,-3.12,7.50,-9.50,-14.13,-10.77,8.18,3.98,0.38,0.47,0.12,0.79,627208
118,-0.54,0.34,-2.73,7.50,-9.50,-14.13,-10.77,8.18,3.98,0.38,0.47,0.12,0.79,627248
119,0.38,-0.65,-0.92,7.50,-9.50,-14.13,-10.77,8.18,3.98,0.38,0.47,0.12,0.79,627288
120,0.38,-0.65,-0.92,7.50,-9.50,-14.13,-1.19,19.68,2.52,0.38,0.47,0.12,0.79,627328
121,0.38,-0.65,-0.92,7.50,-9.50,-14.13,-11.00,5.20,0.99,0.38,0.47,0.12,0.79,627365
122,0.38,-0.65,-0.92,7.50,-9.50,-14.13,-11.00,5.20,0.99,-0.61,0.12,0.78,0.11,627405
123,-0.13,-0.02,0.18,7.50,-9.50,-14.13,-11.00,5.20,0.99,-0.61,0.12,0.78,0.11,627445
124,-0.13,-0.02,0.18,7.50,-9.50,-14.13,-9.35,1.44,2.41,-0.61,0.12,0.78,0.11,627486
125,-0.13,-0.02,0.18,7.50,-9.50,-14.13,-9.88,1.79,2.45,-0.61,0.12,0.78,0.11,627526
126,-0.13,-0.02,0.18,7.50,-9.50,-14.13,-9.27,1.67,2.26,-0.61,0.12,0.78,0.11,627564
127,0.09,0.11,-0.01,7.50,-9.50,-14.13,-9.27,1.67,2.26,-0.61,0.12,0.78,0.11,627605
128,0.09,0.11,-0.01,7.50,-9.50,-14.13,-9.31,1.67,2.22,-0.61,0.12,0.78,0.11,627646
129,0.05,0.02,0.07,7.50,-9.50,-14.13,-9.31,1.67,2.22,-0.61,0.12,0.78,0.11,627685
130,0.05,0.02,0.07,7.50,-9.50,-14.13,-9.23,1.75,2.14,-0.61,0.12,0.78,0.11,627725
131,0.05,0.02,0.07,7.50,-9.50,-14.13,-9.23,1.75,2.22,-0.61,0.12,0.78,0.11,627762
132,0.02,-0.03,0.12,7.50,-9.50,-14.13,-9.23,1.75,2.22,-0.61,0.12,0.78,0.11,627803
133,0.01,-0.06,0.11,7.50,-9.50,-14.13,-9.23,1.75,2.22,-0.61,0.12,0.78,0.11,627843
134,0.01,-0.06,0.11,7.50,-9.50,-14.13,-9.23,1.82,2.22,-0.61,0.12,0.78,0.11,627881
135,0.01,-0.06,0.11,7.50,-9.50,-14.13,-9.23,1.86,2.18,-0.61,0.12,0.78,0.11,627921
136,0.01,-0.06,0.11,7.50,-9.50,-14.13,-9.23,1.86,2.22,-0.61,0.12,0.78,0.11,627960
137,-0.05,-0.08,0.14,7.50,-9.50,-14.13,-9.23,1.86,2.22,-0.61,0.12,0.78,0.11,627999
138,-0.05,-0.07,0.15,7.50,-9.50,-14.13,-9.23,1.90,2.30,-0.61,0.12,0.78,0.11,628080
139,-0.05,-0.07,0.15,7.50,-9.50,-14.13,-9.27,1.94,2.30,-0.61,0.12,0.78,0.11,628120
140,-0.05,-0.07,0.15,7.50,-9.50,-14.13,-9.62,2.71,2.07,-0.61,0.12,0.78,0.11,628158
