,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.04,0.22,-0.36,-9.38,-22.44,-8.31,-6.78,-6.36,2.85,0.11,0.65,-0.06,0.75,92721
1,-0.04,0.22,-0.36,-9.38,-22.44,-8.31,-6.43,-6.51,2.70,0.11,0.65,-0.06,0.75,92760
2,0.20,0.15,-0.31,-9.38,-22.44,-8.31,-6.43,-6.51,2.70,0.11,0.65,-0.06,0.75,92801
3,0.20,0.15,-0.31,-9.38,-22.44,-8.31,-6.36,-6.55,2.73,0.11,0.65,-0.06,0.75,92840
4,0.33,0.15,-0.29,-9.38,-22.44,-8.31,-6.36,-6.55,2.73,0.11,0.65,-0.06,0.75,92880
5,0.33,0.15,-0.29,-9.38,-22.44,-8.31,-6.24,-6.82,2.66,0.11,0.65,-0.06,0.75,92920
6,0.33,0.15,-0.29,-9.38,-22.44,-8.31,-6.55,-6.97,3.35,0.11,0.65,-0.06,0.75,92959
7,0.23,-0.03,-0.18,-9.38,-22.44,-8.31,-6.55,-6.97,3.35,0.11,0.65,-0.06,0.75,92999
8,0.04,0.05,-0.15,-9.38,-22.44,-8.31,-6.55,-6.97,3.35,0.11,0.65,-0.06,0.75,93039
9,0.04,0.05,-0.15,-9.38,-22.44,-8.31,-6.89,-7.28,3.39,0.11,0.65,-0.06,0.75,93079
10,0.04,0.05,-0.15,-9.38,-22.44,-8.31,-6.74,-7.32,3.04,0.11,0.65,-0.06,0.75,93120
11,0.04,0.05,-0.15,-9.38,-22.44,-8.31,-6.39,-6.86,3.12,0.11,0.65,-0.06,0.75,93158
12,-0.02,-0.04,-0.24,-9.38,-22.44,-8.31,-6.39,-6.86,3.12,0.11,0.65,-0.06,0.75,93198
13,-0.02,-0.04,-0.24,-9.38,-22.44,-8.31,-6.28,-6.89,3.20,0.11,0.65,-0.06,0.75,93240
14,-0.13,-0.24,-0.14,-9.38,-22.44,-8.31,-6.28,-6.89,3.20,0.11,0.65,-0.06,0.75,93281
15,-0.13,-0.24,-0.14,-9.38,-22.44,-8.31,-5.67,-6.43,2.81,0.11,0.65,-0.06,0.75,93322
16,-0.13,-0.24,-0.14,-9.38,-22.44,-8.31,-5.55,-6.36,2.66,0.11,0.65,-0.06,0.75,93362
17,-0.13,-0.24,-0.14,-4.69,-15.94,-8.13,-5.55,-6.36,2.66,0.11,0.65,-0.06,0.75,93402
18,0.01,-0.21,0.29,-4.69,-15.94,-8.13,-5.55,-6.36,2.66,0.11,0.65,-0.06,0.75,93442
19,0.01,-0.21,0.29,-4.69,-15.94,-8.13,-6.05,-6.55,3.39,0.11,0.65,-0.06,0.75,93481
20,0.01,-0.21,0.29,-4.69,-15.94,-8.13,-5.82,-6.63,2.85,0.11,0.65,-0.06,0.75,93521
21,0.01,-0.21,0.29,-4.69,-15.94,-8.13,-5.97,-6.59,3.31,0.11,0.65,-0.06,0.75,93561
22,0.01,-0.21,0.29,-5.38,-16.81,-7.75,-5.97,-6.59,3.31,0.11,0.65,-0.06,0.75,93600
23,0.19,-0.06,0.29,-5.38,-16.81,-7.75,-5.97,-6.59,3.31,0.11,0.65,-0.06,0.75,93640
24,0.19,-0.06,0.29,-5.38,-16.81,-7.75,-6.74,-6.24,4.19,0.11,0.65,-0.06,0.75,93680
25,0.19,-0.06,0.29,-5.38,-16.81,-7.75,-6.59,-6.05,3.35,0.11,0.65,-0.06,0.75,93720
26,0.19,-0.06,0.29,-5.38,-16.81,-7.75,-6.51,-5.86,3.16,0.11,0.65,-0.06,0.75,93759
27,-0.30,-0.32,0.29,-5.38,-16.81,-7.75,-6.51,-5.86,3.16,0.11,0.65,-0.06,0.75,93799
28,-0.30,-0.32,0.29,-5.38,-16.81,-7.75,-6.09,-5.44,2.81,0.11,0.65,-0.06,0.75,93840
29,-0.07,-0.13,0.39,-5.38,-16.81,-7.75,-6.09,-5.44,2.81,0.11,0.65,-0.06,0.75,93880
30,-0.07,-0.13,0.39,-5.38,-16.81,-7.75,-6.32,-5.09,2.93,0.11,0.65,-0.06,0.75,93920
31,-0.07,-0.13,0.39,-5.38,-16.81,-7.75,-6.01,-4.82,2.66,0.11,0.65,-0.06,0.75,93959
32,0.36,-0.07,0.53,-5.38,-16.81,-7.75,-6.01,-4.82,2.66,0.11,0.65,-0.06,0.75,94000
33,0.18,-0.08,0.56,-5.38,-16.81,-7.75,-6.01,-4.82,2.66,0.11,0.65,-0.06,0.75,94040
34,0.18,-0.08,0.56,-5.38,-16.81,-7.75,-6.09,-3.75,3.43,0.11,0.65,-0.06,0.75,94080
35,0.18,-0.08,0.56,-5.38,-16.81,-7.75,-7.05,-3.83,4.07,0.11,0.65,-0.06,0.75,94120
36,0.18,-0.08,0.56,-5.38,-16.81,-7.75,-7.47,-3.79,3.73,0.11,0.65,-0.06,0.75,94160
37,0.18,-0.08,0.56,-8.38,-17.50,-9.19,-7.47,-3.79,3.73,0.11,0.65,-0.06,0.75,94199
38,0.18,-0.08,0.56,-8.38,-17.50,-9.19,-8.00,-3.33,3.85,0.11,0.65,-0.06,0.75,94238
39,0.18,-0.08,0.56,-8.38,-17.50,-9.19,-8.04,-3.02,4.23,0.11,0.65,-0.06,0.75,94280
40,0.18,-0.08,0.56,-8.38,-17.50,-9.19,-8.20,-2.87,3.81,0.11,0.65,-0.06,0.75,94320
41,0.18,-0.08,0.56,-8.38,-17.50,-9.19,-8.43,-2.57,4.50,0.11,0.65,-0.06,0.75,94358
42,0.09,0.13,0.62,-8.38,-17.50,-9.19,-8.43,-2.57,4.50,0.11,0.65,-0.06,0.75,94400
43,0.28,-0.05,0.63,-8.38,-17.50,-9.19,-8.43,-2.57,4.50,0.11,0.65,-0.06,0.75,94439
44,0.28,-0.05,0.63,-8.38,-17.50,-9.19,-8.89,-1.76,4.38,0.11,0.65,-0.06,0.75,94478
45,0.28,-0.05,0.63,-8.38,-17.50,-9.19,-8.96,-1.49,4.50,0.11,0.65,-0.06,0.75,94519
46,0.28,-0.05,0.63,-8.38,-17.50,-9.19,-8.89,-1.34,4.11,0.11,0.65,-0.06,0.75,94558
47,0.17,0.09,0.62,-8.38,-17.50,-9.19,-8.89,-1.34,4.11,0.11,0.65,-0.06,0.75,94598
48,0.17,0.11,0.66,-8.38,-17.50,-9.19,-8.89,-1.34,4.11,0.11,0.65,-0.06,0.75,94638
49,0.17,0.11,0.66,-8.38,-17.50,-9.19,-9.11,-0.88,4.15,0.11,0.65,-0.06,0.75,94678
50,0.17,0.11,0.66,-8.38,-17.50,-9.19,-9.38,-0.92,3.88,0.11,0.65,-0.06,0.75,94718
51,0.17,0.11,0.66,-8.38,-17.50,-9.19,-9.54,-0.23,4.04,0.11,0.65,-0.06,0.75,94756
52,0.35,0.19,0.62,-8.38,-17.50,-9.19,-9.54,-0.23,4.04,0.11,0.65,-0.06,0.75,94795
53,0.35,0.19,0.62,-8.38,-17.50,-9.19,-9.38,0.39,3.81,0.11,0.65,-0.06,0.75,94836
54,0.28,0.08,0.63,-8.38,-17.50,-9.19,-9.38,0.39,3.81,0.11,0.65,-0.06,0.75,94876
55,0.28,0.08,0.63,-8.38,-17.50,-9.19,-9.46,0.84,4.23,0.11,0.65,-0.06,0.75,94915
