,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.02,0.00,-0.00,21.38,8.31,33.31,9.30,-2.04,-1.23,-0.25,-0.71,-0.23,0.62,293431
1,-0.01,0.04,-0.02,21.38,8.31,33.31,9.30,-2.04,-1.23,-0.25,-0.71,-0.23,0.62,293473
2,-0.01,0.04,-0.02,21.38,8.31,33.31,9.34,-2.08,-1.35,-0.25,-0.71,-0.23,0.62,293515
3,-0.01,0.04,-0.02,21.38,8.31,33.31,9.26,-2.00,-1.16,-0.25,-0.71,-0.23,0.62,293557
4,-0.01,0.04,-0.02,21.38,8.31,33.31,9.30,-2.04,-1.43,-0.25,-0.71,-0.23,0.62,293598
5,-0.01,0.04,-0.02,21.38,8.31,33.31,9.38,-2.04,-1.50,-0.25,-0.71,-0.23,0.62,293638
6,-0.03,-0.06,0.01,21.38,8.31,33.31,9.38,-2.04,-1.50,-0.25,-0.71,-0.23,0.62,293679
7,-0.04,0.16,-0.05,21.38,8.31,33.31,9.38,-2.04,-1.50,-0.25,-0.71,-0.23,0.62,293719
8,-0.04,0.16,-0.05,21.38,8.31,33.31,9.57,-2.12,-1.31,-0.25,-0.71,-0.23,0.62,293761
9,-0.13,-0.02,-0.01,21.38,8.31,33.31,9.57,-2.12,-1.31,-0.25,-0.71,-0.23,0.62,293801
10,-0.13,-0.02,-0.01,21.38,8.31,33.31,9.03,-2.04,-1.54,-0.25,-0.71,-0.23,0.62,293843
11,-0.13,-0.02,-0.01,21.38,8.31,33.31,9.68,-2.12,-1.62,-0.25,-0.71,-0.23,0.62,293883
12,-0.03,-0.30,0.07,21.38,8.31,33.31,9.68,-2.12,-1.62,-0.25,-0.71,-0.23,0.62,293925
13,-0.15,-0.36,0.02,21.38,8.31,33.31,9.68,-2.12,-1.62,-0.25,-0.71,-0.23,0.62,293966
14,-0.15,-0.36,0.02,21.38,8.31,33.31,9.49,-2.31,-1.93,-0.25,-0.71,-0.23,0.62,294007
15,-0.15,-0.36,0.02,21.38,8.31,33.31,8.99,-1.89,-2.19,-0.25,-0.71,-0.23,0.62,294048
16,-0.15,-0.36,0.02,21.38,8.31,33.31,9.19,-2.04,-1.58,-0.25,-0.71,-0.23,0.62,294089
17,-0.15,-0.36,0.02,22.50,6.06,32.19,9.19,-2.04,-1.58,-0.25,-0.71,-0.23,0.62,294128
18,-0.15,-0.36,0.02,22.50,6.06,32.19,9.22,-1.93,-1.77,-0.25,-0.71,-0.23,0.62,294170
19,0.19,-0.30,-0.16,22.50,6.06,32.19,9.22,-1.93,-1.77,-0.25,-0.71,-0.23,0.62,294211
20,0.19,-0.30,-0.16,22.50,6.06,32.19,9.84,-1.66,-0.93,-0.25,-0.71,-0.23,0.62,294252
21,0.19,-0.30,-0.16,22.50,6.06,32.19,9.68,-2.62,-1.54,-0.25,-0.71,-0.23,0.62,294295
22,0.19,-0.30,-0.16,22.50,6.06,32.19,8.57,-2.43,-2.08,-0.25,-0.71,-0.23,0.62,294334
23,0.17,0.10,-0.01,22.50,6.06,32.19,8.57,-2.43,-2.08,-0.25,-0.71,-0.23,0.62,294376
24,0.17,0.10,-0.01,22.50,6.06,32.19,8.65,-1.85,-2.23,-0.25,-0.71,-0.23,0.62,294417
25,0.16,-0.18,-0.12,22.50,6.06,32.19,8.65,-1.85,-2.23,-0.25,-0.71,-0.23,0.62,294457
26,0.16,-0.18,-0.12,22.50,6.06,32.19,10.03,-1.62,-0.89,-0.25,-0.71,-0.23,0.62,294498
27,0.16,-0.18,-0.12,22.50,6.06,32.19,9.72,-1.66,-0.62,-0.25,-0.71,-0.23,0.62,294538
28,-0.47,0.21,0.12,22.50,6.06,32.19,9.72,-1.66,-0.62,-0.25,-0.71,-0.23,0.62,294580
29,-0.06,-0.12,0.18,22.50,6.06,32.19,9.72,-1.66,-0.62,-0.25,-0.71,-0.23,0.62,294621
30,-0.06,-0.12,0.18,22.50,6.06,32.19,8.77,-1.70,-1.96,-0.25,-0.71,-0.23,0.62,294662
31,-0.06,-0.12,0.18,22.50,6.06,32.19,9.61,-1.97,-1.93,-0.25,-0.71,-0.23,0.62,294705
32,-0.06,-0.12,0.18,22.50,6.06,32.19,9.26,-1.74,-1.58,-0.25,-0.71,-0.23,0.62,294746
33,-0.06,-0.12,0.18,22.50,6.06,32.19,9.26,-1.93,-2.16,-0.25,-0.71,-0.23,0.62,294786
34,-0.04,0.16,0.08,22.50,6.06,32.19,9.26,-1.93,-2.16,-0.25,-0.71,-0.23,0.62,294827
35,0.02,-0.08,-0.05,22.50,6.06,32.19,9.26,-1.93,-2.16,-0.25,-0.71,-0.23,0.62,294867
36,0.02,-0.08,-0.05,22.50,6.06,32.19,9.68,-1.77,-2.19,-0.25,-0.71,-0.23,0.62,294907
37,0.02,-0.08,-0.05,22.50,6.06,32.19,9.95,-1.89,-2.23,-0.25,-0.71,-0.23,0.62,294949
38,0.02,-0.08,-0.05,22.50,6.06,32.19,8.96,-1.89,-1.73,-0.25,-0.71,-0.23,0.62,294990
39,0.02,-0.08,-0.05,21.06,3.94,32.25,8.96,-1.89,-1.73,-0.25,-0.71,-0.23,0.62,295030
40,0.11,-0.12,0.15,21.06,3.94,32.25,8.96,-1.89,-1.73,-0.25,-0.71,-0.23,0.62,295071
41,0.11,-0.12,0.15,21.06,3.94,32.25,8.54,-1.39,-1.89,-0.25,-0.71,-0.23,0.62,295113
42,0.11,-0.12,0.15,21.06,3.94,32.25,9.11,-2.00,-3.11,-0.25,-0.71,-0.23,0.62,295154
43,0.11,-0.12,0.15,21.06,3.94,32.25,8.99,-1.77,-2.23,-0.25,-0.71,-0.23,0.62,295195
44,0.11,-0.12,0.15,21.06,3.94,32.25,9.22,-1.85,-1.77,-0.25,-0.71,-0.23,0.62,295235
45,0.22,-0.03,0.03,21.06,3.94,32.25,9.22,-1.85,-1.77,-0.25,-0.71,-0.23,0.62,295276
46,-0.35,-0.02,-0.16,21.06,3.94,32.25,9.22,-1.85,-1.77,-0.25,-0.71,-0.23,0.62,295316
47,-0.35,-0.02,-0.16,21.06,3.94,32.25,9.53,-1.39,-1.96,-0.25,-0.71,-0.23,0.62,295358
48,-0.35,-0.02,-0.16,21.06,3.94,32.25,9.64,-2.04,-2.00,-0.25,-0.71,-0.23,0.62,295399
49,-0.35,-0.02,-0.16,21.06,3.94,32.25,9.07,-2.08,-1.93,-0.25,-0.71,-0.23,0.62,295440
50,-0.35,-0.02,-0.16,20.38,7.88,32.19,9.07,-2.08,-1.93,-0.25,-0.71,-0.23,0.62,295482
51,-0.03,0.08,-0.13,20.38,7.88,32.19,9.07,-2.08,-1.93,-0.25,-0.71,-0.23,0.62,295524
52,-0.03,0.08,0.15,20.38,7.88,32.19,9.07,-2.08,-1.93,-0.25,-0.71,-0.23,0.62,295565
53,-0.03,0.08,0.15,20.38,7.88,32.19,8.92,-1.81,-2.04,-0.25,-0.71,-0.23,0.62,295607
54,-0.03,0.08,0.15,20.38,7.88,32.19,9.22,-1.74,-1.77,-0.25,-0.71,-0.23,0.62,295648
