,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-1.02,-0.15,0.17,-9.94,-4.44,-7.06,-9.27,-1.26,3.16,0.11,0.65,-0.06,0.75,87582
1,-1.02,-0.15,0.17,-9.94,-4.44,-7.06,-9.57,-1.03,3.08,0.11,0.65,-0.06,0.75,87622
2,-1.02,-0.15,0.17,-9.94,-4.44,-7.06,-9.65,-0.77,3.08,0.11,0.65,-0.06,0.75,87661
3,-0.81,-0.17,-0.04,-9.94,-4.44,-7.06,-9.65,-0.77,3.08,0.11,0.65,-0.06,0.75,87701
4,-0.37,-0.01,-0.11,-9.94,-4.44,-7.06,-9.65,-0.77,3.08,0.11,0.65,-0.06,0.75,87742
5,-0.37,-0.01,-0.11,-9.94,-4.44,-7.06,-9.65,-0.92,2.01,0.11,0.65,-0.06,0.75,87783
6,-0.37,-0.01,-0.11,-9.94,-4.44,-7.06,-9.61,-1.03,1.20,0.11,0.65,-0.06,0.75,87823
7,-0.37,-0.01,-0.11,-9.94,-4.44,-7.06,-9.88,-1.34,1.43,0.11,0.65,-0.06,0.75,87863
8,-0.37,-0.01,-0.11,-10.06,-5.31,-3.25,-9.88,-1.34,1.43,0.11,0.65,-0.06,0.75,87903
9,0.86,0.05,-0.52,-10.06,-5.31,-3.25,-9.88,-1.34,1.43,0.11,0.65,-0.06,0.75,87944
10,0.86,0.05,-0.52,-10.06,-5.31,-3.25,-10.07,-1.57,1.78,0.11,0.65,-0.06,0.75,87984
11,0.86,0.05,-0.52,-10.06,-5.31,-3.25,-9.73,-1.76,2.05,0.11,0.65,-0.06,0.75,88024
12,0.86,0.05,-0.52,-10.06,-5.31,-3.25,-10.04,-1.76,2.47,0.11,0.65,-0.06,0.75,88064
13,0.86,0.05,-0.52,-11.50,-7.44,-4.75,-10.04,-1.76,2.47,0.11,0.65,-0.06,0.75,88102
14,0.94,0.33,-0.77,-11.50,-7.44,-4.75,-9.57,-2.03,2.62,0.11,0.65,-0.06,0.75,88182
15,0.94,0.33,-0.77,-11.50,-7.44,-4.75,-8.89,-2.45,2.58,0.11,0.65,-0.06,0.75,88222
16,0.94,0.33,-0.77,-11.50,-7.44,-4.75,-8.92,-2.64,2.73,0.11,0.65,-0.06,0.75,88261
17,0.74,0.57,-0.86,-11.50,-7.44,-4.75,-8.92,-2.64,2.73,0.11,0.65,-0.06,0.75,88301
18,0.80,0.56,-0.83,-11.50,-7.44,-4.75,-8.92,-2.64,2.73,0.11,0.65,-0.06,0.75,88341
19,0.80,0.56,-0.83,-11.50,-7.44,-4.75,-7.96,-3.33,2.39,0.11,0.65,-0.06,0.75,88381
20,0.80,0.56,-0.83,-11.50,-7.44,-4.75,-7.77,-3.45,2.66,0.11,0.65,-0.06,0.75,88421
21,0.80,0.56,-0.83,-11.50,-7.44,-4.75,-7.32,-4.33,2.12,0.11,0.65,-0.06,0.75,88460
22,0.63,0.44,-0.47,-11.50,-7.44,-4.75,-7.32,-4.33,2.12,0.11,0.65,-0.06,0.75,88500
23,0.63,0.44,-0.47,-11.50,-7.44,-4.75,-7.16,-4.40,2.62,0.11,0.65,-0.06,0.75,88541
24,0.63,0.44,-0.47,-11.50,-7.44,-4.75,-7.24,-4.52,2.50,0.11,0.65,-0.06,0.75,88581
25,0.63,0.44,-0.47,-11.50,-7.44,-4.75,-7.05,-4.48,2.43,0.11,0.65,-0.06,0.75,88621
26,0.63,0.44,-0.47,-11.50,-7.44,-4.75,-7.05,-4.29,2.66,0.11,0.65,-0.06,0.75,88659
27,0.40,0.05,-0.11,-11.50,-7.44,-4.75,-7.05,-4.29,2.66,0.11,0.65,-0.06,0.75,88700
28,0.42,0.16,0.00,-11.50,-7.44,-4.75,-7.05,-4.29,2.66,0.11,0.65,-0.06,0.75,88740
