,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.32,-0.13,0.03,-18.06,3.81,20.69,-0.16,-4.82,8.50,-0.24,0.05,-0.20,0.95,267878
1,-0.32,-0.13,0.03,-18.06,3.81,20.69,-0.74,-4.94,8.69,-0.24,0.05,-0.20,0.95,267920
2,-0.32,-0.13,0.03,-18.06,3.81,20.69,-0.36,-4.75,9.23,-0.24,0.05,-0.20,0.95,267961
3,-0.32,-0.13,0.03,-18.06,3.81,20.69,0.91,-5.28,9.46,-0.24,0.05,-0.20,0.95,268001
4,-0.32,-0.13,0.03,-15.38,0.13,19.13,0.91,-5.28,9.46,-0.24,0.05,-0.20,0.95,268040
5,-0.32,-0.13,0.03,-15.38,0.13,19.13,0.99,-5.32,9.46,-0.24,0.05,-0.20,0.95,268080
6,-0.94,-0.40,0.43,-15.38,0.13,19.13,0.99,-5.32,9.46,-0.24,0.05,-0.20,0.95,268121
7,-0.94,-0.40,0.43,-15.38,0.13,19.13,0.91,-5.78,8.35,-0.24,0.05,-0.20,0.95,268161
8,-0.94,-0.40,0.43,-15.38,0.13,19.13,0.53,-6.05,8.73,-0.24,0.05,-0.20,0.95,268200
9,-0.94,-0.40,0.43,-12.75,-2.88,18.44,0.53,-6.05,8.73,-0.24,0.05,-0.20,0.95,268240
10,-1.42,0.17,0.44,-12.75,-2.88,18.44,0.53,-6.05,8.73,-0.24,0.05,-0.20,0.95,268280
11,-1.42,0.17,0.44,-12.75,-2.88,18.44,0.18,-7.16,5.70,-0.24,0.05,-0.20,0.95,268320
12,-1.42,0.17,0.44,-12.75,-2.88,18.44,0.30,-7.66,5.05,-0.24,0.05,-0.20,0.95,268361
13,-1.42,0.17,0.44,-12.75,-2.88,18.44,0.30,-7.96,3.98,-0.24,0.05,-0.20,0.95,268400
14,-1.42,0.17,0.44,-11.06,-6.63,14.94,0.30,-7.96,3.98,-0.24,0.05,-0.20,0.95,268440
15,-0.83,-0.68,0.80,-11.06,-6.63,14.94,0.30,-7.96,3.98,-0.24,0.05,-0.20,0.95,268480
16,-0.83,-0.68,0.80,-11.06,-6.63,14.94,-0.20,-7.58,3.37,-0.24,0.05,-0.20,0.95,268521
17,-0.83,-0.68,0.80,-11.06,-6.63,14.94,-2.00,-7.58,3.52,-0.24,0.05,-0.20,0.95,268562
18,-0.83,-0.68,0.80,-11.06,-6.63,14.94,-2.08,-7.77,3.68,-0.24,0.05,-0.20,0.95,268603
19,-0.83,-0.68,0.80,-11.06,-6.63,14.94,-1.27,-7.50,3.94,-0.24,0.05,-0.20,0.95,268644
20,-0.19,-0.40,1.12,-11.06,-6.63,14.94,-1.27,-7.50,3.94,-0.24,0.05,-0.20,0.95,268686
21,-0.40,-0.21,1.03,-11.06,-6.63,14.94,-1.27,-7.50,3.94,-0.24,0.05,-0.20,0.95,268727
22,-0.40,-0.21,1.03,-11.06,-6.63,14.94,-3.99,-7.77,4.17,-0.24,0.05,-0.20,0.95,268769
23,-0.40,-0.21,1.03,-11.06,-6.63,14.94,-5.91,-7.81,4.13,-0.24,0.05,-0.20,0.95,268811
24,-0.40,-0.21,1.03,-11.06,-6.63,14.94,-4.95,-7.77,4.52,-0.24,0.05,-0.20,0.95,268851
25,-0.40,-0.21,1.03,-4.19,-5.50,13.63,-4.95,-7.77,4.52,-0.24,0.05,-0.20,0.95,268893
26,-0.26,-0.52,0.47,-4.19,-5.50,13.63,-4.95,-7.77,4.52,-0.24,0.05,-0.20,0.95,268934
27,-0.33,-0.66,0.39,-4.19,-5.50,13.63,-4.95,-7.77,4.52,-0.24,0.05,-0.20,0.95,268975
28,-0.33,-0.66,0.39,-4.19,-5.50,13.63,-4.07,-7.39,3.02,-0.24,0.05,-0.20,0.95,269017
29,-0.33,-0.66,0.39,-4.19,-5.50,13.63,-3.57,-7.43,3.06,-0.24,0.05,-0.20,0.95,269058
30,-0.33,-0.66,0.39,-4.19,-5.50,13.63,-3.38,-7.35,3.14,-0.24,0.05,-0.20,0.95,269097
31,0.11,-0.55,0.30,-4.19,-5.50,13.63,-3.38,-7.35,3.14,-0.24,0.05,-0.20,0.95,269138
32,0.11,-0.55,0.30,-4.19,-5.50,13.63,-4.03,-7.46,3.64,-0.24,0.05,-0.20,0.95,269179
33,0.43,-0.67,0.07,-4.19,-5.50,13.63,-4.03,-7.46,3.64,-0.24,0.05,-0.20,0.95,269219
34,0.43,-0.67,0.07,-4.19,-5.50,13.63,-3.95,-7.27,4.32,-0.24,0.05,-0.20,0.95,269259
35,0.43,-0.67,0.07,-4.19,-5.50,13.63,-3.34,-7.23,4.55,-0.24,0.05,-0.20,0.95,269300
36,0.43,-0.67,0.07,-2.25,-2.81,12.44,-3.34,-7.23,4.55,-0.24,0.05,-0.20,0.95,269339
37,0.43,-0.55,0.13,-2.25,-2.81,12.44,-3.34,-7.23,4.55,-0.24,0.05,-0.20,0.95,269379
38,0.43,-0.55,0.13,-2.25,-2.81,12.44,-3.50,-6.89,5.67,-0.24,0.05,-0.20,0.95,269419
39,0.43,-0.55,0.13,-2.25,-2.81,12.44,-3.30,-6.81,5.70,-0.24,0.05,-0.20,0.95,269460
40,0.43,-0.55,0.13,-2.25,-2.81,12.44,-3.30,-6.77,6.05,-0.24,0.05,-0.20,0.95,269500
