,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.11,-0.53,0.28,7.63,-0.56,11.63,0.14,-7.68,4.93,0.04,0.02,0.09,0.99,126424
1,-0.11,-0.53,0.28,7.63,-0.56,11.63,0.03,-7.21,4.86,0.04,0.02,0.09,0.99,126465
2,-0.11,-0.53,0.28,7.63,-0.56,11.63,0.03,-7.25,4.63,0.04,0.02,0.09,0.99,126503
3,-0.11,-0.53,0.28,7.63,-0.56,11.63,0.03,-6.98,5.05,0.04,0.02,0.09,0.99,126541
4,0.08,-0.63,-0.46,7.63,-0.56,11.63,0.03,-6.98,5.05,0.04,0.02,0.09,0.99,126580
5,0.08,-0.63,-0.46,7.63,-0.56,11.63,0.30,-5.91,4.32,0.04,0.02,0.09,0.99,126619
6,-0.11,-0.79,0.07,7.63,-0.56,11.63,0.30,-5.91,4.32,0.04,0.02,0.09,0.99,126658
7,-0.11,-0.79,0.07,7.63,-0.56,11.63,1.26,-7.75,5.36,0.04,0.02,0.09,0.99,126696
8,-0.11,-0.79,0.07,9.13,-2.06,11.19,1.26,-7.75,5.36,0.04,0.02,0.09,0.99,126734
9,-0.11,-0.79,0.07,9.13,-2.06,11.19,1.26,-8.48,5.24,0.04,0.02,0.09,0.99,126774
10,-0.11,-0.79,0.07,9.13,-2.06,11.19,1.14,-8.55,5.24,0.04,0.02,0.09,0.99,126814
11,-0.11,-0.79,0.07,9.13,-2.06,11.19,1.33,-8.86,5.09,0.04,0.02,0.09,0.99,126853
12,-0.11,-0.79,0.07,9.13,-2.06,11.19,1.03,-8.63,5.20,0.04,0.02,0.09,0.99,126891
13,0.09,-0.27,-0.18,9.13,-2.06,11.19,1.03,-8.63,5.20,0.04,0.02,0.09,0.99,126929
14,0.09,-0.27,-0.18,9.13,-2.06,11.19,1.14,-8.55,5.05,0.04,0.02,0.09,0.99,126968
15,0.09,-0.27,-0.18,9.13,-2.06,11.19,0.80,-6.79,4.13,0.04,0.02,0.09,0.99,127007
16,0.09,-0.27,-0.18,9.13,-2.06,11.19,1.56,-7.45,4.32,0.04,0.02,0.09,0.99,127046
17,0.09,-0.27,-0.18,9.19,-2.06,10.50,1.56,-7.45,4.32,0.04,0.02,0.09,0.99,127084
18,0.09,-0.27,-0.18,9.19,-2.06,10.50,0.99,-6.45,4.78,0.04,0.02,0.09,0.99,127124
19,0.01,0.06,-0.34,9.19,-2.06,10.50,0.99,-6.45,4.78,0.04,0.02,0.09,0.99,127164
20,0.01,0.06,-0.34,9.19,-2.06,10.50,2.60,-5.22,4.17,0.04,0.02,0.09,0.99,127203
21,0.01,0.06,-0.34,9.19,-2.06,10.50,3.09,-5.72,3.75,0.04,0.02,0.09,0.99,127240
22,0.01,0.06,-0.34,9.19,-2.06,10.50,3.29,-6.53,3.82,0.04,0.02,0.09,0.99,127279
23,-0.67,0.20,-0.04,9.19,-2.06,10.50,3.29,-6.53,3.82,0.04,0.02,0.09,0.99,127316
24,-0.67,0.20,-0.04,9.19,-2.06,10.50,1.83,-10.05,4.39,0.04,0.02,0.09,0.99,127356
25,-0.67,0.20,-0.04,9.19,-2.06,10.50,2.21,-8.13,2.63,0.04,0.02,0.09,0.99,127394
26,-0.35,0.46,0.19,9.19,-2.06,10.50,2.21,-8.13,2.63,0.04,0.02,0.09,0.99,127434
27,-0.16,0.20,-0.45,9.19,-2.06,10.50,2.21,-8.13,2.63,0.04,0.02,0.09,0.99,127473
28,0.49,0.11,-0.51,9.19,-2.06,10.50,2.21,-8.13,2.63,0.04,0.02,0.09,0.99,127512
29,0.49,0.11,-0.51,9.19,-2.06,10.50,2.18,-11.20,4.86,0.04,0.02,0.09,0.99,127551
30,0.49,0.11,-0.51,9.19,-2.06,10.50,1.75,-10.24,4.32,0.04,0.02,0.09,0.99,127589
31,0.24,-0.12,-0.92,9.19,-2.06,10.50,1.75,-10.24,4.32,0.04,0.02,0.09,0.99,127628
32,-0.24,0.45,0.11,9.19,-2.06,10.50,1.75,-10.24,4.32,0.04,0.02,0.09,0.99,127667
33,-0.24,0.45,0.11,9.19,-2.06,10.50,2.60,-9.74,3.29,0.04,0.02,0.09,0.99,127705
34,-0.24,0.45,0.11,9.19,-2.06,10.50,2.98,-10.39,3.13,0.04,0.02,0.09,0.99,127742
35,0.00,0.30,-0.14,9.19,-2.06,10.50,2.98,-10.39,3.13,0.04,0.02,0.09,0.99,127782
36,-0.06,0.35,-0.31,9.19,-2.06,10.50,2.98,-10.39,3.13,0.04,0.02,0.09,0.99,127822
37,-0.06,0.35,-0.31,9.19,-2.06,10.50,2.52,-10.32,3.44,0.04,0.02,0.09,0.99,127862
38,-0.06,0.35,-0.31,9.19,-2.06,10.50,2.37,-9.89,3.25,0.04,0.02,0.09,0.99,127903
39,-0.06,0.35,-0.31,9.19,-2.06,10.50,2.10,-9.74,3.13,0.04,0.02,0.09,0.99,127940
40,0.26,0.33,-0.23,9.19,-2.06,10.50,2.10,-9.74,3.13,0.04,0.02,0.09,0.99,127979
41,0.06,0.52,-0.15,9.19,-2.06,10.50,2.10,-9.74,3.13,0.04,0.02,0.09,0.99,128017
42,0.06,0.52,-0.15,9.19,-2.06,10.50,2.45,-9.59,3.55,0.04,0.02,0.09,0.99,128056
43,0.06,0.52,-0.15,9.19,-2.06,10.50,1.83,-8.90,3.40,0.04,0.02,0.09,0.99,128094
44,-0.11,0.39,0.06,9.19,-2.06,10.50,1.83,-8.90,3.40,0.04,0.02,0.09,0.99,128133
45,-0.04,0.50,0.17,9.19,-2.06,10.50,1.83,-8.90,3.40,0.04,0.02,0.09,0.99,128172
46,-0.04,0.50,0.17,9.19,-2.06,10.50,1.26,-9.05,3.48,0.04,0.02,0.09,0.99,128210
47,-0.04,0.50,0.17,9.19,-2.06,10.50,2.25,-9.40,3.55,0.04,0.02,0.09,0.99,128249
48,-0.04,0.50,0.17,9.19,-2.06,10.50,1.71,-10.28,4.43,0.04,0.02,0.09,0.99,128286
49,-0.06,0.07,-0.07,9.19,-2.06,10.50,1.71,-10.28,4.43,0.04,0.02,0.09,0.99,128325
50,-0.06,0.07,-0.07,9.19,-2.06,10.50,2.83,-9.70,3.75,0.04,0.02,0.09,0.99,128364
51,-0.06,0.07,-0.07,9.19,-2.06,10.50,2.83,-9.82,4.24,0.04,0.02,0.09,0.99,128404
52,-0.06,0.07,-0.07,9.19,-2.06,10.50,2.64,-8.02,4.24,0.04,0.02,0.09,0.99,128442
53,0.71,0.05,0.08,9.19,-2.06,10.50,2.64,-8.02,4.24,0.04,0.02,0.09,0.99,128481
54,1.08,-0.20,0.22,9.19,-2.06,10.50,2.64,-8.02,4.24,0.04,0.02,0.09,0.99,128519
55,1.08,-0.20,0.22,9.19,-2.06,10.50,2.14,-5.14,4.20,0.04,0.02,0.09,0.99,128558
56,1.08,-0.20,0.22,9.19,-2.06,10.50,2.10,-4.27,4.01,0.04,0.02,0.09,0.99,128595
57,1.08,-0.20,0.22,5.00,3.13,13.50,2.10,-4.27,4.01,0.04,0.02,0.09,0.99,128633
58,0.03,-0.43,0.60,5.00,3.13,13.50,2.10,-4.27,4.01,0.04,0.02,0.09,0.99,128672
59,0.03,-0.43,0.60,5.00,3.13,13.50,0.30,-4.23,5.28,0.04,0.02,0.09,0.99,128711
