,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.16,2.97,1.53,0.61,0.22,-0.60,0.47,624362
1,0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.16,3.01,1.53,0.61,0.22,-0.60,0.47,624399
2,0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.16,3.01,1.53,0.61,0.22,-0.60,0.47,624439
3,0.00,0.00,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.53,0.61,0.22,-0.60,0.47,624478
4,0.00,0.00,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.49,0.61,0.22,-0.60,0.47,624517
5,0.00,0.00,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.49,0.61,0.22,-0.60,0.47,624556
6,0.00,0.00,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.53,0.61,0.22,-0.60,0.47,624592
7,0.01,0.00,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.53,0.61,0.22,-0.60,0.47,624631
8,0.01,0.00,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.49,0.61,0.22,-0.60,0.47,624669
9,0.01,0.00,-0.01,7.19,-2.19,8.94,-9.16,2.97,1.53,0.61,0.22,-0.60,0.47,624709
10,0.01,0.00,-0.01,7.19,-2.19,8.94,-9.16,2.97,1.53,0.61,0.22,-0.60,0.47,624746
11,0.01,0.01,-0.01,7.19,-2.19,8.94,-9.16,2.97,1.53,0.61,0.22,-0.60,0.47,624785
12,-0.00,-0.00,0.01,7.19,-2.19,8.94,-9.16,2.97,1.53,0.61,0.22,-0.60,0.47,624823
13,-0.00,-0.00,0.01,7.19,-2.19,8.94,-9.16,3.01,1.53,0.61,0.22,-0.60,0.47,624862
14,-0.00,-0.00,0.01,7.19,-2.19,8.94,-9.16,3.01,1.49,0.61,0.22,-0.60,0.47,624899
15,-0.01,-0.01,0.01,7.19,-2.19,8.94,-9.16,3.01,1.49,0.61,0.22,-0.60,0.47,624939
16,-0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.16,3.01,1.49,0.61,0.22,-0.60,0.47,624977
17,-0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.08,2.97,1.49,0.61,0.22,-0.60,0.47,625017
18,-0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.04,2.97,1.64,0.61,0.22,-0.60,0.47,625058
19,-0.00,-0.00,-0.00,7.19,-2.19,8.94,-9.00,3.01,1.68,0.61,0.22,-0.60,0.47,625096
20,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.00,3.01,1.68,0.61,0.22,-0.60,0.47,625136
21,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.16,3.01,1.38,0.61,0.22,-0.60,0.47,625175
22,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.39,2.97,1.53,0.61,0.22,-0.60,0.47,625214
23,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.31,2.97,1.45,0.61,0.22,-0.60,0.47,625253
24,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.31,2.93,1.34,0.61,0.22,-0.60,0.47,625290
25,0.07,-0.07,-0.00,7.19,-2.19,8.94,-9.31,2.93,1.34,0.61,0.22,-0.60,0.47,625329
26,0.07,-0.07,-0.00,7.19,-2.19,8.94,-9.04,3.01,1.72,0.61,0.22,-0.60,0.47,625369
27,0.07,-0.07,-0.00,7.19,-2.19,8.94,-9.50,2.78,0.99,0.61,0.22,-0.60,0.47,625408
28,0.07,-0.07,-0.00,7.19,-2.19,8.94,-11.03,3.01,1.64,0.61,0.22,-0.60,0.47,625445
29,0.16,-0.48,1.80,7.19,-2.19,8.94,-11.03,3.01,1.64,0.61,0.22,-0.60,0.47,625484
30,0.16,-0.48,1.80,7.19,-2.19,8.94,-12.45,4.93,0.76,0.61,0.22,-0.60,0.47,625523
31,-0.37,-0.38,1.12,7.19,-2.19,8.94,-12.45,4.93,0.76,0.61,0.22,-0.60,0.47,625562
32,-0.37,-0.38,1.12,7.19,-2.19,8.94,-8.43,2.78,-1.15,0.61,0.22,-0.60,0.47,625601
33,-0.37,-0.38,1.12,8.13,-15.13,0.00,-8.43,2.78,-1.15,0.61,0.22,-0.60,0.47,625639
34,-0.37,-0.38,1.12,8.13,-15.13,0.00,-7.24,1.59,2.18,0.61,0.22,-0.60,0.47,625680
35,0.88,0.23,-1.00,8.13,-15.13,0.00,-7.24,1.59,2.18,0.61,0.22,-0.60,0.47,625720
36,0.88,0.23,-1.00,8.13,-15.13,0.00,-8.01,1.82,1.72,0.61,0.22,-0.60,0.47,625759
37,0.88,0.23,-1.00,8.13,-15.13,0.00,-8.08,2.71,1.49,0.61,0.22,-0.60,0.47,625797
38,0.46,0.56,-1.69,8.13,-15.13,0.00,-8.08,2.71,1.49,0.61,0.22,-0.60,0.47,625837
39,-0.10,0.62,-1.75,8.13,-15.13,0.00,-8.08,2.71,1.49,0.61,0.22,-0.60,0.47,625876
40,-0.10,0.62,-1.75,8.13,-15.13,0.00,-8.54,5.73,1.45,0.61,0.22,-0.60,0.47,625915
41,-0.10,0.62,-1.75,8.13,-15.13,0.00,-9.00,6.04,2.79,0.61,0.22,-0.60,0.47,625955
42,-0.10,0.62,-1.75,8.13,-15.13,0.00,-9.58,6.23,2.56,0.61,0.22,-0.60,0.47,625994
43,-0.15,0.18,-1.11,8.13,-15.13,0.00,-9.58,6.23,2.56,0.61,0.22,-0.60,0.47,626033
44,0.30,-1.26,1.91,8.13,-15.13,0.00,-9.58,6.23,2.56,0.61,0.22,-0.60,0.47,626072
45,0.30,-1.26,1.91,8.13,-15.13,0.00,-10.61,-2.04,6.28,0.61,0.22,-0.60,0.47,626111
46,0.30,-1.26,1.91,8.13,-15.13,0.00,-6.78,5.35,1.49,0.61,0.22,-0.60,0.47,626150
47,0.84,-0.07,0.89,8.13,-15.13,0.00,-6.78,5.35,1.49,0.61,0.22,-0.60,0.47,626189
48,0.17,-0.68,-0.33,8.13,-15.13,0.00,-6.78,5.35,1.49,0.61,0.22,-0.60,0.47,626229
49,0.17,-0.68,-0.33,8.13,-15.13,0.00,-8.96,2.97,1.30,0.61,0.22,-0.60,0.47,626268
50,0.17,-0.68,-0.33,8.13,-15.13,0.00,-9.84,2.78,2.83,0.61,0.22,-0.60,0.47,626309
