,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.12,-0.10,-0.37,-10.75,-0.38,25.50,4.51,0.06,7.27,-0.39,-0.22,0.14,0.89,62189
1,0.12,-0.10,-0.37,-10.75,-0.38,25.50,4.86,-1.09,6.62,-0.39,-0.22,0.14,0.89,62229
2,0.12,-0.10,-0.37,-10.75,-0.38,25.50,5.93,-0.55,7.54,-0.39,-0.22,0.14,0.89,62268
3,0.55,-0.51,-0.09,-10.75,-0.38,25.50,5.93,-0.55,7.54,-0.39,-0.22,0.14,0.89,62309
4,0.64,-0.62,0.21,-10.75,-0.38,25.50,5.93,-0.55,7.54,-0.39,-0.22,0.14,0.89,62349
5,0.64,-0.62,0.21,-10.75,-0.38,25.50,5.59,1.18,7.57,-0.39,-0.22,0.14,0.89,62389
6,0.64,-0.62,0.21,-10.75,-0.38,25.50,5.97,1.59,7.34,-0.39,-0.22,0.14,0.89,62430
7,0.64,-0.62,0.21,-10.75,-0.38,25.50,7.35,2.82,6.58,-0.39,-0.22,0.14,0.89,62468
8,2.71,-1.16,-0.80,-10.75,-0.38,25.50,7.35,2.82,6.58,-0.39,-0.22,0.14,0.89,62508
9,2.71,-1.16,-0.80,-10.75,-0.38,25.50,6.27,4.62,7.04,-0.39,-0.22,0.14,0.89,62548
10,0.99,1.63,-1.07,-10.75,-0.38,25.50,6.27,4.62,7.04,-0.39,-0.22,0.14,0.89,62588
11,0.99,1.63,-1.07,-10.75,-0.38,25.50,5.43,5.08,7.31,-0.39,-0.22,0.14,0.89,62628
12,0.99,1.63,-1.07,-10.75,-0.38,25.50,6.70,4.66,5.05,-0.39,-0.22,0.14,0.89,62666
13,0.21,-0.24,-0.98,-10.75,-0.38,25.50,6.70,4.66,5.05,-0.39,-0.22,0.14,0.89,62707
14,0.20,-0.71,0.09,-10.75,-0.38,25.50,6.70,4.66,5.05,-0.39,-0.22,0.14,0.89,62748
15,0.20,-0.71,0.09,-10.75,-0.38,25.50,6.23,5.58,7.00,-0.39,-0.22,0.14,0.89,62788
16,0.20,-0.71,0.09,-10.75,-0.38,25.50,5.13,5.46,6.20,-0.39,-0.22,0.14,0.89,62827
17,0.20,-0.71,0.09,-10.75,-0.38,25.50,5.05,5.62,5.93,-0.39,-0.22,0.14,0.89,62866
18,-0.27,-0.29,-0.26,-10.75,-0.38,25.50,5.05,5.62,5.93,-0.39,-0.22,0.14,0.89,62906
19,0.24,-0.68,-0.35,-10.75,-0.38,25.50,5.05,5.62,5.93,-0.39,-0.22,0.14,0.89,62947
20,0.24,-0.68,-0.35,-10.75,-0.38,25.50,5.85,5.16,5.74,-0.39,-0.22,0.14,0.89,62988
21,0.24,-0.68,-0.35,-10.75,-0.38,25.50,6.70,5.62,5.16,-0.39,-0.22,0.14,0.89,63029
22,0.24,-0.68,-0.35,-10.75,-0.38,25.50,6.66,5.77,6.31,-0.39,-0.22,0.14,0.89,63067
23,-0.24,0.08,-0.14,-10.75,-0.38,25.50,6.66,5.77,6.31,-0.39,-0.22,0.14,0.89,63108
24,-0.24,0.08,-0.14,-10.75,-0.38,25.50,6.62,5.35,4.51,-0.39,-0.22,0.14,0.89,63149
25,-0.15,-0.20,0.44,-10.75,-0.38,25.50,6.62,5.35,4.51,-0.39,-0.22,0.14,0.89,63188
26,-0.15,-0.20,0.44,-10.75,-0.38,25.50,5.13,5.39,4.51,-0.39,-0.22,0.14,0.89,63228
27,-0.15,-0.20,0.44,-10.75,-0.38,25.50,5.78,5.43,4.32,-0.39,-0.22,0.14,0.89,63267
28,0.23,0.01,-0.02,-10.75,-0.38,25.50,5.78,5.43,4.32,-0.39,-0.22,0.14,0.89,63307
29,0.46,0.04,-0.04,-10.75,-0.38,25.50,5.78,5.43,4.32,-0.39,-0.22,0.14,0.89,63347
30,0.46,0.04,-0.04,-10.75,-0.38,25.50,6.43,5.54,4.59,-0.39,-0.22,0.14,0.89,63386
31,0.46,0.04,-0.04,-10.75,-0.38,25.50,6.27,5.27,4.32,-0.39,-0.22,0.14,0.89,63426
32,0.46,0.04,-0.04,-10.75,-0.38,25.50,5.32,5.54,3.63,-0.39,-0.22,0.14,0.89,63464
33,1.38,0.28,-0.49,-10.75,-0.38,25.50,5.32,5.54,3.63,-0.39,-0.22,0.14,0.89,63504
34,1.38,0.28,-0.49,-10.75,-0.38,25.50,5.39,6.61,5.28,-0.39,-0.22,0.14,0.89,63544
35,1.38,0.28,-0.49,-10.75,-0.38,25.50,4.40,7.04,5.24,-0.39,-0.22,0.14,0.89,63583
36,1.38,0.28,-0.49,-10.75,-0.38,25.50,4.63,7.61,2.37,-0.39,-0.22,0.14,0.89,63622
37,1.38,0.28,-0.49,-10.75,-0.38,25.50,6.20,7.99,1.87,-0.39,-0.22,0.14,0.89,63660
38,0.86,-2.04,-0.23,-10.75,-0.38,25.50,6.20,7.99,1.87,-0.39,-0.22,0.14,0.89,63699
39,0.86,-2.04,-0.23,-10.75,-0.38,25.50,5.55,7.00,1.91,-0.39,-0.22,0.14,0.89,63739
40,0.79,-0.42,0.22,-10.75,-0.38,25.50,5.55,7.00,1.91,-0.39,-0.22,0.14,0.89,63780
41,0.79,-0.42,0.22,-10.75,-0.38,25.50,4.59,8.64,1.95,-0.39,-0.22,0.14,0.89,63818
42,0.44,-1.56,0.07,-10.75,-0.38,25.50,4.59,8.64,1.95,-0.39,-0.22,0.14,0.89,63858
43,0.44,-1.56,0.07,-10.75,-0.38,25.50,3.67,8.53,1.25,-0.39,-0.22,0.14,0.89,63898
44,-0.28,-1.02,-0.83,-10.75,-0.38,25.50,3.67,8.53,1.25,-0.39,-0.22,0.14,0.89,63938
45,-0.28,-1.02,-0.83,-10.75,-0.38,25.50,6.12,8.26,0.11,-0.39,-0.22,0.14,0.89,63978
46,-0.28,-1.02,-0.83,-10.75,-0.38,25.50,5.47,8.34,0.03,-0.39,-0.22,0.14,0.89,64017
47,-0.34,-1.38,-0.06,-10.75,-0.38,25.50,5.47,8.34,0.03,-0.39,-0.22,0.14,0.89,64059
48,-0.41,-1.38,-0.19,-10.75,-0.38,25.50,5.47,8.34,0.03,-0.39,-0.22,0.14,0.89,64100
49,-0.41,-1.38,-0.19,-10.75,-0.38,25.50,4.59,9.07,-1.12,-0.39,-0.22,0.14,0.89,64140
50,-0.41,-1.38,-0.19,-10.75,-0.38,25.50,5.13,9.60,-0.93,-0.39,-0.22,0.14,0.89,64181
51,-0.41,-1.38,-0.19,-10.75,-0.38,25.50,5.36,10.29,-0.39,-0.39,-0.22,0.14,0.89,64222
52,-0.41,-1.38,-0.19,-12.06,0.88,17.06,5.36,10.29,-0.39,-0.39,-0.22,0.14,0.89,64262
53,-0.01,-0.78,-1.08,-12.06,0.88,17.06,5.36,10.29,-0.39,-0.39,-0.22,0.14,0.89,64305
54,-0.16,-0.81,-0.94,-12.06,0.88,17.06,5.36,10.29,-0.39,-0.39,-0.22,0.14,0.89,64346
55,-0.16,-0.81,-0.94,-12.06,0.88,17.06,3.75,9.11,-0.32,-0.39,-0.22,0.14,0.89,64387
56,-0.16,-0.81,-0.94,-12.06,0.88,17.06,3.40,8.45,-0.66,-0.39,-0.22,0.14,0.89,64428
57,-0.16,-0.81,-0.94,-12.06,0.88,17.06,3.44,7.92,-0.93,-0.39,-0.22,0.14,0.89,64466
58,-0.16,-0.81,-0.94,-15.31,-5.94,20.25,3.44,7.92,-0.93,-0.39,-0.22,0.14,0.89,64507
59,0.40,0.03,-0.44,-15.31,-5.94,20.25,3.44,7.92,-0.93,-0.39,-0.22,0.14,0.89,64548
60,0.40,0.03,-0.44,-15.31,-5.94,20.25,4.89,9.49,0.07,-0.39,-0.22,0.14,0.89,64588
61,0.40,0.03,-0.44,-15.31,-5.94,20.25,5.28,10.75,-0.36,-0.39,-0.22,0.14,0.89,64628
62,0.40,0.03,-0.44,-15.31,-5.94,20.25,4.97,11.63,-0.58,-0.39,-0.22,0.14,0.89,64667
63,-0.21,0.07,1.54,-15.31,-5.94,20.25,4.97,11.63,-0.58,-0.39,-0.22,0.14,0.89,64708
64,-0.21,0.07,1.54,-15.31,-5.94,20.25,3.55,11.98,0.03,-0.39,-0.22,0.14,0.89,64749
65,-0.94,1.59,1.36,-15.31,-5.94,20.25,3.55,11.98,0.03,-0.39,-0.22,0.14,0.89,64788
66,-0.94,1.59,1.36,-15.31,-5.94,20.25,4.66,10.25,-1.50,-0.39,-0.22,0.14,0.89,64828
67,-0.94,1.59,1.36,-15.31,-5.94,20.25,4.78,9.98,-0.66,-0.39,-0.22,0.14,0.89,64868
68,-0.43,0.62,1.74,-15.31,-5.94,20.25,4.78,9.98,-0.66,-0.39,-0.22,0.14,0.89,64908
69,-0.52,1.36,1.35,-15.31,-5.94,20.25,4.78,9.98,-0.66,-0.39,-0.22,0.14,0.89,64948
70,-0.52,1.36,1.35,-15.31,-5.94,20.25,5.85,7.50,1.29,-0.39,-0.22,0.14,0.89,64988
71,-0.52,1.36,1.35,-15.31,-5.94,20.25,5.47,6.84,1.56,-0.39,-0.22,0.14,0.89,65029
72,-0.52,1.36,1.35,-15.31,-5.94,20.25,4.24,6.08,2.06,-0.39,-0.22,0.14,0.89,65067
73,-0.66,0.62,1.41,-15.31,-5.94,20.25,4.24,6.08,2.06,-0.39,-0.22,0.14,0.89,65106
74,-0.66,0.62,1.41,-15.31,-5.94,20.25,3.32,5.39,0.99,-0.39,-0.22,0.14,0.89,65147
75,0.21,-0.64,0.13,-15.31,-5.94,20.25,3.32,5.39,0.99,-0.39,-0.22,0.14,0.89,65187
76,0.21,-0.64,0.13,-15.31,-5.94,20.25,4.02,5.73,1.14,-0.39,-0.22,0.14,0.89,65227
77,0.21,-0.64,0.13,-15.31,-5.94,20.25,4.74,6.73,1.29,-0.39,-0.22,0.14,0.89,65265
78,0.72,-1.04,-1.26,-15.31,-5.94,20.25,4.74,6.73,1.29,-0.39,-0.22,0.14,0.89,65306
79,1.01,-0.95,-2.08,-15.31,-5.94,20.25,4.74,6.73,1.29,-0.39,-0.22,0.14,0.89,65346
80,1.01,-0.95,-2.08,-15.31,-5.94,20.25,4.47,8.41,1.29,-0.39,-0.22,0.14,0.89,65385
81,1.01,-0.95,-2.08,-15.31,-5.94,20.25,4.78,9.41,-0.16,-0.39,-0.22,0.14,0.89,65426
82,1.01,-0.95,-2.08,-15.31,-5.94,20.25,5.97,10.37,-0.66,-0.39,-0.22,0.14,0.89,65465
83,0.55,-1.76,-1.82,-15.31,-5.94,20.25,5.97,10.37,-0.66,-0.39,-0.22,0.14,0.89,65507
84,-0.12,-2.57,-1.36,-15.31,-5.94,20.25,5.97,10.37,-0.66,-0.39,-0.22,0.14,0.89,65548
85,-0.12,-2.57,-1.36,-15.31,-5.94,20.25,4.86,10.33,-0.47,-0.39,-0.22,0.14,0.89,65590
86,-0.12,-2.57,-1.36,-15.31,-5.94,20.25,6.01,10.98,-0.01,-0.39,-0.22,0.14,0.89,65631
87,-0.12,-2.57,-1.36,-15.31,-5.94,20.25,4.82,10.29,-0.39,-0.39,-0.22,0.14,0.89,65672
88,-0.12,-2.57,-1.36,-13.00,-5.75,22.19,4.82,10.29,-0.39,-0.39,-0.22,0.14,0.89,65714
89,-0.09,-0.06,-0.71,-13.00,-5.75,22.19,4.82,10.29,-0.39,-0.39,-0.22,0.14,0.89,65756
90,0.32,0.82,-0.53,-13.00,-5.75,22.19,4.82,10.29,-0.39,-0.39,-0.22,0.14,0.89,65797
91,0.32,0.82,-0.53,-13.00,-5.75,22.19,3.82,8.11,0.11,-0.39,-0.22,0.14,0.89,65838
92,0.32,0.82,-0.53,-13.00,-5.75,22.19,1.91,7.69,-0.24,-0.39,-0.22,0.14,0.89,65878
93,0.32,0.82,-0.53,-13.00,-5.75,22.19,2.79,8.03,-0.36,-0.39,-0.22,0.14,0.89,65915
