,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,1.11,-1.55,-1.45,7.44,-6.75,14.75,9.68,-1.85,3.67,-0.05,-0.58,0.18,0.79,637283
1,1.11,-1.55,-1.45,7.44,-6.75,14.75,14.70,-1.20,1.83,-0.05,-0.58,0.18,0.79,637324
2,1.11,-1.55,-1.45,7.44,-6.75,14.75,12.14,-1.28,4.78,-0.05,-0.58,0.18,0.79,637363
3,-0.51,0.57,-1.67,7.44,-6.75,14.75,12.14,-1.28,4.78,-0.05,-0.58,0.18,0.79,637404
4,0.20,0.42,-2.99,7.44,-6.75,14.75,12.14,-1.28,4.78,-0.05,-0.58,0.18,0.79,637445
5,0.20,0.42,-2.99,7.44,-6.75,14.75,12.86,2.02,2.86,-0.05,-0.58,0.18,0.79,637487
6,0.20,0.42,-2.99,7.44,-6.75,14.75,17.69,2.71,3.52,-0.05,-0.58,0.18,0.79,637526
7,0.20,0.42,-2.99,7.44,-6.75,14.75,14.63,3.55,5.32,-0.05,-0.58,0.18,0.79,637563
8,-0.91,0.49,1.24,7.44,-6.75,14.75,14.63,3.55,5.32,-0.05,-0.58,0.18,0.79,637603
9,-0.91,0.49,1.24,7.44,-6.75,14.75,12.75,3.20,3.36,-0.05,-0.58,0.18,0.79,637644
10,-1.22,1.09,2.61,7.44,-6.75,14.75,12.75,3.20,3.36,-0.05,-0.58,0.18,0.79,637683
11,-1.22,1.09,2.61,7.44,-6.75,14.75,11.29,1.10,2.63,-0.05,-0.58,0.18,0.79,637723
12,-1.22,1.09,2.61,7.44,-6.75,14.75,9.53,0.60,2.59,-0.05,-0.58,0.18,0.79,637761
13,-1.00,0.91,4.03,7.44,-6.75,14.75,9.53,0.60,2.59,-0.05,-0.58,0.18,0.79,637801
14,-0.77,0.77,4.27,7.44,-6.75,14.75,9.53,0.60,2.59,-0.05,-0.58,0.18,0.79,637840
15,-0.77,0.77,4.27,7.44,-6.75,14.75,5.05,-3.50,2.63,-0.05,-0.58,0.18,0.79,637878
16,-0.77,0.77,4.27,7.44,-6.75,14.75,3.36,-4.15,2.90,-0.05,-0.58,0.18,0.79,637917
17,-0.77,0.77,4.27,5.69,-0.06,13.88,3.36,-4.15,2.90,-0.05,-0.58,0.18,0.79,637956
18,-0.60,0.22,4.41,5.69,-0.06,13.88,3.36,-4.15,2.90,-0.05,-0.58,0.18,0.79,637995
19,-0.60,0.22,4.41,5.69,-0.06,13.88,-5.26,-5.22,2.63,-0.05,-0.58,0.18,0.79,638034
20,-0.60,0.22,4.41,5.69,-0.06,13.88,-8.05,-4.99,2.71,-0.05,-0.58,0.18,0.79,638075
21,-0.60,0.22,4.41,5.69,-0.06,13.88,-10.08,-5.18,3.59,-0.05,-0.58,0.18,0.79,638114
22,-0.54,0.04,-0.38,5.69,-0.06,13.88,-10.08,-5.18,3.59,-0.05,-0.58,0.18,0.79,638155
23,-0.62,-0.18,-1.28,5.69,-0.06,13.88,-10.08,-5.18,3.59,-0.05,-0.58,0.18,0.79,638196
24,-0.62,-0.18,-1.28,5.69,-0.06,13.88,-6.48,-6.60,1.14,-0.05,-0.58,0.18,0.79,638238
25,-0.62,-0.18,-1.28,5.69,-0.06,13.88,-4.14,-6.79,1.91,-0.05,-0.58,0.18,0.79,638279
26,-0.62,-0.18,-1.28,5.69,-0.06,13.88,-2.23,-6.79,1.75,-0.05,-0.58,0.18,0.79,638320
27,-0.62,-0.18,-1.28,5.69,-0.06,13.88,-0.54,-6.98,2.52,-0.05,-0.58,0.18,0.79,638360
