,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.01,0.00,-0.01,7.31,-14.94,-4.81,-9.08,3.36,1.41,-0.13,0.63,0.40,0.64,505758
1,-0.01,0.00,-0.01,7.31,-14.94,-4.81,-9.04,3.36,1.30,-0.13,0.63,0.40,0.64,505798
2,-0.01,0.00,-0.01,7.31,-14.94,-4.81,-9.08,3.36,1.41,-0.13,0.63,0.40,0.64,505837
3,-0.03,0.04,-0.06,7.31,-14.94,-4.81,-9.08,3.36,1.41,-0.13,0.63,0.40,0.64,505877
4,0.01,0.02,-0.02,7.31,-14.94,-4.81,-9.08,3.36,1.41,-0.13,0.63,0.40,0.64,505917
5,0.01,0.02,-0.02,7.31,-14.94,-4.81,-9.08,3.28,1.30,-0.13,0.63,0.40,0.64,505957
6,0.01,0.02,-0.02,7.31,-14.94,-4.81,-9.08,3.28,1.34,-0.13,0.63,0.40,0.64,505997
7,0.01,0.02,-0.02,7.31,-14.94,-4.81,-9.08,3.28,1.30,-0.13,0.63,0.40,0.64,506035
8,0.00,0.00,-0.00,7.31,-14.94,-4.81,-9.08,3.28,1.30,-0.13,0.63,0.40,0.64,506074
9,0.00,0.00,-0.00,7.31,-14.94,-4.81,-9.08,3.28,1.34,-0.13,0.63,0.40,0.64,506115
10,0.00,-0.00,0.00,7.31,-14.94,-4.81,-9.08,3.28,1.34,-0.13,0.63,0.40,0.64,506155
11,0.00,-0.00,0.00,7.31,-14.94,-4.81,-9.12,3.28,1.34,-0.13,0.63,0.40,0.64,506194
12,0.00,-0.00,0.00,7.31,-14.94,-4.81,-9.08,3.28,1.30,-0.13,0.63,0.40,0.64,506232
13,0.00,-0.00,0.00,7.31,-14.94,-4.81,-9.08,3.28,1.30,-0.13,0.63,0.40,0.64,506272
14,0.01,0.01,-0.01,7.31,-14.94,-4.81,-9.08,3.28,1.30,-0.13,0.63,0.40,0.64,506312
15,0.01,0.01,-0.01,7.31,-14.94,-4.81,-9.08,3.24,1.30,-0.13,0.63,0.40,0.64,506352
16,0.01,0.01,-0.01,7.31,-14.94,-4.81,-9.12,3.28,1.18,-0.13,0.63,0.40,0.64,506391
17,0.01,0.01,-0.01,7.31,-14.94,-4.81,-9.12,3.28,1.34,-0.13,0.63,0.40,0.64,506429
18,-0.02,0.02,-0.04,7.31,-14.94,-4.81,-9.12,3.28,1.34,-0.13,0.63,0.40,0.64,506468
19,0.04,0.04,-0.04,7.31,-14.94,-4.81,-9.12,3.28,1.34,-0.13,0.63,0.40,0.64,506508
20,0.04,0.04,-0.04,7.31,-14.94,-4.81,-9.12,3.24,1.57,-0.13,0.63,0.40,0.64,506548
21,0.04,0.04,-0.04,7.31,-14.94,-4.81,-9.00,3.16,1.18,-0.13,0.63,0.40,0.64,506586
22,-0.02,0.06,-0.07,7.31,-14.94,-4.81,-9.00,3.16,1.18,-0.13,0.63,0.40,0.64,506626
23,-0.02,0.00,-0.05,7.31,-14.94,-4.81,-9.00,3.16,1.18,-0.13,0.63,0.40,0.64,506667
24,-0.02,0.00,-0.05,7.31,-14.94,-4.81,-9.16,3.09,1.14,-0.13,0.63,0.40,0.64,506706
25,-0.02,0.00,-0.05,7.31,-14.94,-4.81,-9.27,3.13,1.14,-0.13,0.63,0.40,0.64,506747
