,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.84,-0.30,0.87,-0.88,-13.63,31.63,-6.37,8.47,1.11,-0.24,0.05,-0.20,0.95,296652
1,0.84,-0.30,0.87,-0.88,-13.63,31.63,-6.41,8.01,1.03,-0.24,0.05,-0.20,0.95,296694
2,0.84,-0.30,0.87,-0.88,-13.63,31.63,-6.75,7.44,1.64,-0.24,0.05,-0.20,0.95,296733
3,0.30,-0.79,0.16,-0.88,-13.63,31.63,-6.75,7.44,1.64,-0.24,0.05,-0.20,0.95,296773
4,0.30,-0.79,0.16,-0.88,-13.63,31.63,-6.94,7.48,2.22,-0.24,0.05,-0.20,0.95,296815
5,-0.99,0.34,-0.80,-0.88,-13.63,31.63,-6.94,7.48,2.22,-0.24,0.05,-0.20,0.95,296855
6,-0.99,0.34,-0.80,-0.88,-13.63,31.63,-6.87,8.63,1.18,-0.24,0.05,-0.20,0.95,296897
7,-0.99,0.34,-0.80,-0.88,-13.63,31.63,-6.87,9.12,0.92,-0.24,0.05,-0.20,0.95,296937
8,-1.30,0.06,-1.34,-0.88,-13.63,31.63,-6.87,9.12,0.92,-0.24,0.05,-0.20,0.95,296978
9,-1.32,0.07,-1.21,-0.88,-13.63,31.63,-6.87,9.12,0.92,-0.24,0.05,-0.20,0.95,297019
10,-1.32,0.07,-1.21,-0.88,-13.63,31.63,-6.68,9.85,2.83,-0.24,0.05,-0.20,0.95,297060
11,-1.32,0.07,-1.21,-0.88,-13.63,31.63,-7.55,10.20,2.79,-0.24,0.05,-0.20,0.95,297102
12,-1.32,0.07,-1.21,-0.88,-13.63,31.63,-8.25,11.27,2.11,-0.24,0.05,-0.20,0.95,297143
13,-1.32,0.07,-1.21,-1.94,-8.00,28.06,-8.25,11.27,2.11,-0.24,0.05,-0.20,0.95,297184
14,-1.32,0.07,-1.21,-1.94,-8.00,28.06,-7.59,11.50,1.95,-0.24,0.05,-0.20,0.95,297226
15,-2.30,0.42,-2.28,-1.94,-8.00,28.06,-7.59,11.50,1.95,-0.24,0.05,-0.20,0.95,297268
16,-2.30,0.42,-2.28,-1.94,-8.00,28.06,-6.10,8.82,0.46,-0.24,0.05,-0.20,0.95,297308
17,-2.30,0.42,-2.28,-1.94,-8.00,28.06,-4.95,7.70,-0.12,-0.24,0.05,-0.20,0.95,297349
18,-2.30,0.42,-2.28,-1.94,-8.00,28.06,-4.18,6.63,-0.50,-0.24,0.05,-0.20,0.95,297389
19,-1.12,0.17,-0.56,-1.94,-8.00,28.06,-4.18,6.63,-0.50,-0.24,0.05,-0.20,0.95,297430
20,-1.12,0.17,-0.56,-1.94,-8.00,28.06,-3.92,4.68,-1.42,-0.24,0.05,-0.20,0.95,297470
21,0.39,-0.02,0.79,-1.94,-8.00,28.06,-3.92,4.68,-1.42,-0.24,0.05,-0.20,0.95,297510
22,0.39,-0.02,0.79,-1.94,-8.00,28.06,-5.18,5.52,-1.07,-0.24,0.05,-0.20,0.95,297551
23,0.39,-0.02,0.79,-1.94,-8.00,28.06,-6.29,6.29,-0.66,-0.24,0.05,-0.20,0.95,297590
24,0.39,-0.02,0.79,-2.88,-23.75,26.06,-6.29,6.29,-0.66,-0.24,0.05,-0.20,0.95,297630
25,2.35,-0.53,1.89,-2.88,-23.75,26.06,-6.29,6.29,-0.66,-0.24,0.05,-0.20,0.95,297671
26,2.35,-0.53,1.89,-2.88,-23.75,26.06,-6.60,9.93,0.92,-0.24,0.05,-0.20,0.95,297711
27,2.35,-0.53,1.89,-2.88,-23.75,26.06,-7.10,10.69,1.30,-0.24,0.05,-0.20,0.95,297751
28,2.35,-0.53,1.89,-2.88,-23.75,26.06,-7.75,11.11,1.68,-0.24,0.05,-0.20,0.95,297792
29,2.35,-0.53,1.89,-2.56,-6.88,27.69,-7.75,11.11,1.68,-0.24,0.05,-0.20,0.95,297832
30,1.82,-0.49,1.63,-2.56,-6.88,27.69,-7.75,11.11,1.68,-0.24,0.05,-0.20,0.95,297873
31,1.82,-0.49,1.63,-2.56,-6.88,27.69,-8.40,9.70,1.88,-0.24,0.05,-0.20,0.95,297915
32,1.82,-0.49,1.63,-2.56,-6.88,27.69,-6.48,9.73,0.15,-0.24,0.05,-0.20,0.95,297955
33,1.82,-0.49,1.63,-2.56,-6.88,27.69,-5.95,9.28,0.38,-0.24,0.05,-0.20,0.95,297996
34,1.82,-0.49,1.63,-2.56,-6.88,27.69,-6.98,8.55,1.61,-0.24,0.05,-0.20,0.95,298034
35,0.98,0.00,1.09,-2.56,-6.88,27.69,-6.98,8.55,1.61,-0.24,0.05,-0.20,0.95,298075
36,0.43,-0.46,0.19,-2.56,-6.88,27.69,-6.98,8.55,1.61,-0.24,0.05,-0.20,0.95,298115
37,0.43,-0.46,0.19,-2.56,-6.88,27.69,-8.74,7.36,2.22,-0.24,0.05,-0.20,0.95,298155
38,0.43,-0.46,0.19,-2.56,-6.88,27.69,-7.63,7.63,1.14,-0.24,0.05,-0.20,0.95,298196
39,0.43,-0.46,0.19,-2.56,-6.88,27.69,-7.90,8.43,0.80,-0.24,0.05,-0.20,0.95,298234
