,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.20,1.75,2.49,0.38,0.47,0.12,0.79,559551
1,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,559590
2,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,559626
3,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,559664
4,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,559704
5,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,559741
6,0.00,0.01,0.01,1.88,-1.88,-9.38,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,559778
7,0.01,0.01,0.00,1.88,-1.88,-9.38,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,559816
8,0.01,0.01,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,559855
9,0.00,0.01,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,559893
10,0.00,0.01,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,559930
11,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,559969
12,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560007
13,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,560045
14,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560081
15,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560120
16,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560158
17,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560197
18,0.00,0.00,0.00,1.88,-1.88,-9.38,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560235
19,0.00,0.00,0.00,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560272
20,0.00,0.00,0.01,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560311
21,0.00,0.00,0.01,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560349
22,0.00,0.00,0.01,1.06,-2.44,-6.69,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560387
23,0.00,0.00,0.01,1.06,-2.44,-6.69,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,560423
24,0.00,0.01,0.01,1.06,-2.44,-6.69,-9.23,1.75,2.49,0.38,0.47,0.12,0.79,560462
25,0.00,0.01,0.01,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560501
26,0.00,0.01,0.01,1.06,-2.44,-6.69,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560541
27,0.00,0.01,0.01,1.06,-2.44,-6.69,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560578
28,0.00,0.00,-0.01,1.06,-2.44,-6.69,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560615
29,0.00,0.01,-0.01,1.06,-2.44,-6.69,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560654
30,0.00,0.01,-0.01,1.06,-2.44,-6.69,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,560693
31,0.00,0.01,-0.01,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560730
32,0.01,0.02,-0.03,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560769
33,0.01,0.03,-0.04,1.06,-2.44,-6.69,-9.20,1.75,2.45,0.38,0.47,0.12,0.79,560806
34,0.01,0.03,-0.04,1.06,-2.44,-6.69,-9.16,1.75,2.45,0.38,0.47,0.12,0.79,560845
35,0.01,0.03,-0.04,1.06,-2.44,-6.69,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,560882
36,-0.02,0.07,-0.03,1.06,-2.44,-6.69,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,560922
37,-0.00,0.06,-0.01,1.06,-2.44,-6.69,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,560962
38,-0.00,0.06,-0.01,1.06,-2.44,-6.69,-9.27,1.71,2.30,0.38,0.47,0.12,0.79,561001
39,-0.00,0.06,-0.01,1.06,-2.44,-6.69,-9.27,1.75,2.30,0.38,0.47,0.12,0.79,561041
40,-0.00,0.06,-0.01,1.06,-2.44,-6.69,-9.27,1.75,2.30,0.38,0.47,0.12,0.79,561079
41,0.02,0.04,0.04,1.06,-2.44,-6.69,-9.27,1.75,2.30,0.38,0.47,0.12,0.79,561117
42,0.04,0.02,0.07,1.06,-2.44,-6.69,-9.27,1.75,2.30,0.38,0.47,0.12,0.79,561156
43,0.04,0.02,0.07,1.06,-2.44,-6.69,-9.23,1.75,2.26,0.38,0.47,0.12,0.79,561193
44,0.04,0.02,0.07,1.06,-2.44,-6.69,-9.27,1.75,2.26,0.38,0.47,0.12,0.79,561230
45,0.04,-0.06,0.02,1.06,-2.44,-6.69,-9.27,1.75,2.26,0.38,0.47,0.12,0.79,561269
46,0.01,0.03,0.05,1.06,-2.44,-6.69,-9.27,1.75,2.26,0.38,0.47,0.12,0.79,561308
