,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.15,-0.01,0.00,-14.63,-22.63,-5.50,-7.85,-1.68,5.38,0.11,0.65,-0.06,0.75,103010
1,0.15,-0.01,0.00,-12.56,-31.38,-0.38,-7.85,-1.68,5.38,0.11,0.65,-0.06,0.75,103050
2,0.05,0.00,-0.01,-12.56,-31.38,-0.38,-7.85,-1.68,5.38,0.11,0.65,-0.06,0.75,103091
3,0.05,0.00,-0.01,-12.56,-31.38,-0.38,-7.89,-1.68,5.49,0.11,0.65,-0.06,0.75,103134
4,0.07,0.01,0.02,-12.56,-31.38,-0.38,-7.89,-1.68,5.49,0.11,0.65,-0.06,0.75,103175
5,0.07,0.01,0.02,-12.56,-31.38,-0.38,-7.85,-1.57,5.27,0.11,0.65,-0.06,0.75,103216
6,0.07,0.01,0.02,-12.56,-31.38,-0.38,-7.85,-1.57,5.38,0.11,0.65,-0.06,0.75,103255
7,0.09,-0.00,0.10,-12.56,-31.38,-0.38,-7.85,-1.57,5.38,0.11,0.65,-0.06,0.75,103297
8,0.02,0.01,0.19,-12.56,-31.38,-0.38,-7.85,-1.57,5.38,0.11,0.65,-0.06,0.75,103337
9,0.02,0.01,0.19,-12.56,-31.38,-0.38,-7.81,-1.95,5.72,0.11,0.65,-0.06,0.75,103377
10,0.02,0.01,0.19,-12.56,-31.38,-0.38,-8.00,-2.14,5.88,0.11,0.65,-0.06,0.75,103417
11,0.02,0.01,0.19,-12.56,-31.38,-0.38,-8.00,-2.30,5.99,0.11,0.65,-0.06,0.75,103458
12,0.02,0.01,0.19,-13.19,-31.44,-0.75,-8.00,-2.30,5.99,0.11,0.65,-0.06,0.75,103497
13,-1.09,-0.03,0.07,-13.19,-31.44,-0.75,-8.00,-2.30,5.99,0.11,0.65,-0.06,0.75,103537
14,-1.09,-0.03,0.07,-13.19,-31.44,-0.75,-7.93,-2.76,6.22,0.11,0.65,-0.06,0.75,103579
15,-1.09,-0.03,0.07,-13.19,-31.44,-0.75,-7.89,-2.76,5.72,0.11,0.65,-0.06,0.75,103621
16,-1.09,-0.03,0.07,-13.19,-31.44,-0.75,-7.81,-3.06,5.53,0.11,0.65,-0.06,0.75,103663
17,-1.09,-0.03,0.07,-13.19,-31.44,-0.75,-7.58,-3.14,5.72,0.11,0.65,-0.06,0.75,103703
18,-0.74,-0.43,-0.37,-13.19,-31.44,-0.75,-7.58,-3.14,5.72,0.11,0.65,-0.06,0.75,103745
19,-0.62,-0.42,-0.35,-13.19,-31.44,-0.75,-7.58,-3.14,5.72,0.11,0.65,-0.06,0.75,103787
20,-0.62,-0.42,-0.35,-13.19,-31.44,-0.75,-6.39,-3.21,4.88,0.11,0.65,-0.06,0.75,103830
21,-0.62,-0.42,-0.35,-13.19,-31.44,-0.75,-6.55,-3.60,4.84,0.11,0.65,-0.06,0.75,103872
22,-0.62,-0.42,-0.35,-13.19,-31.44,-0.75,-6.24,-3.48,4.34,0.11,0.65,-0.06,0.75,103915
23,-0.62,-0.42,-0.35,-13.19,-31.44,-0.75,-6.09,-3.21,5.07,0.11,0.65,-0.06,0.75,103956
