,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,2.71,-0.86,0.67,9.69,-18.06,23.88,-6.21,4.60,-0.66,-0.23,0.45,0.56,0.65,319616
1,2.71,-0.86,0.67,9.69,-18.06,23.88,-8.82,7.40,1.88,-0.23,0.45,0.56,0.65,319655
2,2.71,-0.86,0.67,9.69,-18.06,23.88,-8.78,8.43,3.02,-0.23,0.45,0.56,0.65,319694
3,2.71,-0.86,0.67,9.69,-18.06,23.88,-7.75,10.08,3.37,-0.23,0.45,0.56,0.65,319733
4,2.71,-0.86,0.67,12.56,1.25,20.38,-7.75,10.08,3.37,-0.23,0.45,0.56,0.65,319772
5,3.97,-2.28,-1.31,12.56,1.25,20.38,-7.75,10.08,3.37,-0.23,0.45,0.56,0.65,319811
6,3.97,-2.28,-1.31,12.56,1.25,20.38,-6.25,11.42,5.02,-0.23,0.45,0.56,0.65,319851
7,3.97,-2.28,-1.31,12.56,1.25,20.38,-5.71,11.46,5.93,-0.23,0.45,0.56,0.65,319891
8,3.97,-2.28,-1.31,12.56,1.25,20.38,-5.60,10.96,5.97,-0.23,0.45,0.56,0.65,319930
9,2.66,-0.21,-1.34,12.56,1.25,20.38,-5.60,10.96,5.97,-0.23,0.45,0.56,0.65,319971
10,2.66,-0.21,-1.34,12.56,1.25,20.38,-5.98,9.85,5.05,-0.23,0.45,0.56,0.65,320012
11,2.00,0.23,-0.92,12.56,1.25,20.38,-5.98,9.85,5.05,-0.23,0.45,0.56,0.65,320051
12,2.00,0.23,-0.92,12.56,1.25,20.38,-5.26,7.89,5.28,-0.23,0.45,0.56,0.65,320091
13,2.00,0.23,-0.92,12.56,1.25,20.38,-5.64,7.29,5.36,-0.23,0.45,0.56,0.65,320128
14,1.11,0.50,-0.30,12.56,1.25,20.38,-5.64,7.29,5.36,-0.23,0.45,0.56,0.65,320167
15,0.41,0.62,0.06,12.56,1.25,20.38,-5.64,7.29,5.36,-0.23,0.45,0.56,0.65,320207
16,0.41,0.62,0.06,12.56,1.25,20.38,-4.91,5.64,5.09,-0.23,0.45,0.56,0.65,320245
17,0.41,0.62,0.06,12.56,1.25,20.38,-4.57,5.75,5.21,-0.23,0.45,0.56,0.65,320284
18,0.41,0.62,0.06,12.56,1.25,20.38,-4.91,6.29,4.94,-0.23,0.45,0.56,0.65,320322
19,-0.98,0.26,0.65,12.56,1.25,20.38,-4.91,6.29,4.94,-0.23,0.45,0.56,0.65,320361
20,-0.98,0.26,0.65,12.56,1.25,20.38,-5.26,7.25,5.05,-0.23,0.45,0.56,0.65,320399
21,-0.98,0.26,0.65,12.56,1.25,20.38,-6.18,7.93,4.82,-0.23,0.45,0.56,0.65,320439
22,-0.98,0.26,0.65,12.56,1.25,20.38,-6.45,8.70,4.86,-0.23,0.45,0.56,0.65,320477
23,-2.76,1.23,0.97,12.56,1.25,20.38,-6.45,8.70,4.86,-0.23,0.45,0.56,0.65,320516
24,-3.46,1.65,0.77,12.56,1.25,20.38,-6.45,8.70,4.86,-0.23,0.45,0.56,0.65,320553
25,-3.46,1.65,0.77,12.56,1.25,20.38,-7.10,11.65,4.63,-0.23,0.45,0.56,0.65,320592
26,-3.46,1.65,0.77,12.56,1.25,20.38,-7.13,12.11,4.25,-0.23,0.45,0.56,0.65,320631
27,-4.29,1.86,0.04,12.56,1.25,20.38,-7.13,12.11,4.25,-0.23,0.45,0.56,0.65,320671
28,-4.28,1.61,-0.30,12.56,1.25,20.38,-7.32,11.34,2.33,-0.23,0.45,0.56,0.65,320750
29,-4.28,1.61,-0.30,12.56,1.25,20.38,-7.29,10.50,1.61,-0.23,0.45,0.56,0.65,320791
30,-4.28,1.61,-0.30,12.56,1.25,20.38,-6.33,8.70,1.07,-0.23,0.45,0.56,0.65,320830
31,-2.57,0.46,-0.63,12.56,1.25,20.38,-6.33,8.70,1.07,-0.23,0.45,0.56,0.65,320870
32,-2.57,0.46,-0.63,12.56,1.25,20.38,-5.52,6.90,-0.08,-0.23,0.45,0.56,0.65,320910
33,-2.57,0.46,-0.63,12.56,1.25,20.38,-5.07,6.25,-0.23,-0.23,0.45,0.56,0.65,320950
34,-2.57,0.46,-0.63,12.56,1.25,20.38,-4.88,5.60,-1.15,-0.23,0.45,0.56,0.65,320990
35,-2.57,0.46,-0.63,12.56,1.25,20.38,-4.49,5.60,-1.61,-0.23,0.45,0.56,0.65,321029
36,1.02,-0.20,0.52,12.56,1.25,20.38,-4.49,5.60,-1.61,-0.23,0.45,0.56,0.65,321070
37,2.04,-0.50,0.89,12.56,1.25,20.38,-4.49,5.60,-1.61,-0.23,0.45,0.56,0.65,321110
38,2.04,-0.50,0.89,12.56,1.25,20.38,-6.87,8.66,-0.00,-0.23,0.45,0.56,0.65,321149
39,2.04,-0.50,0.89,12.56,1.25,20.38,-7.17,9.85,0.88,-0.23,0.45,0.56,0.65,321189
40,2.04,-0.50,0.89,12.56,1.25,20.38,-7.36,10.85,1.80,-0.23,0.45,0.56,0.65,321227
41,4.10,-1.17,0.57,12.56,1.25,20.38,-7.36,10.85,1.80,-0.23,0.45,0.56,0.65,321267
42,3.88,-1.17,0.30,12.56,1.25,20.38,-7.36,10.85,1.80,-0.23,0.45,0.56,0.65,321307
43,3.88,-1.17,0.30,12.56,1.25,20.38,-7.59,12.07,3.98,-0.23,0.45,0.56,0.65,321347
44,3.88,-1.17,0.30,12.56,1.25,20.38,-7.40,11.88,3.90,-0.23,0.45,0.56,0.65,321388
45,3.88,-1.17,0.30,12.56,1.25,20.38,-6.83,11.11,4.25,-0.23,0.45,0.56,0.65,321426
46,3.49,-1.89,-0.66,12.56,1.25,20.38,-6.83,11.11,4.25,-0.23,0.45,0.56,0.65,321466
47,3.49,-1.89,-0.66,12.56,1.25,20.38,-5.91,10.08,5.28,-0.23,0.45,0.56,0.65,321507
48,2.43,-0.71,-0.72,12.56,1.25,20.38,-5.91,10.08,5.28,-0.23,0.45,0.56,0.65,321548
49,2.43,-0.71,-0.72,12.56,1.25,20.38,-3.53,7.97,5.67,-0.23,0.45,0.56,0.65,321588
50,2.43,-0.71,-0.72,12.56,1.25,20.38,-3.80,7.32,5.63,-0.23,0.45,0.56,0.65,321626
51,2.43,-0.71,-0.72,12.56,1.25,20.38,-4.18,6.86,5.59,-0.23,0.45,0.56,0.65,321667
52,-0.02,-0.07,0.47,12.56,1.25,20.38,-4.18,6.86,5.59,-0.23,0.45,0.56,0.65,321707
53,-0.02,-0.07,0.47,12.56,1.25,20.38,-5.37,6.59,4.67,-0.23,0.45,0.56,0.65,321746
54,-0.02,-0.07,0.47,12.56,1.25,20.38,-5.98,6.98,4.17,-0.23,0.45,0.56,0.65,321786
55,-0.02,-0.07,0.47,12.56,1.25,20.38,-6.29,7.44,3.94,-0.23,0.45,0.56,0.65,321824
56,-1.81,0.53,0.78,12.56,1.25,20.38,-6.29,7.44,3.94,-0.23,0.45,0.56,0.65,321863
57,-2.17,1.19,0.74,12.56,1.25,20.38,-6.29,7.44,3.94,-0.23,0.45,0.56,0.65,321902
58,-2.17,1.19,0.74,12.56,1.25,20.38,-7.32,9.28,4.13,-0.23,0.45,0.56,0.65,321942
59,-2.17,1.19,0.74,12.56,1.25,20.38,-7.63,9.31,4.98,-0.23,0.45,0.56,0.65,321980
60,-3.57,2.09,0.09,12.56,1.25,20.38,-7.63,9.31,4.98,-0.23,0.45,0.56,0.65,322019
61,-3.88,1.81,-0.43,12.56,1.25,20.38,-7.63,9.31,4.98,-0.23,0.45,0.56,0.65,322059
62,-3.88,1.81,-0.43,12.56,1.25,20.38,-7.32,11.96,4.40,-0.23,0.45,0.56,0.65,322098
63,-3.88,1.81,-0.43,12.56,1.25,20.38,-6.79,12.38,3.90,-0.23,0.45,0.56,0.65,322138
64,-3.88,1.81,-0.43,12.56,1.25,20.38,-6.14,12.19,3.41,-0.23,0.45,0.56,0.65,322177
65,-3.69,1.03,-0.86,12.56,1.25,20.38,-6.14,12.19,3.41,-0.23,0.45,0.56,0.65,322216
66,-3.69,1.03,-0.86,12.56,1.25,20.38,-5.11,9.35,0.50,-0.23,0.45,0.56,0.65,322258
67,-2.04,0.58,-0.40,12.56,1.25,20.38,-5.11,9.35,0.50,-0.23,0.45,0.56,0.65,322297
68,-2.04,0.58,-0.40,12.56,1.25,20.38,-3.30,6.82,-1.34,-0.23,0.45,0.56,0.65,322337
69,-2.04,0.58,-0.40,12.56,1.25,20.38,-3.19,6.52,-1.84,-0.23,0.45,0.56,0.65,322376
70,-0.15,0.74,0.82,12.56,1.25,20.38,-3.19,6.52,-1.84,-0.23,0.45,0.56,0.65,322418
71,0.62,0.52,1.27,12.56,1.25,20.38,-3.19,6.52,-1.84,-0.23,0.45,0.56,0.65,322457
72,0.62,0.52,1.27,12.56,1.25,20.38,-6.71,7.55,-1.80,-0.23,0.45,0.56,0.65,322496
73,0.62,0.52,1.27,12.56,1.25,20.38,-6.98,8.47,-0.58,-0.23,0.45,0.56,0.65,322536
74,0.62,0.52,1.27,12.56,1.25,20.38,-7.90,8.89,0.42,-0.23,0.45,0.56,0.65,322573
75,2.74,-0.98,0.87,12.56,1.25,20.38,-7.90,8.89,0.42,-0.23,0.45,0.56,0.65,322612
76,3.51,-2.54,0.13,12.56,1.25,20.38,-7.90,8.89,0.42,-0.23,0.45,0.56,0.65,322651
77,3.51,-2.54,0.13,12.56,1.25,20.38,-7.06,10.81,1.88,-0.23,0.45,0.56,0.65,322690
78,3.51,-2.54,0.13,12.56,1.25,20.38,-6.25,11.19,2.30,-0.23,0.45,0.56,0.65,322728
79,4.18,-4.16,-1.03,12.56,1.25,20.38,-6.25,11.19,2.30,-0.23,0.45,0.56,0.65,322768
80,4.18,-4.71,-1.41,12.56,1.25,20.38,-6.25,11.19,2.30,-0.23,0.45,0.56,0.65,322808
81,4.18,-4.71,-1.41,12.56,1.25,20.38,-5.14,11.15,2.95,-0.23,0.45,0.56,0.65,322849
82,4.18,-4.71,-1.41,12.56,1.25,20.38,-4.26,11.15,3.60,-0.23,0.45,0.56,0.65,322890
83,4.18,-4.71,-1.41,12.56,1.25,20.38,-3.11,10.16,5.70,-0.23,0.45,0.56,0.65,322929
84,3.26,-1.69,-1.65,12.56,1.25,20.38,-3.11,10.16,5.70,-0.23,0.45,0.56,0.65,322969
85,3.26,-1.69,-1.65,12.56,1.25,20.38,-2.65,8.63,6.89,-0.23,0.45,0.56,0.65,323011
86,1.31,0.14,-0.54,12.56,1.25,20.38,-2.65,8.63,6.89,-0.23,0.45,0.56,0.65,323050
87,1.31,0.14,-0.54,12.56,1.25,20.38,-2.27,7.13,7.85,-0.23,0.45,0.56,0.65,323090
88,1.31,0.14,-0.54,12.56,1.25,20.38,-2.84,7.51,7.27,-0.23,0.45,0.56,0.65,323127
89,-1.53,1.10,0.86,12.56,1.25,20.38,-2.84,7.51,7.27,-0.23,0.45,0.56,0.65,323168
90,-2.21,0.64,1.25,12.56,1.25,20.38,-2.84,7.51,7.27,-0.23,0.45,0.56,0.65,323207
91,-2.21,0.64,1.25,12.56,1.25,20.38,-4.57,9.50,3.83,-0.23,0.45,0.56,0.65,323247
92,-2.21,0.64,1.25,12.56,1.25,20.38,-5.30,10.00,3.60,-0.23,0.45,0.56,0.65,323287
93,-2.21,0.64,1.25,12.56,1.25,20.38,-5.75,10.23,3.14,-0.23,0.45,0.56,0.65,323324
94,-3.51,2.30,1.26,12.56,1.25,20.38,-5.75,10.23,3.14,-0.23,0.45,0.56,0.65,323364
95,-3.66,2.41,1.11,12.56,1.25,20.38,-5.75,10.23,3.14,-0.23,0.45,0.56,0.65,323404
96,-3.66,2.41,1.11,12.56,1.25,20.38,-5.87,10.88,3.37,-0.23,0.45,0.56,0.65,323442
97,-3.66,2.41,1.11,12.56,1.25,20.38,-6.33,10.81,2.56,-0.23,0.45,0.56,0.65,323482
98,-3.66,2.41,1.11,13.25,5.44,19.13,-6.33,10.81,2.56,-0.23,0.45,0.56,0.65,323520
99,-3.26,1.00,0.35,13.25,5.44,19.13,-6.33,10.81,2.56,-0.23,0.45,0.56,0.65,323559
100,-3.26,1.00,0.35,13.25,5.44,19.13,-5.98,8.66,0.11,-0.23,0.45,0.56,0.65,323600
101,-3.26,1.00,0.35,13.25,5.44,19.13,-5.79,8.13,-0.08,-0.23,0.45,0.56,0.65,323640
102,-3.26,1.00,0.35,13.25,5.44,19.13,-6.06,7.21,-0.16,-0.23,0.45,0.56,0.65,323678
103,-0.51,-0.46,0.13,13.25,5.44,19.13,-6.06,7.21,-0.16,-0.23,0.45,0.56,0.65,323718
104,-0.51,-0.46,0.13,13.25,5.44,19.13,-6.56,6.40,-0.04,-0.23,0.45,0.56,0.65,323758
105,-0.51,-0.46,0.13,13.25,5.44,19.13,-6.52,6.29,0.23,-0.23,0.45,0.56,0.65,323798
106,-0.51,-0.46,0.13,13.25,5.44,19.13,-7.40,7.05,1.11,-0.23,0.45,0.56,0.65,323837
107,-0.51,-0.46,0.13,13.25,5.44,19.13,-7.94,7.44,1.88,-0.23,0.45,0.56,0.65,323875
108,2.49,-0.85,-0.60,13.25,5.44,19.13,-7.94,7.44,1.88,-0.23,0.45,0.56,0.65,323916
109,2.59,-1.07,-0.91,13.25,5.44,19.13,-7.94,7.44,1.88,-0.23,0.45,0.56,0.65,323956
110,2.59,-1.07,-0.91,13.25,5.44,19.13,-7.13,8.20,2.45,-0.23,0.45,0.56,0.65,323995
111,2.59,-1.07,-0.91,13.25,5.44,19.13,-7.21,8.43,2.45,-0.23,0.45,0.56,0.65,324034
