,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.16,-0.35,-0.06,7.69,13.81,-21.13,3.79,6.27,-5.83,-0.20,-0.65,0.42,0.61,93806
1,0.09,-1.17,-1.02,7.69,13.81,-21.13,3.79,6.27,-5.83,-0.20,-0.65,0.42,0.61,93847
2,0.09,-1.17,-1.02,7.69,13.81,-21.13,7.00,6.92,-3.99,-0.20,-0.65,0.42,0.61,93889
3,0.08,0.62,-0.45,7.69,13.81,-21.13,7.00,6.92,-3.99,-0.20,-0.65,0.42,0.61,93929
4,0.08,0.62,-0.45,7.69,13.81,-21.13,8.23,9.87,-0.70,-0.20,-0.65,0.42,0.61,93968
5,0.08,0.62,-0.45,7.69,13.81,-21.13,8.61,10.64,-0.51,-0.20,-0.65,0.42,0.61,94006
6,-1.40,0.48,0.93,7.69,13.81,-21.13,8.61,10.64,-0.51,-0.20,-0.65,0.42,0.61,94047
7,-2.33,0.75,1.56,7.69,13.81,-21.13,8.61,10.64,-0.51,-0.20,-0.65,0.42,0.61,94087
8,-2.33,0.75,1.56,7.69,13.81,-21.13,9.88,9.72,-5.68,-0.20,-0.65,0.42,0.61,94127
9,-2.33,0.75,1.56,7.69,13.81,-21.13,9.72,9.18,-5.56,-0.20,-0.65,0.42,0.61,94166
10,-2.33,0.75,1.56,7.69,13.81,-21.13,7.65,8.22,-5.83,-0.20,-0.65,0.42,0.61,94204
11,-1.23,1.02,1.81,7.69,13.81,-21.13,7.65,8.22,-5.83,-0.20,-0.65,0.42,0.61,94244
12,-1.23,1.02,1.81,7.69,13.81,-21.13,6.08,5.39,-2.77,-0.20,-0.65,0.42,0.61,94284
13,-1.23,1.02,1.81,7.69,13.81,-21.13,5.20,4.70,-3.15,-0.20,-0.65,0.42,0.61,94323
14,-1.23,1.02,1.81,7.69,13.81,-21.13,4.05,3.63,-3.19,-0.20,-0.65,0.42,0.61,94363
15,-1.23,1.02,1.81,7.69,13.81,-21.13,3.02,3.32,-2.77,-0.20,-0.65,0.42,0.61,94401
16,0.04,0.55,0.59,7.69,13.81,-21.13,3.02,3.32,-2.77,-0.20,-0.65,0.42,0.61,94440
17,0.04,0.55,0.59,7.69,13.81,-21.13,0.18,4.16,-3.27,-0.20,-0.65,0.42,0.61,94480
18,0.04,0.55,0.59,7.69,13.81,-21.13,1.45,4.96,-5.34,-0.20,-0.65,0.42,0.61,94519
19,0.04,0.55,0.59,7.69,13.81,-21.13,3.59,6.61,-6.14,-0.20,-0.65,0.42,0.61,94557
20,2.93,-0.56,-3.68,7.69,13.81,-21.13,3.59,6.61,-6.14,-0.20,-0.65,0.42,0.61,94596
21,2.93,-0.56,-3.68,7.69,13.81,-21.13,10.18,9.56,-3.46,-0.20,-0.65,0.42,0.61,94638
22,2.51,0.39,-2.79,7.69,13.81,-21.13,10.18,9.56,-3.46,-0.20,-0.65,0.42,0.61,94678
23,2.51,0.39,-2.79,7.69,13.81,-21.13,10.79,11.79,-2.38,-0.20,-0.65,0.42,0.61,94717
24,2.51,0.39,-2.79,7.69,13.81,-21.13,9.30,10.06,-3.34,-0.20,-0.65,0.42,0.61,94756
25,1.67,0.78,-1.12,7.69,13.81,-21.13,9.30,10.06,-3.34,-0.20,-0.65,0.42,0.61,94797
26,1.45,0.74,-0.59,7.69,13.81,-21.13,9.30,10.06,-3.34,-0.20,-0.65,0.42,0.61,94837
27,1.45,0.74,-0.59,7.69,13.81,-21.13,7.12,9.56,-3.57,-0.20,-0.65,0.42,0.61,94877
28,1.45,0.74,-0.59,7.69,13.81,-21.13,6.01,9.14,-4.53,-0.20,-0.65,0.42,0.61,94918
29,1.45,0.74,-0.59,7.69,13.81,-21.13,4.40,7.95,-4.88,-0.20,-0.65,0.42,0.61,94956
30,1.17,0.05,0.75,7.69,13.81,-21.13,4.40,7.95,-4.88,-0.20,-0.65,0.42,0.61,94996
31,0.81,-0.20,0.96,7.69,13.81,-21.13,4.40,7.95,-4.88,-0.20,-0.65,0.42,0.61,95036
32,0.81,-0.20,0.96,7.69,13.81,-21.13,0.49,7.99,-4.11,-0.20,-0.65,0.42,0.61,95077
33,0.81,-0.20,0.96,7.69,13.81,-21.13,1.10,6.50,-4.91,-0.20,-0.65,0.42,0.61,95116
34,0.81,-0.20,0.96,7.69,13.81,-21.13,2.41,7.00,-3.07,-0.20,-0.65,0.42,0.61,95154
35,0.55,-1.03,-0.14,7.69,13.81,-21.13,2.41,7.00,-3.07,-0.20,-0.65,0.42,0.61,95194
36,0.55,-1.03,-0.14,7.69,13.81,-21.13,6.39,8.84,-0.93,-0.20,-0.65,0.42,0.61,95236
37,-1.17,0.54,0.16,7.69,13.81,-21.13,6.39,8.84,-0.93,-0.20,-0.65,0.42,0.61,95275
38,-1.17,0.54,0.16,7.69,13.81,-21.13,7.88,12.05,-1.04,-0.20,-0.65,0.42,0.61,95314
39,-1.17,0.54,0.16,7.69,13.81,-21.13,9.84,11.82,-2.27,-0.20,-0.65,0.42,0.61,95353
40,-3.54,-0.37,1.38,7.69,13.81,-21.13,9.84,11.82,-2.27,-0.20,-0.65,0.42,0.61,95393
