,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.07,0.04,0.05,10.69,-1.94,-23.13,9.53,-0.47,1.06,0.06,-0.64,0.16,0.75,594571
1,0.02,0.04,0.01,10.69,-1.94,-23.13,9.53,-0.47,1.06,0.06,-0.64,0.16,0.75,594610
2,0.02,0.04,0.01,10.69,-1.94,-23.13,9.49,-0.39,1.14,0.06,-0.64,0.16,0.75,594651
3,-0.02,0.01,0.00,10.69,-1.94,-23.13,9.49,-0.39,1.14,0.06,-0.64,0.16,0.75,594690
4,-0.02,0.01,0.00,10.69,-1.94,-23.13,9.53,-0.47,1.14,0.06,-0.64,0.16,0.75,594728
5,0.02,-0.05,-0.01,10.69,-1.94,-23.13,9.53,-0.47,1.14,0.06,-0.64,0.16,0.75,594769
6,0.02,-0.05,-0.01,10.69,-1.94,-23.13,9.57,-0.47,1.18,0.06,-0.64,0.16,0.75,594811
7,0.11,0.06,-0.01,10.69,-1.94,-23.13,9.57,-0.47,1.18,0.06,-0.64,0.16,0.75,594851
8,0.11,0.06,-0.01,10.69,-1.94,-23.13,9.49,-0.43,1.33,0.06,-0.64,0.16,0.75,594891
9,0.11,0.06,-0.01,10.69,-1.94,-23.13,9.57,-0.43,1.06,0.06,-0.64,0.16,0.75,594930
10,0.08,0.03,-0.03,10.69,-1.94,-23.13,9.57,-0.43,1.06,0.06,-0.64,0.16,0.75,594970
11,-0.02,0.02,-0.03,10.69,-1.94,-23.13,9.57,-0.43,1.06,0.06,-0.64,0.16,0.75,595010
12,-0.02,0.02,-0.03,10.69,-1.94,-23.13,9.53,-0.39,1.21,0.06,-0.64,0.16,0.75,595050
13,-0.02,0.02,-0.03,10.69,-1.94,-23.13,9.57,-0.32,1.41,0.06,-0.64,0.16,0.75,595092
14,-0.02,0.02,-0.03,10.69,-1.94,-23.13,9.45,-0.39,1.25,0.06,-0.64,0.16,0.75,595131
15,0.02,0.01,-0.04,10.69,-1.94,-23.13,9.45,-0.39,1.25,0.06,-0.64,0.16,0.75,595171
16,0.01,0.05,-0.04,10.69,-1.94,-23.13,9.45,-0.39,1.25,0.06,-0.64,0.16,0.75,595211
17,0.01,0.05,-0.04,10.69,-1.94,-23.13,9.57,-0.39,1.21,0.06,-0.64,0.16,0.75,595252
18,0.01,0.05,-0.04,10.69,-1.94,-23.13,9.45,-0.28,1.64,0.06,-0.64,0.16,0.75,595292
19,0.01,0.05,-0.04,10.69,-1.94,-23.13,9.57,-0.32,1.21,0.06,-0.64,0.16,0.75,595330
20,0.03,0.07,-0.00,10.69,-1.94,-23.13,9.57,-0.32,1.21,0.06,-0.64,0.16,0.75,595371
21,0.03,0.07,-0.00,10.69,-1.94,-23.13,9.53,-0.32,1.45,0.06,-0.64,0.16,0.75,595410
22,-0.05,-0.13,0.05,10.69,-1.94,-23.13,9.53,-0.32,1.45,0.06,-0.64,0.16,0.75,595450
23,-0.05,-0.13,0.05,10.69,-1.94,-23.13,9.45,-0.36,1.14,0.06,-0.64,0.16,0.75,595490
24,-0.05,-0.13,0.05,10.69,-1.94,-23.13,9.57,-0.36,1.37,0.06,-0.64,0.16,0.75,595530
25,-0.03,-0.02,0.04,10.69,-1.94,-23.13,9.57,-0.36,1.37,0.06,-0.64,0.16,0.75,595570
26,-0.06,-0.04,-0.02,10.69,-1.94,-23.13,9.57,-0.36,1.37,0.06,-0.64,0.16,0.75,595611
27,-0.06,-0.04,-0.02,10.69,-1.94,-23.13,9.49,-0.36,1.25,0.06,-0.64,0.16,0.75,595651
28,-0.06,-0.04,-0.02,10.69,-1.94,-23.13,9.53,-0.32,1.21,0.06,-0.64,0.16,0.75,595693
29,-0.06,-0.04,-0.02,10.69,-1.94,-23.13,9.45,-0.24,1.60,0.06,-0.64,0.16,0.75,595734
